unique_id	wt_id	SNP	rna_3_wt_med	rna_4_wt_med	rna_5_wt_med	rna_6_wt_med	rna_7_wt_med	rna_8_wt_med	rna_9_wt_med	rna_10_wt_med	rna_11_wt_med	rna_12_wt_med	rna_13_wt_med	rna_14_wt_med	combined_wt_med	rna_3_snp_med	rna_4_snp_med	rna_5_snp_med	rna_6_snp_med	rna_7_snp_med	rna_8_snp_med	rna_9_snp_med	rna_10_snp_med	rna_11_snp_med	rna_12_snp_med	rna_13_snp_med	rna_14_snp_med	combined_snp_med	rna_3_l2fc	rna_4_l2fc	rna_5_l2fc	rna_6_l2fc	rna_7_l2fc	rna_8_l2fc	rna_9_l2fc	rna_10_l2fc	rna_11_l2fc	rna_12_l2fc	rna_13_l2fc	rna_14_l2fc	combined_l2fc	rna_3_pval	rna_4_pval	rna_5_pval	rna_6_pval	rna_7_pval	rna_8_pval	rna_9_pval	rna_10_pval	rna_11_pval	rna_12_pval	rna_13_pval	rna_14_pval	combined_pval	rna_3_padj	rna_4_padj	rna_5_padj	rna_6_padj	rna_7_padj	rna_8_padj	rna_9_padj	rna_10_padj	rna_11_padj	rna_12_padj	rna_13_padj	rna_14_padj	combined_padj	rna_3_sig	rna_4_sig	rna_5_sig	rna_6_sig	rna_7_sig	rna_8_sig	rna_9_sig	rna_10_sig	rna_11_sig	rna_12_sig	rna_13_sig	rna_14_sig	combined_sig	downsamp_sig
WILDTYPE_SNP_INDIV__Lincrna.noflip.NA__chr1:145382340..145382454,-__15.1.1.0	WILDTYPE_BUT_HAS_SNP__Lincrna.noflip.NA__chr1:145382340..145382454,-__15.1.0.0	rs542065471	1.633654271085567	1.8279741726431569	1.5310182102253862	1.2043533962556339	1.7931699836710737	1.7822646729424958	1.5759621546734082	1.8276501747379308	1.9451392868115096	1.5549828884758374	1.5654855842745186	1.7543159837500772	1.6663308982955496	1.5532741280122637	1.7237955566386116	1.4404342274904351	1.6308164554899938	1.6897443137647707	1.473451576132996	1.4288740447484316	1.4945748713627194	1.5191540143878322	1.6136914604613353	1.5817007487578527	1.6132495751199873	1.5635634143639356	-0.08038014307330332	-0.10417861600454525	-0.09058398273495105	0.4264630592343599	-0.10342566990630297	-0.30881309680949975	-0.14708810992497656	-0.3330753033752114	-0.42598527242367745	0.05870857198549784	0.016215164483334155	-0.1410664086300899	-0.10276748393161382	0.757452311924	0.978575937473	0.866708095346	0.85089220831	0.519249062249	0.63839046467	0.253736305913	0.234708652176	0.113101776132	0.914457985151	0.382791178922	0.527990680582	0.865015449031	1	1	1	1	1	1	1	1	1	1	1	1	1	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig
WILDTYPE_SNP_INDIV__Lincrna.noflip.NA__chr1:146989664..146989778,-__17.1.1.0	WILDTYPE_BUT_HAS_SNP__Lincrna.noflip.NA__chr1:146989664..146989778,-__17.1.0.0	rs681814	2.593252849527328	2.8399666692116083	2.3768189952080756	2.0447959286836155	2.5683147794753864	2.4642671644475316	2.1477440684485325	2.880436545269929	2.3224189049176296	2.341506302477415	2.6271398689577374	2.4600959576814656	2.472229836192188	2.9447307053592544	3.1399477270338	2.622402736645567	2.4127640604528846	2.5909769165143963	2.5732523837335552	2.394179203293085	3.21959771903928	2.72928113789221	2.5573700149953122	2.6826773153647188	2.614322979017195	2.706791908278438	0.35147785583192626	0.29998105782219175	0.2455837414374913	0.3679681317692691	0.022662137039009878	0.10898521928602367	0.24643513484455237	0.33916117376935073	0.40686223297458035	0.21586371251789727	0.05553744640698133	0.1542270213357293	0.23456207208625027	0.0426112802219	0.0906800339379	0.527990680582	0.0548474154937	0.397602565759	0.0412580447575	0.21176555971	0.0258200569765	0.0306357720046	0.183752894264	0.192768091005	0.166665831608	2.86916052126e-05	1	1	1	1	1	1	1	1	1	1	1	1	0.0240435651681	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	sig	not sig
WILDTYPE_SNP_INDIV__Antisense.flip.sense__chr1:151584446..151584560,+__20.1.1.0	WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr1:151584446..151584560,+__20.1.0.0	rs73000031	0.5620566714745284	0.4236776286556493	0.2950612940196203	0.6967269032565764	0.4805038218160705	0.6124175514504556	0.8398507702177286	0.9255590215418781	0.845266678510106	0.5847827025385677	0.6392887755964376	0.6768099935738788	0.6318334843876247	1.0869110532958612	1.0658738716982281	1.1157264361611636	0.8011469463252895	1.0324369342235253	1.1903912726814228	1.3104937534143168	1.2187042067551779	1.213900615236779	1.1611606549185522	1.181310038454127	1.214136072036767	1.132682654600101	0.5248543818213328	0.6421962430425788	0.8206651421415434	0.10442004306871311	0.5519331124074549	0.5779737212309671	0.47064298319658826	0.2931451852132998	0.3686339367266731	0.5763779523799846	0.5420212628576895	0.5373260784628883	0.5008491702124761	0.000617238254542	0.00406065558642	0.0145358169752	0.226876581559	0.000222088887318	0.0125089884503	0.00441948685714	0.0426112802219	0.0350255264852	0.000246746816615	0.000288590960955	0.000827700533168	3.1328723407e-19	0.437004684216	1	1	1	0.17145262101	1	1	1	1	0.193696251042	0.221926448974	0.644778715338	2.6253470215e-16	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	sig	sig
WILDTYPE_SNP_INDIV__Antisense.noflip.NA__chr1:151763230..151763344,+__21.1.1.0	WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr1:151763230..151763344,+__21.1.0.0	rs3811414	-1.1762089581763238	-1.2963344326890207	-1.2817056701177618	-1.16416896203321	-1.508407815223751	-1.1696657572507903	-1.4369540642841494	-1.0129511024594016	-1.168439400856622	-1.434771957866041	-1.100886742262414	-1.095454242716439	-1.2371624254946603	-1.4248543489908068	-1.063099219882735	-1.0428241946869319	-1.4138222401697327	-1.2233140931646065	-1.174077216601242	-1.0511918329341696	-1.1256266657376153	-1.1313635546054925	-1.2970722563024921	-1.2348201068333815	-0.989644121026965	-1.1809758209113477	-0.248645390814483	0.23323521280628579	0.23888147543082994	-0.2496532781365226	0.2850937220591445	-0.004411459350451841	0.3857622313499798	-0.11267556327821371	0.03707584625112936	0.13769970156354883	-0.1339333645709675	0.10581012168947412	0.05618660458331281	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__too_many_rep_NAs	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs
WILDTYPE_SNP_INDIV__Antisense.noflip.NA__chr1:152161701..152161815,+__22.1.1.0	WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr1:152161701..152161815,+__22.1.0.0	rs10788826	2.137979855383147	2.3432420996350207	1.8978661088646773	1.735546794964944	2.1381414204646148	2.0019607313513355	1.9756448079843891	2.085829544043018	2.201839977955248	2.2287476500256433	2.2292436361027597	2.2241931246414883	2.100019645951357	2.2836292550033503	2.549302178019496	2.1120634037021073	2.0372811253410106	2.167959733622009	2.1640692688594383	2.091282131278473	2.3307876172357527	2.3313578805555695	2.3169172855045215	2.2849303155884604	2.284053808939424	2.246136166970801	0.1456493996202033	0.20606007838447526	0.21419729483743	0.3017343303760667	0.02981831315739436	0.16210853750810283	0.11563732329408394	0.24495807319273455	0.12951790260032148	0.08816963547887813	0.05568667948570072	0.059860684297935673	0.14611652101944392	0.132622250874	0.270885072145	0.0785847853765	0.216719559135	0.628827692687	0.436112310787	0.30750859871	0.0619890035232	0.192768091005	0.129198935732	0.242741268695	0.136115392203	0.00281948110478	1	1	1	1	1	1	1	1	1	1	1	1	1	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig
WILDTYPE_SNP_PLUS_HAPLO__Antisense.noflip.NA__chr1:152161701..152161815,+__22.1.1.1	WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr1:152161701..152161815,+__22.1.0.0	rs10788825,rs10788826	2.137979855383147	2.3432420996350207	1.8978661088646773	1.735546794964944	2.1381414204646148	2.0019607313513355	1.9756448079843891	2.085829544043018	2.201839977955248	2.2287476500256433	2.2292436361027597	2.2241931246414883	2.100019645951357	2.193705428345399	2.5050666522032925	2.05333463007336	1.944076622161632	2.1126737405178067	2.12387531027226	2.094936833953763	2.336496790475921	2.2371185337779305	2.278701817939652	2.224908259744813	2.297579611743135	2.2002061859340802	0.05572557296225211	0.16182455256827177	0.15546852120868282	0.208529827196688	-0.025467679946808097	0.12191457892092439	0.11929202596937394	0.25066724643290295	0.03527855582268247	0.04995416791400853	-0.004335376357946785	0.07338648710164675	0.10018653998272324	0.476688253492	0.221756412245	0.206893929435	0.242741268695	0.777966336216	0.270885072145	0.510582765025	0.13967914143	0.326996172605	0.368322877114	0.510582765025	0.460214637573	0.118440096989	1	1	1	1	1	1	1	1	1	1	1	1	1	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig
WILDTYPE_SNP_INDIV__Antisense.noflip.NA__chr1:155531741..155531855,+__23.1.1.0	WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr1:155531741..155531855,+__23.1.0.0	rs377014224	-1.0601064832840765	-0.770859201746944	-0.9629639664636571	-0.7156781343824733	-0.927590760579628	-0.9172157080178622	-0.8677728226570758	-0.5922642306036155	-0.8749213243902102	-0.38290742250574816	-0.4736479607603979	-0.6765925654576704	-0.7685433817374466	-1.021763644740554	-0.6245881073627579	-1.1114050257828199	-0.8487846627549778	-0.5854093370486995	-0.8578749912012862	-0.43391669884662093	-0.5538508244057175	-0.4419203708287158	-0.7328620261001926	-0.5722314768278928	-0.6146579227638432	-0.6999387573886732	0.038342838543522495	0.14627109438418606	-0.14844105931916274	-0.13310652837250447	0.3421814235309285	0.059340716816576045	0.43385612381045485	0.038413406197898015	0.4330009535614944	-0.3499546035944444	-0.09858351606749488	0.0619346426938272	0.06860462434877342	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	0.0658387268341	0.333666485083	0.0249397487324	0.476688253492	NA__no_active_tile	0.609884951243	0.628827692687	0.175053819161	0.0527263108053	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	1	1	1	1	NA__no_active_tile	1	1	1	1	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	not sig	not sig	not sig	not sig	NA__too_many_rep_NAs	not sig	not sig	not sig	not sig	not sig
WILDTYPE_SNP_INDIV__Lincrna.noflip.NA__chr1:159930967..159931081,+__25.1.1.0	WILDTYPE_BUT_HAS_SNP__Lincrna.noflip.NA__chr1:159930967..159931081,+__25.1.0.0	rs138939070	-1.1702783019839302	-0.7840190749212224	-0.7639357650765844	-1.166442420772918	-1.0223975678237642	-0.9601589896723902	-1.30191948305553	-0.7517720317658257	-1.0884582463181485	-0.923610075510938	-0.8325697743918488	-1.0989929332826565	-0.9887128887146464	-1.096994131312463	-1.1710828309206	-1.2092982511528507	-1.3726879321659604	-1.5130450379629423	-1.2133768722508351	-1.0315909909166383	-1.1317616075460932	-1.3258210973067608	-1.206506038561436	-1.008200805518159	-1.036875844456366	-1.1931034533392588	0.07328417067146731	-0.3870637559993777	-0.4453624860762663	-0.20624551139304237	-0.4906474701391781	-0.2532178825784449	0.27032849213889176	-0.3799895757802675	-0.23736285098861232	-0.2828959630504979	-0.1756310311263103	0.06211708882629052	-0.20439056462461236	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__too_many_rep_NAs	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs
WILDTYPE_SNP_INDIV__Antisense.noflip.NA__chr1:17216082..17216196,-__30.1.1.0	WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr1:17216082..17216196,-__30.1.0.0	rs113018699	0.4818481687690022	0.7770530936193638	0.26562071786662195	0.4137898356067361	0.5527171030687028	0.4958813790893116	0.531436794614109	0.6867811787738911	0.6237429656389712	0.5816101372684482	0.6479307286522797	0.5165511068116356	0.5479136008149229	0.5546937555640666	0.5335323964518285	0.35188532419402113	0.4258786346987832	0.7139497922625964	0.5694352202962017	0.5517554755344308	0.39983728852452416	0.5663564633261844	0.6513885396596116	0.5914523333877577	0.6519704322361579	0.546844638011347	0.07284558679506442	-0.24352069716753533	0.08626460632739918	0.012088799092047076	0.16123268919389355	0.07355384120689012	0.020318680920321852	-0.28694389024936695	-0.05738650231278686	0.0697784023911634	-0.05647839526452203	0.13541932542452229	-0.0010689628035757727	1.0	0.347268461228	0.989287003123	0.493479697885	0.270879586965	0.510582765025	0.493479697885	0.0658387268341	0.183752894264	0.840380101088	0.978575937473	0.536806685117	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig
WILDTYPE_SNP_INDIV__Antisense.noflip.NA__chr1:17216082..17216196,-__30.1.2.0	WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr1:17216082..17216196,-__30.1.0.0	rs6684252	0.4818481687690022	0.7770530936193638	0.26562071786662195	0.4137898356067361	0.5527171030687028	0.4958813790893116	0.531436794614109	0.6867811787738911	0.6237429656389712	0.5816101372684482	0.6479307286522797	0.5165511068116356	0.5479136008149229	0.5624219498509444	0.2835841078899467	0.2529301685084438	0.39400139136113854	0.4553401790646728	0.2537538737312722	0.21361279148462364	0.4916271910715602	0.35549299435930803	0.54886670889974	0.3639167090703338	0.3889368810654687	0.38037374552978775	0.08057378108194219	-0.4934689857294171	-0.01269054935817815	-0.01978844424559756	-0.09737692400403003	-0.24212750535803945	-0.31782400312948533	-0.1951539877023309	-0.2682499712796632	-0.03274342836870825	-0.28401401958194594	-0.12761422574616693	-0.16753985528513507	0.727009731456	0.00993701022923	0.232080506959	0.809021331888	0.0719809426143	0.132622250874	0.436112310787	0.361218104761	0.0327677521954	0.265084565602	0.00816548763477	0.951818833033	0.0114430830281	1	1	1	1	1	1	1	1	1	1	1	1	1	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig
WILDTYPE_SNP_INDIV__Antisense.noflip.NA__chr1:17216082..17216196,-__30.1.3.0	WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr1:17216082..17216196,-__30.1.0.0	rs116155333	0.4818481687690022	0.7770530936193638	0.26562071786662195	0.4137898356067361	0.5527171030687028	0.4958813790893116	0.531436794614109	0.6867811787738911	0.6237429656389712	0.5816101372684482	0.6479307286522797	0.5165511068116356	0.5479136008149229	0.5250897773785741	0.993420156098322	0.4260834806135549	0.4927249215887912	0.645447313022303	0.3978974037789944	0.631764950115759	0.7572886833501364	0.5650585690197878	0.5793029182120347	0.4952382529244157	0.6317288312135878	0.5950871047763551	0.04324160860957188	0.2163670624789582	0.16046276274693294	0.07893508598205512	0.09273020995360015	-0.09798397531031722	0.10032815550164997	0.07050750457624533	-0.058684396619183454	-0.002307219056413512	-0.15269247572786404	0.11517772440195218	0.0471735039614323	0.493479697885	0.412748894176	0.716953652062	0.63839046467	0.572794651112	0.925117039075	0.48504462162	0.914457985151	0.88258056334	0.90381429355	0.452098798395	0.326996172605	0.946049507124	1	1	1	1	1	1	1	1	1	1	1	1	1	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig
WILDTYPE_SNP_PLUS_HAPLO__Antisense.noflip.NA__chr1:17216082..17216196,-__30.1.3.1	WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr1:17216082..17216196,-__30.1.0.0	rs113018699,rs6684252,rs116155333	0.4818481687690022	0.7770530936193638	0.26562071786662195	0.4137898356067361	0.5527171030687028	0.4958813790893116	0.531436794614109	0.6867811787738911	0.6237429656389712	0.5816101372684482	0.6479307286522797	0.5165511068116356	0.5479136008149229	0.4104560735911743	0.7056179206122494	0.9074170606102436	0.22488139798024925	0.4593976856839952	0.4773394415697021	0.5464121374722013	0.6301692313115573	0.6201414365223679	0.6715297540537876	0.7966086092736839	0.6692649827408469	0.5932696442851716	-0.07139209517782791	-0.07143517300711444	0.6417963427436217	-0.18890843762648685	-0.09331941738470761	-0.01854193751960953	0.014975342858092322	-0.05661194746233378	-0.003601529116603386	0.08991961678533933	0.1486778806214042	0.15271387592921126	0.045356043470248776	0.87199428352	0.87199428352	0.045430560235	0.687084607526	0.809021331888	0.941129588792	0.545696106059	0.63839046467	0.619326784864	0.716953652062	0.29495293544	0.253741740693	0.854103301957	1	1	1	1	1	1	1	1	1	1	1	1	1	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig
WILDTYPE_SNP_INDIV__Antisense.noflip.NA__chr1:17216132..17216246,-__31.1.1.0	WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr1:17216132..17216246,-__31.1.0.0	rs116155333	0.3813469563406647	0.7017838617597705	-0.7602426803516477	0.1572537669941235	-0.5635382996957891	-0.49396819768956834	-0.16645809972726336	0.5652542289052684	-0.05345391134928937	0.005755496974054679	0.011115954800429595	0.020119684437406544	-0.01625260321681999	0.07170174649521179	-0.05473938458579819	0.04419436813463076	-0.42304240271921467	0.16731771602537684	-0.6122309821262107	-0.3349592951126604	0.30062847440487594	0.4542452202572793	0.2598696316580849	-0.008579987459732541	-0.3722005835219725	-0.04231628987917746	-0.3096452098454529	-0.7565232463455687	0.8044370484862784	-0.5802961697133382	0.7308560157211659	-0.1182627844366424	-0.16850119538539707	-0.2646257545003925	0.5076991316065687	0.2541141346840302	-0.019695942260162136	-0.392320267959379	-0.026063686662357487	NA__not_enough_barcodes	0.436112310787	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	0.638386621154	0.696989544957	NA__not_enough_barcodes	NA__not_enough_barcodes	0.658871898493	NA__not_enough_barcodes	1	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	1	1	NA__not_enough_barcodes	NA__not_enough_barcodes	1	NA__too_many_rep_NAs	not sig	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	not sig	not sig	NA__too_many_rep_NAs	NA__too_many_rep_NAs	not sig	not sig
WILDTYPE_SNP_PLUS_HAPLO__Antisense.noflip.NA__chr1:17216132..17216246,-__31.1.1.1	WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr1:17216132..17216246,-__31.1.0.0	rs6684252,rs116155333,rs71644016	0.3813469563406647	0.7017838617597705	-0.7602426803516477	0.1572537669941235	-0.5635382996957891	-0.49396819768956834	-0.16645809972726336	0.5652542289052684	-0.05345391134928937	0.005755496974054679	0.011115954800429595	0.020119684437406544	-0.01625260321681999	0.2378748149850201	0.07933124686385798	-0.2888422805925742	-0.49310092462533006	-0.15147637776336348	-0.33259864708279974	-0.04892035719077403	0.28755949969060196	-0.06093138174675125	0.025766485327295863	0.0069058142047283	-0.10738983304455882	-0.07048516174788728	-0.14347214135564457	-0.6224526148959125	0.47140039975907344	-0.6503546916194536	0.4120619219324256	0.1613695506067686	0.11753774253648933	-0.2776947292146665	-0.007477470397461883	0.020010988353241183	-0.004210140595701295	-0.12750951748196537	-0.05423255853106729	NA__not_enough_barcodes	0.00300328973882	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	0.0267253699531	0.0216734048733	NA__not_enough_barcodes	NA__not_enough_barcodes	5.49355393998e-05	NA__not_enough_barcodes	0.606664527241	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	1	1	NA__not_enough_barcodes	NA__not_enough_barcodes	0.0124703674438	NA__too_many_rep_NAs	not sig	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	not sig	not sig	NA__too_many_rep_NAs	NA__too_many_rep_NAs	not sig	not sig
WILDTYPE_SNP_INDIV__Antisense.noflip.NA__chr1:173834005..173834119,-__33.1.1.0	WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr1:173834005..173834119,-__33.1.0.0	rs113351229	-1.3344041744942479	-1.0101131649216206	-1.4137013849899147	-1.78590472477996	-1.8744002104350708	-1.2421940785425978	-1.3894207215636545	-1.3047565822415224	-1.473761686480084	-1.4220603294062184	-1.6610812951213374	-1.339860645574268	-1.4376382498792084	-1.0150051377516112	-1.030553594272966	-1.3016079408522536	-1.2579354287257052	-1.5096731653304707	-1.498423319118996	-1.1140109656596693	-1.339860645574268	-1.250536693519294	-1.502699623421536	-1.5658660169022334	-1.3743220665755036	-1.313374549808709	0.3193990367426367	-0.02044042935134538	0.11209344413766109	0.5279692960542548	0.3647270451046001	-0.2562292405763982	0.2754097559039852	-0.03510406333274574	0.2232249929607899	-0.08063929401531755	0.09521527821910403	-0.034461421001235504	0.12426370007049913	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__too_many_rep_NAs	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs
WILDTYPE_SNP_INDIV__Antisense.noflip.NA__chr1:173835815..173835929,-__34.1.1.0	WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr1:173835815..173835929,-__34.1.0.0	rs13476	-2.0775751417869737	-2.4653520797741	-2.1000849678499964	-1.5203976814218991	-2.1784729621628065	-2.2514061116275785	-1.664254476951939	-1.836757616758977	-1.5038253277584552	-2.063200567126953	-2.4663643279705654	-1.9665269981681976	-2.007851521613204	-1.876194718716936	-1.9734072063386172	-2.0872259473851678	-2.0335421699631473	-2.510566462595822	-1.8845911207950705	-2.1520866292629512	-1.663531742424775	-1.784422382229634	-2.083844367375786	-2.0564734120595856	-2.293755817478102	-2.033303498052133	0.20138042307003756	0.49194487343548277	0.012859020464828674	-0.5131444885412482	-0.33209350043301544	0.366814990832508	-0.4878321523110123	0.1732258743342019	-0.28059705447117866	-0.020643800248832722	0.4098909159109798	-0.32722881930990444	-0.02545197643892942	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__too_many_rep_NAs	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs
WILDTYPE_SNP_INDIV__Antisense.noflip.NA__chr1:19536933..19537047,+__38.1.1.0	WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr1:19536933..19537047,+__38.1.0.0	rs75750439	-0.7240876163738167	-0.9977336979555748	-0.7269703971883225	-0.9381095470277666	-1.1458488668372748	-0.9976619793628791	-0.7007162129363133	-0.5836082526816603	-0.6079393307938271	-0.7576993272642136	-0.6324921622882498	-0.5587583475318318	-0.7809688115201442	0.31274149965991466	0.62683586576551	0.4994148260564824	0.4857758199289334	0.3776748678639	0.5591768032358714	0.5357944012775077	0.6139445352661548	0.6101638225037948	0.4766546570811327	0.34564579459184025	0.5673800513363868	0.5009335787139524	1.0368291160337313	1.6245695637210846	1.226385223244805	1.4238853669567	1.5235237347011747	1.5568387825987506	1.236510614213821	1.197552787947815	1.2181031532976219	1.2343539843453464	0.9781379568800901	1.1261383988682185	1.2819023902340965	6.12218195512e-05	6.26237314719e-08	0.000320085853942	0.00300328973882	7.2450725415e-07	2.96882111052e-05	0.000161276729747	6.76305944647e-07	8.27992768152e-06	4.77393269186e-07	1.63168639115e-05	2.07737663516e-05	1.51787571473e-47	0.0433450482422	4.65920562151e-05	0.238463961186	1	0.000559319600204	0.0226817932844	0.119183503283	0.000491674421759	0.00640038409781	0.000374753716311	0.012547668348	0.0161827639879	1.27197984895e-44	sig	sig	not sig	not sig	sig	sig	not sig	sig	sig	sig	sig	sig	sig	sig
