SNP	unique_id	HepG2_ref_activ	HepG2_alt_activ	HepG2_effect_size	HepG2_padj	HepG2_sig_status	HepG2_downsampled_sig_status	K562_ref_activ	K562_alt_activ	K562_effect_size	K562_padj	K562_sig_status
rs12030610,rs12030611	WILDTYPE_SNP_PLUS_HAPLO__Enhancer.noflip.NA__chr1:209833463..209833577,+__1737.1.1.1	-1.4734708048953955	-1.4258995780165469	0.04757122687884846				-2.5230316405735547	-2.37309491828722	0.14993672228633492		
rs3026826	WILDTYPE_SNP_INDIV__Enhancer.noflip.NA__chr1:21651297..21651411,+__1738.1.1.0	-0.4820242788617943	-0.9990113420369843	-0.5169870631751902	2.8808809987582886e-24	sig	sig	-2.9488157741528402	-2.698714571349019	0.2501012028038213		
rs12062365	WILDTYPE_SNP_INDIV__Enhancer.noflip.NA__chr1:21651297..21651411,+__1738.1.2.0	-0.4820242788617943	-0.3982638245877744	0.0837604542740198	1.0	not sig	not sig	-2.9488157741528402	-2.9665241301070253	-0.01770835595418485		
rs3026826,rs12062365	WILDTYPE_SNP_PLUS_HAPLO__Enhancer.noflip.NA__chr1:21651297..21651411,+__1738.1.2.1	-0.4820242788617943	-1.0086490050671697	-0.5266247262053755	2.838107269099443e-20	sig	sig	-2.9488157741528402	-2.8600636173444447	0.08875215680839565		
rs34160855	WILDTYPE_SNP_INDIV__Enhancer.noflip.NA__chr1:22233479..22233593,+__1739.1.1.0	-1.4187877186063733	-1.4532006669747963	-0.03441294836842337				-2.652196044334744	-2.5304504566025496	0.12174558773219446		
rs34160855,rs66850327	WILDTYPE_SNP_PLUS_HAPLO__Enhancer.noflip.NA__chr1:22233479..22233593,+__1739.1.1.1	-1.4187877186063733	-1.6331010979	-0.21431337929362707				-2.652196044334744	-2.5449451120558644	0.10725093227887972		
rs78670212	WILDTYPE_SNP_INDIV__Enhancer.noflip.NA__chr10:121030665..121030779,+__1744.1.1.0	0.10388280313059382	0.09044761603018847	-0.013435187100405333	1.0	not sig	not sig	-0.7740529013894978	-2.20990812210201	-1.435855220712512	7.344033834779313e-05	sig
rs7090417,rs78670212	WILDTYPE_SNP_PLUS_HAPLO__Enhancer.noflip.NA__chr10:121030665..121030779,+__1744.1.1.1	0.10388280313059382	0.41592962725659827	0.3120468241260045	4.619080636988614e-06	sig	not sig	-0.7740529013894978	-1.735516874351005	-0.9614639729615071	0.07133801054372065	not sig
rs12571328	WILDTYPE_SNP_INDIV__Enhancer.noflip.NA__chr10:129862613..129862727,+__1745.1.1.0	-1.155927522285486	-1.5404977742487018	-0.38457025196321565				-0.7854266984811022	-1.0036643008668538	-0.2182376023857517	1.0	not sig
rs12571328,rs59622882	WILDTYPE_SNP_PLUS_HAPLO__Enhancer.noflip.NA__chr10:129862613..129862727,+__1745.1.1.1	-1.155927522285486	-1.6592414195593792	-0.5033138972738933				-0.7854266984811022	-0.8783329583921817	-0.09290625991107954	1.0	not sig
rs114260824	WILDTYPE_SNP_INDIV__Enhancer.noflip.NA__chr10:3893812..3893926,+__1746.1.1.0	-1.8404543475240125	-1.9510000262079847	-0.11054567868397214				-3.0554923278569848	-3.073119076687986	-0.01762674883100135		
rs10998536	WILDTYPE_SNP_INDIV__Enhancer.noflip.NA__chr10:70805370..70805484,+__1747.1.1.0	-1.6302803615814438	-1.6367254277236734	-0.006445066142229339				-2.8170353590527264	-2.5804991608269616	0.23653619822576477		
rs10998535,rs10998536	WILDTYPE_SNP_PLUS_HAPLO__Enhancer.noflip.NA__chr10:70805370..70805484,+__1747.1.1.1	-1.6302803615814438	-1.6366825600722787	-0.006402198490834676				-2.8170353590527264	-2.4681866171743736	0.34884874187835274		
rs2894167	WILDTYPE_SNP_INDIV__Enhancer.noflip.NA__chr10:73397988..73398102,+__1748.1.1.0	-0.45994563115731024	-0.7267644122282464	-0.2668187810709364	1.0	not sig	not sig	-1.8090655192898084	-1.9059016532486421	-0.096836133958834		
rs10745495	WILDTYPE_SNP_INDIV__Enhancer.noflip.NA__chr12:89554519..89554633,+__1759.1.1.0	-1.4778026027205688	-1.165565098075353	0.31223750464521566				-2.8894652668190397	-2.4678077184490292	0.42165754837001046		
rs16942350	WILDTYPE_SNP_INDIV__Enhancer.noflip.NA__chr15:60547778..60547892,+__1763.1.1.0	0.9172487667258142	-0.022346720599734037	-0.939595487325548	1.3161064038607645e-46	sig	sig	-0.6533955621621148	-1.323928391879579	-0.6705328297174641	1.0	not sig
rs373645393	WILDTYPE_SNP_INDIV__Enhancer.flip.sense__chr17:25821791..25821905,+__1768.1.1.0	-1.277070620334334	-1.207653914832622	0.06941670550171192				-2.923945396586369	-2.755058565699514	0.1688868308868552		
rs34737931	WILDTYPE_SNP_INDIV__Enhancer.noflip.NA__chr17:46102652..46102766,+__1771.1.1.0	0.9908262278918265	1.2241121374476298	0.23328590955580344	1.618749394960911e-06	sig	not sig	1.635313784538319	1.7932604694716334	0.15794668493331435	0.30159697153588416	not sig
rs79541578	WILDTYPE_SNP_INDIV__Enhancer.noflip.NA__chr17:46102652..46102766,+__1771.1.2.0	0.9908262278918265	1.1587532797281503	0.16792705183632384	1.0	not sig	not sig	1.635313784538319	1.9419005946415742	0.30658681010325517	1.0	not sig
rs34737931,rs79541578	WILDTYPE_SNP_PLUS_HAPLO__Enhancer.noflip.NA__chr17:46102652..46102766,+__1771.1.2.1	0.9908262278918265	1.073219894196167	0.08239366630434077	1.0	not sig	not sig	1.635313784538319	1.5482138397725913	-0.08709994476572772	1.0	not sig
rs7251881	WILDTYPE_SNP_INDIV__Enhancer.noflip.NA__chr19:2169005..2169119,+__1776.1.1.0	1.3106326946966902	0.8644215594525014	-0.4462111352441889	2.6338636462067695e-29	sig	sig	0.5840047558263275	-0.34747629648210593	-0.9314810523084335	1.97019909743087e-10	sig
rs12462730	WILDTYPE_SNP_INDIV__Enhancer.noflip.NA__chr19:2627581..2627695,+__1777.1.1.0	-1.009066262427836	-0.7762535275732275	0.23281273485460843	0.010354179415699848	sig	not sig	-3.563742729564716	-3.001974601190952	0.5617681283737647		
rs79366920	WILDTYPE_SNP_INDIV__Enhancer.noflip.NA__chr19:49465678..49465792,+__1779.1.1.0	-0.571412845775262	0.30855538470441224	0.8799682304796743	2.788669697587665e-58	sig	sig	-1.182851492058355	1.0343022866419487	2.217153778700304	4.79331952468955e-25	sig
rs79325160	WILDTYPE_SNP_INDIV__Enhancer.noflip.NA__chr2:8628425..8628539,+__1787.1.1.0	-1.1914788622661092	-0.9766830110807332	0.21479585118537584				-2.350152086752133	-2.0672729996103607	0.28287908714177196		
rs28385572	WILDTYPE_SNP_INDIV__Enhancer.noflip.NA__chr21:37670602..37670716,+__1794.1.1.0	-0.14316986047317493	-0.11084836171370671	0.03232149875946821	1.0	not sig	not sig	-0.24473107015685627	-0.11200056532609765	0.1327305048307586	1.0	not sig
rs61095534	WILDTYPE_SNP_INDIV__Enhancer.noflip.NA__chr22:24256287..24256401,+__1796.1.1.0	1.4841043880251732	1.6622066054926206	0.17810221746744714	1.0	not sig	not sig	2.1036125344009347	2.405466755929898	0.30185422152896374	1.0	not sig
rs192987417	WILDTYPE_SNP_INDIV__Enhancer.noflip.NA__chr3:152878296..152878410,+__1798.1.1.0	-0.3038783797104095	-0.315070841536974	-0.011192461826564535	1.0	not sig	not sig	-1.6126273964568107	-1.5972832947901874	0.015344101666623089		
rs6445040	WILDTYPE_SNP_INDIV__Enhancer.noflip.NA__chr3:171858465..171858579,+__1800.1.1.0	0.703770607708042	-1.289393844594491	-1.9931644523025327	2.1150201700372934e-104	sig	sig	-2.5272177586373763	-2.8434048124704057	-0.3161870538330291		
rs6903357	WILDTYPE_SNP_INDIV__Enhancer.noflip.NA__chr6:11324047..11324161,+__1811.1.1.0	-1.7824304689623551	-1.8426657747709905	-0.06023530580863471				-1.9512836837657055	-2.1572880053459595	-0.206004321580254		
rs117695610	WILDTYPE_SNP_INDIV__Enhancer.noflip.NA__chr6:143247956..143248070,+__1812.1.1.0	0.708539898370042	0.186729275905085	-0.5218106224649569	1.0	not sig	not sig	-0.41019205047000423	-0.73013496724715	-0.31994291677714576		
rs7772306	WILDTYPE_SNP_INDIV__Enhancer.noflip.NA__chr6:143247956..143248070,+__1812.1.2.0	0.708539898370042	0.3554437975218602	-0.3530961008481817	1.0	not sig	not sig	-0.41019205047000423	-0.7655013191309831	-0.3553092686609788		
rs117695610,rs7772306	WILDTYPE_SNP_PLUS_HAPLO__Enhancer.noflip.NA__chr6:143247956..143248070,+__1812.1.2.1	0.708539898370042	0.12476836212651114	-0.583771536243531	1.233160208349686e-06	sig	not sig	-0.41019205047000423	-0.9049188735331568	-0.49472682306315247		
rs77116959	WILDTYPE_SNP_INDIV__Enhancer.noflip.NA__chr7:130586299..130586413,+__1818.1.1.0	-0.2645890176920031	-0.41139842557109385	-0.14680940787909075	1.0	not sig	not sig	-2.0058245515567754	-1.6907664980231796	0.31505805353359567	1.0	not sig
rs60002611	WILDTYPE_SNP_INDIV__Enhancer.noflip.NA__chr7:151541708..151541822,+__1820.1.1.0	2.737665554215109	-0.688262699071769	-3.425928253286878	3.46448086561379e-119	sig	sig	-1.7828318526929996	-2.194133497089594	-0.41130164439659417		
rs56797687	WILDTYPE_SNP_INDIV__Enhancer.noflip.NA__chr7:151541708..151541822,+__1820.1.2.0	2.737665554215109	2.961959237580343	0.22429368336523334	0.1277757075201146	not sig	not sig	-1.7828318526929996	-1.7131901202111566	0.06964173248184313	1.0	not sig
rs60002611,rs56797687	WILDTYPE_SNP_PLUS_HAPLO__Enhancer.noflip.NA__chr7:151541708..151541822,+__1820.1.2.1	2.737665554215109	-0.454135867748863	-3.191801421963973	9.384691604944276e-120	sig	sig	-1.7828318526929996	-1.789124601314298	-0.006292748621298472		
rs12681880	WILDTYPE_SNP_INDIV__Enhancer.noflip.NA__chr8:134911743..134911857,+__1822.1.1.0	-1.537990625873519	-2.0445241945930186	-0.5065335687194995				-2.8741031788221387	-3.1687938936583038	-0.2946907148361647		
rs1928658	WILDTYPE_SNP_INDIV__Enhancer.noflip.NA__chr9:29214211..29214325,+__1827.1.1.0	-0.8328957513459204	-1.1944901260504381	-0.36159437470451755	1.0	not sig	not sig	-1.7868460545818867	-2.1258718641866357	-0.3390258096047486		
rs2023680	WILDTYPE_SNP_INDIV__Enhancer.noflip.NA__chrX:23971444..23971558,+__1829.1.1.0	-1.5197147737000753	-1.5099851562795525	0.009729617420522437				-2.126539064856552	-1.96091269423881	0.16562637061774188		
rs11810527	WILDTYPE_SNP_INDIV__Enhancer.flip.sense__chr1:198625715..198625829,+__1831.1.1.0	-1.703188223759472	-1.585554053774955	0.11763416998451699				-3.213124887209295	-2.403974877064262	0.809150010145033		
rs71636118	WILDTYPE_SNP_INDIV__Enhancer.flip.sense__chr1:209601386..209601500,+__1833.1.1.0	-0.34012733759827135	-0.7096119220886954	-0.36948458449042404	0.47061217934660315	not sig	not sig	-0.6073950539711681	-0.9446253329144589	-0.337230278943291	1.0	not sig
rs140255985	WILDTYPE_SNP_INDIV__Enhancer.flip.sense__chr1:209601386..209601500,+__1833.1.2.0	-0.34012733759827135	-0.7852341030619289	-0.4451067654636576	3.3870951684600166e-08	sig	not sig	-0.6073950539711681	-1.2765562667492072	-0.6691612127780392	0.13207199342909265	not sig
rs150350901	WILDTYPE_SNP_INDIV__Enhancer.flip.sense__chr1:209601386..209601500,+__1833.1.3.0	-0.34012733759827135	-0.40394870273452854	-0.06382136513625712	1.0	not sig	not sig	-0.6073950539711681	-0.6651227006021955	-0.0577276466310275	1.0	not sig
rs138101558	WILDTYPE_SNP_INDIV__Enhancer.flip.sense__chr1:209601386..209601500,+__1833.1.4.0	-0.34012733759827135	-0.13708845388930466	0.2030388837089667	1.0	not sig	not sig	-0.6073950539711681	-0.08335064689096447	0.5240444070802035	1.0	not sig
rs71636118,rs140255985,rs150350901,rs138101558	WILDTYPE_SNP_PLUS_HAPLO__Enhancer.flip.sense__chr1:209601386..209601500,+__1833.1.4.1	-0.34012733759827135	-0.5543097771108453	-0.2141824395125739	1.0	not sig	not sig	-0.6073950539711681	-1.7223326872301667	-1.1149376332589989	1.0	not sig
rs11008068	WILDTYPE_SNP_INDIV__Enhancer.flip.sense__chr10:30782546..30782660,+__1844.1.1.0	-0.7383348602288152	-1.1970695845014898	-0.4587347242726743	3.4765538071022537e-09	sig	not sig	-2.215277051718964	-2.87953356830131	-0.6642565165823457		
rs2370116	WILDTYPE_SNP_INDIV__Enhancer.noflip.NA__chr10:30831727..30831841,+__1845.1.1.0	-1.2243773846880017	-1.0879818655177547	0.1363955191702467				-3.189794326346034	-2.8178279709060794	0.37196635543995515		
rs12283871	WILDTYPE_SNP_INDIV__Enhancer.flip.sense__chr11:109957839..109957953,+__1850.1.1.0	-0.10264878867907207	-0.47560973337152573	-0.3729609446924537	0.002563484261363403	sig	not sig	-2.3949983331508977	-2.3104676356455625	0.08453069750533537		
rs76843111	WILDTYPE_SNP_INDIV__Enhancer.noflip.NA__chr12:124907771..124907885,+__1854.1.1.0	-0.8038009383281571	-1.2354969936166902	-0.43169605528853316	1.0	not sig	not sig	-2.3651823397467844	-2.34457998769919	0.020602352047594363		
rs9579637	WILDTYPE_SNP_INDIV__Enhancer.noflip.NA__chr13:31288941..31289055,+__1858.1.1.0	-1.5469950865237492	-1.6290730806064904	-0.08207799408274065				-3.309489399501312	-3.6660861139420113	-0.35659671444069907		
rs56335733	WILDTYPE_SNP_INDIV__Enhancer.flip.sense__chr13:70523606..70523720,+__1859.1.1.0	-1.7345551505340664	-1.87372722762078	-0.1391720770867135				-3.055504134460408	-3.1456469414751984	-0.09014280701479027		
rs144739943	WILDTYPE_SNP_INDIV__Enhancer.flip.sense__chr13:70523606..70523720,+__1859.1.2.0	-1.7345551505340664	-1.849026240531267	-0.1144710899972007				-3.055504134460408	-2.716284518021073	0.33921961643933496		
rs56335733,rs144739943	WILDTYPE_SNP_PLUS_HAPLO__Enhancer.flip.sense__chr13:70523606..70523720,+__1859.1.2.1	-1.7345551505340664	-1.7980287203587135	-0.06347356982464712				-3.055504134460408	-2.674096584966911	0.3814075494934974		
rs73345604	WILDTYPE_SNP_INDIV__Enhancer.flip.sense__chr14:102414536..102414650,+__1860.1.1.0	1.392674243622763	1.351466001527158	-0.04120824209560486	1.0	not sig	not sig	2.1393982087737173	1.9449593814025388	-0.19443882737117885	1.0	not sig
rs8022877	WILDTYPE_SNP_INDIV__Enhancer.noflip.NA__chr14:62070715..62070829,+__1863.1.1.0	-1.4963224317139971	-1.6501089210900393	-0.153786489376042				-2.345319274840967	-2.972451434247901	-0.6271321594069339		
rs117530266	WILDTYPE_SNP_INDIV__Enhancer.noflip.NA__chr14:62070715..62070829,+__1863.1.2.0	-1.4963224317139971	-1.5807906879020324	-0.08446825618803538				-2.345319274840967	-1.8640519252433898	0.481267349597577		
rs8022877,rs117530266	WILDTYPE_SNP_PLUS_HAPLO__Enhancer.noflip.NA__chr14:62070715..62070829,+__1863.1.2.1	-1.4963224317139971	-1.9722365389743641	-0.4759141072603674				-2.345319274840967	-2.0621174282620993	0.2832018465788677		
rs533810956	WILDTYPE_SNP_INDIV__Enhancer.flip.sense__chr16:85202704..85202818,+__1874.1.1.0	-0.3864988478197791	-0.816319973245735	-0.429821125425956				-0.10052686239428661	0.5810690797960071	0.9490671078044123		
rs111504552	WILDTYPE_SNP_INDIV__Enhancer.flip.sense__chr17:25416486..25416600,+__1877.1.1.0	1.568637825524771	1.4884947254572485	-0.08014310006752234	1.0	not sig	not sig	1.758755390849843	1.6698062322943874	-0.0889491585554557	1.0	not sig
rs73258460	WILDTYPE_SNP_INDIV__Enhancer.flip.sense__chr17:25416486..25416600,+__1877.1.2.0	1.568637825524771	1.1796558494913256	-0.3889819760334454	4.6680050215451804e-20	sig	sig	1.758755390849843	0.6273634491294722	-1.1313919417203708	3.840343987504175e-21	sig
rs111504552,rs73258460	WILDTYPE_SNP_PLUS_HAPLO__Enhancer.flip.sense__chr17:25416486..25416600,+__1877.1.2.1	1.568637825524771	1.2302406265264159	-0.3383971989983552	2.4406854364868834e-12	sig	sig	1.758755390849843	0.6532516807885759	-1.1055037100612672	3.962727083063847e-18	sig
rs7228231	WILDTYPE_SNP_INDIV__Enhancer.noflip.NA__chr18:11860124..11860238,+__1883.1.1.0	0.19035941075576915	0.23678859662431984	0.04642918586855069	1.0	not sig	not sig	0.2225499628867308	-0.5061921674054549	-0.7287421302921857	4.5887845219378434e-07	sig
rs4987773	WILDTYPE_SNP_INDIV__Enhancer.noflip.NA__chr18:60903781..60903895,+__1885.1.1.0	-1.4869820445306559	-1.3208129098813972	0.16616913464925864				-1.8560140344481966	-1.6140801795105133	0.24193385493768327		
rs9963429	WILDTYPE_SNP_INDIV__Enhancer.noflip.NA__chr18:72695351..72695465,+__1886.1.1.0	-1.2406521142558984	-1.2729285694701022	-0.032276455214204074				-1.2778406618758016	-1.1936104234013114	0.08423023847449024	1.0	not sig
rs142598361	WILDTYPE_SNP_INDIV__Enhancer.noflip.NA__chr2:222826943..222827057,+__1890.1.1.0	-1.7007032162064952	-1.465251984770666	0.2354512314358297				-2.5887702810244155	-2.5943264754213997	-0.005556194396984959		
rs6063101	WILDTYPE_SNP_INDIV__Enhancer.flip.sense__chr20:45989631..45989745,+__1892.1.1.0	-1.0137667422143337	-0.9754348688904496	0.0383318733238844				-0.8907815744803261	-1.259034046162092	-0.3682524716817659		
rs6018425	WILDTYPE_SNP_INDIV__Enhancer.flip.sense__chr20:45989631..45989745,+__1892.1.2.0	-1.0137667422143337	-1.1516625000516487	-0.13789575783731467				-0.8907815744803261	-1.5868324884264027	-0.6960509139460767		
rs6063101,rs6018425	WILDTYPE_SNP_PLUS_HAPLO__Enhancer.flip.sense__chr20:45989631..45989745,+__1892.1.2.1	-1.0137667422143337	-1.035874422263993	-0.022107680049658972				-0.8907815744803261	-1.8256844713115632	-0.9349028968312371		
rs17370615	WILDTYPE_SNP_INDIV__Enhancer.flip.sense__chr22:39350183..39350297,+__1897.1.1.0	0.21088285075577126	-0.024190835660877597	-0.23507368641664886	1.0	not sig	not sig	-0.7785899798897689	-0.6522992694232477	0.12629071046652118	1.0	not sig
rs5770871	WILDTYPE_SNP_INDIV__Enhancer.flip.sense__chr22:50978212..50978326,+__1898.1.1.0	1.0016161534765196	1.4786897667249062	0.4770736132483869	7.766694280203769e-19	sig	sig	-1.5555861381489247	-1.3807097085666258	0.17487642958229904	1.0	not sig
rs116110924	WILDTYPE_SNP_INDIV__Enhancer.flip.sense__chr22:50978212..50978326,+__1898.1.2.0	1.0016161534765196	0.8509233863679814	-0.15069276710853818	1.0	not sig	not sig	-1.5555861381489247	-1.7359437644522784	-0.18035762630335367	1.0	not sig
rs5770871,rs116110924	WILDTYPE_SNP_PLUS_HAPLO__Enhancer.flip.sense__chr22:50978212..50978326,+__1898.1.2.1	1.0016161534765196	1.513394886006515	0.5117787325299951	8.119233426518004e-35	sig	sig	-1.5555861381489247	-1.6261976293529234	-0.0706114912039989	1.0	not sig
rs112075131	WILDTYPE_SNP_INDIV__Enhancer.noflip.NA__chr3:124553965..124554079,+__1899.1.1.0	-0.29943371476120934	-0.019896808919847804	0.27953690584136154	1.0	not sig	not sig	-1.6661157454779434	-0.8875568050338105	0.7785589404441331	1.0	not sig
rs79537050	WILDTYPE_SNP_INDIV__Enhancer.flip.sense__chr3:194298972..194299086,+__1900.1.1.0	-0.5145129790265532	-1.0233647028315256	-0.5088517238049726	3.390017036887141e-11	sig	not sig	-2.3709283195162056	-2.5801303374830473	-0.2092020179668419		
rs4862429	WILDTYPE_SNP_INDIV__Enhancer.noflip.NA__chr4:185769808..185769922,+__1904.1.1.0	-1.3584882036760233	-1.258549722316715	0.0999384813593085				-2.4678228010768586	-2.566321739218412	-0.09849893814155342		
rs28711909	WILDTYPE_SNP_INDIV__Enhancer.noflip.NA__chr4:185769808..185769922,+__1904.1.2.0	-1.3584882036760233	-1.5868725162408672	-0.2283843125648436				-2.4678228010768586	-2.8601659669950514	-0.3923431659181931		
rs4862430	WILDTYPE_SNP_INDIV__Enhancer.noflip.NA__chr4:185769808..185769922,+__1904.1.3.0	-1.3584882036760233	-1.3926817534525833	-0.034193549776559605				-2.4678228010768586	-2.40656810146087	0.06125469961598845		
rs4862429,rs28711909,rs4862430	WILDTYPE_SNP_PLUS_HAPLO__Enhancer.noflip.NA__chr4:185769808..185769922,+__1904.1.3.1	-1.3584882036760233	-1.6106400193531663	-0.2521518156771429				-2.4678228010768586	-2.5405018651217235	-0.07267906404486474		
rs13146103	WILDTYPE_SNP_INDIV__Enhancer.noflip.NA__chr4:2803065..2803179,+__1905.1.1.0	-1.3777016357623177	-1.1838162495256421	0.1938853862366757				-3.137931672573906	-2.883386564296126	0.25454510827777965		
rs2706386	WILDTYPE_SNP_INDIV__Enhancer.flip.sense__chr5:131832669..131832783,+__1907.1.1.0	1.3471455137540673	1.1733409212446453	-0.17380459250942193	0.00351721868241575	sig	not sig	1.7133505578303259	1.584437816366149	-0.12891274146417678	1.0	not sig
rs2520434	WILDTYPE_SNP_INDIV__Enhancer.flip.sense__chr5:135309235..135309349,+__1909.1.1.0	0.44803215266925484	-0.6361464311943085	-1.0841785838635631	6.4670027106731136e-49	sig	sig	-3.337461842637362	-3.070892044891163	0.26656979774619927		
rs2941540	WILDTYPE_SNP_INDIV__Enhancer.noflip.NA__chr7:47521821..47521935,+__1916.1.1.0	-0.9023991075627845	-1.2667329512727783	-0.3643338437099935	1.0	not sig	not sig	1.1073028658999677	0.9358060780816602	-0.17149678781830763	1.0	not sig
rs28428869	WILDTYPE_SNP_INDIV__Enhancer.noflip.NA__chr7:47521821..47521935,+__1916.1.2.0	-0.9023991075627845	-1.3154082873751685	-0.4130091798123839	1.0	not sig	not sig	1.1073028658999677	0.7073758869321864	-0.3999269789677813	0.004248244761302929	sig
rs116659474	WILDTYPE_SNP_INDIV__Enhancer.noflip.NA__chr7:47521821..47521935,+__1916.1.3.0	-0.9023991075627845	-1.38421141767119	-0.48181231010840536	1.0	not sig	not sig	1.1073028658999677	-0.1535175692227247	-1.2608204351226924	2.419267599073018e-19	sig
rs2964954	WILDTYPE_SNP_INDIV__Enhancer.noflip.NA__chr7:47521821..47521935,+__1916.1.4.0	-0.9023991075627845	-1.0293877940436902	-0.1269886864809057	1.0	not sig	not sig	1.1073028658999677	1.1671281802796694	0.059825314379701705	1.0	not sig
rs2964955	WILDTYPE_SNP_INDIV__Enhancer.noflip.NA__chr7:47521821..47521935,+__1916.1.5.0	-0.9023991075627845	-0.9052669975782788	-0.002867890015494081	1.0	not sig	not sig	1.1073028658999677	1.3336638834646894	0.22636101756472166	1.0	not sig
rs2941540,rs28428869,rs116659474,rs2964954,rs2964955	WILDTYPE_SNP_PLUS_HAPLO__Enhancer.noflip.NA__chr7:47521821..47521935,+__1916.1.5.1	-0.9023991075627845	-1.345955523770191	-0.4435564162074066	0.021186489572504193	sig	not sig	1.1073028658999677	-1.1619040226378838	-2.269206888537852	3.0081978564467708e-24	sig
rs554799884	WILDTYPE_SNP_INDIV__Enhancer.flip.sense__chr8:145026364..145026478,+__1918.1.1.0	0.8024035448718406	1.1849756447486868	0.3825720998768463	1.2134468509555618e-19	sig	sig	0.9180833531385045	1.3709546556733772	0.4528713025348726	1.064129293223859e-08	sig
rs11778018	WILDTYPE_SNP_INDIV__Enhancer.flip.sense__chr8:145026364..145026478,+__1918.1.2.0	0.8024035448718406	0.6624363685525463	-0.1399671763192944	1.0	not sig	not sig	0.9180833531385045	0.6046617656090296	-0.3134215875294749	1.0	not sig
rs554799884,rs11778018	WILDTYPE_SNP_PLUS_HAPLO__Enhancer.flip.sense__chr8:145026364..145026478,+__1918.1.2.1	0.8024035448718406	1.0600122010269633	0.2576086561551226	3.631888527172745e-06	sig	not sig	0.9180833531385045	1.1665224634779365	0.2484391103394319	0.12140820657532146	not sig
rs114500218	WILDTYPE_SNP_INDIV__Enhancer.flip.sense__chr9:140024178..140024292,+__1924.1.1.0	0.886393737315084	0.804257500276892	-0.08213623703819174	1.0	not sig	not sig	1.0336830757061286	1.0018925789993203	-0.031790496706808336	1.0	not sig
rs73569567	WILDTYPE_SNP_INDIV__Enhancer.flip.sense__chr9:140024178..140024292,+__1924.1.2.0	0.886393737315084	0.7903407563506875	-0.09605298096439648	1.0	not sig	not sig	1.0336830757061286	1.1548624405290706	0.12117936482294187	1.0	not sig
rs114500218,rs73569567	WILDTYPE_SNP_PLUS_HAPLO__Enhancer.flip.sense__chr9:140024178..140024292,+__1924.1.2.1	0.886393737315084	0.5436786125601404	-0.3427151247549436	0.0029846352624855357	sig	not sig	1.0336830757061286	1.0515506587257688	0.017867583019640337	1.0	not sig
rs12723168	WILDTYPE_SNP_INDIV__Enhancer.noflip.NA__chr1:16508562..16508676,+__1930.1.1.0	-0.7145879128568163	-0.6067014635121306	0.10788644934468576	1.0	not sig	not sig	-2.630727726755242	-2.0461272305763565	0.5846004961788854		
rs6695176	WILDTYPE_SNP_INDIV__Enhancer.noflip.NA__chr1:228962833..228962947,+__1931.1.1.0	-1.5311061778558457	-1.8212494832058	-0.2901433053499544				-2.2661746443768886	-2.764804266591456	-0.4986296222145675		
rs2477678	WILDTYPE_SNP_INDIV__Enhancer.noflip.NA__chr1:2478447..2478561,+__1932.1.1.0	0.6530934091231334	0.6507389666527038	-0.002354442470429652	1.0	not sig	not sig	1.8315774461091547	1.8872151086193385	0.05563766251018393	1.0	not sig
rs1002706	WILDTYPE_SNP_INDIV__Enhancer.noflip.NA__chr1:25051126..25051240,+__1933.1.1.0	1.2776676775456355	1.231985748606254	-0.04568192893938139	1.0	not sig	not sig	1.2561369979566899	1.3702996989270861	0.11416270097039596	1.0	not sig
rs1316829	WILDTYPE_SNP_INDIV__Enhancer.noflip.NA__chr1:25051126..25051240,+__1933.1.2.0	1.2776676775456355	1.0111032475508024	-0.26656442999483293	4.9365558746563535e-08	sig	not sig	1.2561369979566899	1.1363790197756678	-0.11975797818102227	1.0	not sig
rs1002706,rs1316829	WILDTYPE_SNP_PLUS_HAPLO__Enhancer.noflip.NA__chr1:25051126..25051240,+__1933.1.2.1	1.2776676775456355	1.0455491250671411	-0.23211855247849414	3.4737592211056753e-08	sig	not sig	1.2561369979566899	1.257358799361221	0.0012218014045309034	1.0	not sig
rs10801756	WILDTYPE_SNP_INDIV__Enhancer.noflip.NA__chr1:90101790..90101904,+__1934.1.1.0	-0.7309920476255197	-0.8261974091795766	-0.09520536155405664	1.0	not sig	not sig	-2.9547555530862706	-2.667293506760312	0.28746204632595884		
rs2505514	WILDTYPE_SNP_INDIV__Enhancer.noflip.NA__chr10:43633193..43633307,+__1936.1.1.0	-0.7213576728285326	-0.6666812539488473	0.0546764188796852	1.0	not sig	not sig	-1.9775927744092991	-1.9476994228126756	0.029893351596623485		
rs1245531	WILDTYPE_SNP_INDIV__Enhancer.noflip.NA__chr10:73790800..73790914,+__1937.1.1.0	-1.6927856539988273	-1.8267216177271586	-0.1339359637283318				-3.3177248145959215	-3.1610929415458537	0.1566318730500682		
rs9415066	WILDTYPE_SNP_INDIV__Enhancer.noflip.NA__chr10:74091890..74092004,+__1938.1.1.0	0.9072717374429108	0.6594925287836748	-0.24777920865923586	1.0	not sig	not sig	-0.2363274251507993	0.44276372439400163	0.6790911495448009	1.0	not sig
rs9416016	WILDTYPE_SNP_INDIV__Enhancer.noflip.NA__chr10:74091890..74092004,+__1938.1.2.0	0.9072717374429108	0.704894447886189	-0.20237728955672163	1.0	not sig	not sig	-0.2363274251507993	-0.1078856423952417	0.1284417827555576	1.0	not sig
