oligo_reg	TSS_id	selected	PromType2	cage_id	av_exp	tissue_sp_all	tissue_sp_3	n_expr	tss_type	log_av_exp
chr10:28821597..28821711,-	chr10:28821614..28821697,-	lncRNA	div_lnc	chr10:28821614..28821697,-	3.6528485037736136	0.9192107722810288	0.21242855907202973	538.0	ubiquitous	0.5626316608953326
chr10:28821597..28821711,+	chr10:28821614..28821697,-	lncRNA	div_lnc	chr10:28821614..28821697,-	3.6528485037736136	0.9192107722810288	0.21242855907202973	538.0	ubiquitous	0.5626316608953326
chr11:71159594..71159708,+	chr11:71159640..71159684,+	lncRNA	antisense	chr11:71159640..71159684,+	2.703582165297889	0.8479572132472983	0.5667914787217588	520.0	ubiquitous	0.4319395728734454
chr11:128565847..128565961,-	chr11:128565857..128565899,-	lncRNA	antisense	chr11:128565857..128565899,-	0.6814133273929983	0.9664615717969868		251.0	moderate	-0.16658937655529335
chr11:18727948..18728062,+	chr11:18728013..18728061,+	lncRNA	antisense	chr11:18728013..18728061,+	1.1516721562450831	0.9206558381617352	0.6666666666666666	326.0	moderate	0.06132886711032225
chr11:111649056..111649170,-	chr11:111649083..111649123,-	lncRNA	intergenic	chr11:111649083..111649123,-	0.08226762300247542	0.996460024800454	0.6666666666666666	14.0	tissue-specific	-1.0847710507893678
chr8:11204974..11205088,-	chr8:11204991..11205039,-	lncRNA	intergenic	chr8:11204991..11205039,-	0.5514522611170548	0.9527493359314724	0.6497127915522601	224.0	moderate	-0.25849207820261094
chr8:13462090..13462204,-	chr8:13462082..13462135,-	lncRNA	intergenic	chr8:13462082..13462135,-	1.6413209558563409	0.9885715676808404		130.0	moderate	0.2151935144643362
chr11:122073676..122073790,-	chr11:122073702..122073721,-	lncRNA	intergenic	chr11:122073702..122073721,-	0.5904634330212836	0.8966054089262463		290.0	moderate	-0.22880699276479444
chr11:122238640..122238754,-	chr11:122238669..122238681,-	lncRNA	intergenic	chr11:122238669..122238681,-	0.595963727359582	0.9661416613008474	0.6642306142593879	210.0	moderate	-0.22478017228486777
chr11:122238545..122238659,-	chr11:122238574..122238595,-	lncRNA	intergenic	chr11:122238574..122238595,-	0.990150402567046	0.9699273559061172	0.6666666666666666	224.0	moderate	-0.004298831620889757
chr11:122051076..122051190,-	chr11:122051099..122051122,-	lncRNA	intergenic	chr11:122051099..122051122,-	2.8578592862373045	0.9686408167090116	0.6666666666666666	262.0	moderate	0.45604084141956913
chr11:122293488..122293602,-	chr11:122293515..122293547,-	lncRNA	intergenic	chr11:122293515..122293547,-	0.1680066319696863	0.9915820046215402	0.6666666666666666	74.0	moderate	-0.7746735743991939
chr11:122073736..122073850,-	chr11:122073743..122073778,-	lncRNA	intergenic	chr11:122073743..122073778,-	1.9403039543327425	0.9493569554202232		354.0	moderate	0.2878697687701129
chr11:76494073..76494187,-	chr11:76494080..76494119,-	lncRNA	div_lnc	chr11:76494080..76494119,-	0.8193638931761282	0.9279896173048424	0.5436750551151651	410.0	moderate	-0.0865231779711946
chr11:118868677..118868791,-	chr11:118868682..118868727,-	lncRNA	div_lnc	chr11:118868682..118868727,-	2.513410246840964	0.8913852306360822	0.2674204356823435	517.0	ubiquitous	0.4002633813096026
chr11:118868677..118868791,+	chr11:118868682..118868727,-	lncRNA	div_lnc	chr11:118868682..118868727,-	2.513410246840964	0.8913852306360822	0.2674204356823435	517.0	ubiquitous	0.4002633813096026
chr11:76155636..76155750,-	chr11:76155656..76155676,-	lncRNA	div_lnc	chr11:76155656..76155676,-	0.7077439419739568	0.9500647146354686	0.2637949478824353	453.0	moderate	-0.1501238393468817
chr11:47417123..47417237,-	chr11:47417144..47417167,-	lncRNA	antisense	chr11:47417144..47417167,-	5.371789253495496	0.9855909117525632		209.0	moderate	0.7301189660519007
chr16:2014868..2014982,+	chr16:2014941..2014964,+	lncRNA	div_lnc	chr16:2014941..2014964,+	2.628453954132368	0.8948973596301426	0.4965937215420153	526.0	ubiquitous	0.41970037334935134
chr16:2014868..2014982,-	chr16:2014941..2014964,+	lncRNA	div_lnc	chr16:2014941..2014964,+	2.628453954132368	0.8948973596301426	0.4965937215420153	526.0	ubiquitous	0.41970037334935134
chr8:123440761..123440875,-	chr8:123440779..123440829,-	lncRNA	intergenic	chr8:123440779..123440829,-	0.6126879036733941	0.9853695330589964		81.0	moderate	-0.21276069388014765
chr11:118401821..118401935,-	chr11:118401816..118401871,-	lncRNA	div_lnc	chr11:118401816..118401871,-	1.387785714807294	0.8648103535222903	0.585878444964156	467.0	moderate	0.14232241276062177
chr11:118401821..118401935,+	chr11:118401816..118401871,-	lncRNA	div_lnc	chr11:118401816..118401871,-	1.387785714807294	0.8648103535222903	0.585878444964156	467.0	moderate	0.14232241276062177
chr4:39640748..39640862,+	chr4:39640787..39640834,+	lncRNA	div_lnc	chr4:39640787..39640834,+	0.5964241468680622	0.9303854910458574	0.31008664261470004	428.0	moderate	-0.22444478198754386
chr11:66247677..66247791,-	chr11:66247693..66247738,-	lncRNA	div_lnc	chr11:66247693..66247738,-	6.639957328702604	0.8564695694523068	0.25233819920492745	549.0	ubiquitous	0.8221652884088997
chr12:13153284..13153398,+	chr12:13153355..13153415,+	lncRNA	div_lnc	chr12:13153355..13153415,+	2.18802442506585	0.8802192769942226	0.5375478658661039	514.0	ubiquitous	0.34005216574736735
chr12:110211254..110211368,-	chr12:110211279..110211295,-	lncRNA	intergenic	chr12:110211279..110211295,-	0.12566407095473986	0.9680392672452628	0.4511099585831702	140.0	moderate	-0.9007888751903346
chr11:62623322..62623436,-	chr11:62623340..62623364,-	lncRNA	div_lnc	chr11:62623340..62623364,-	49.21908493739867	0.8720283230826626	0.29769140931492993	548.0	ubiquitous	1.6921335352031805
chr11:62622130..62622244,-	chr11:62622159..62622173,-	lncRNA	div_lnc	chr11:62622159..62622173,-	0.4910887278464432	0.9431092608784456	0.25202097183644234	406.0	moderate	-0.30884003428678725
chr11:62622801..62622915,-	chr11:62622833..62622839,-	lncRNA	div_lnc	chr11:62622833..62622839,-	0.6990563172577977	0.9687866988550732	0.2339740664873108	443.0	moderate	-0.15548783528569296
chr11:62622910..62623024,-	chr11:62622938..62622956,-	lncRNA	div_lnc	chr11:62622938..62622956,-	2.402841432909977	0.9068153553828464	0.2718940126296277	511.0	ubiquitous	0.38072511200889214
chr11:62620470..62620584,-	chr11:62620503..62620506,-	lncRNA	div_lnc	chr11:62620503..62620506,-	0.7305843672431894	0.983051822153858	0.2561496730354137	342.0	moderate	-0.13632962488711306
chr11:62621400..62621514,-	chr11:62621427..62621442,-	lncRNA	div_lnc	chr11:62621427..62621442,-	1.6073534342997668	0.9769273771638376	0.12736461234827567	486.0	moderate	0.20611138248159241
chr11:62623322..62623436,+	chr11:62623340..62623364,-	lncRNA	div_lnc	chr11:62623340..62623364,-	49.21908493739867	0.8720283230826626	0.29769140931492993	548.0	ubiquitous	1.6921335352031805
chr12:68383179..68383293,+	chr12:68383219..68383284,+	lncRNA	intergenic	chr12:68383219..68383284,+	1.0841069770603018	0.9908044886214399		118.0	moderate	0.03507213944835143
chr12:120639077..120639191,+	chr12:120639136..120639174,+	lncRNA	div_lnc	chr12:120639136..120639174,+	2.2589992614387446	0.8809982836283602	0.30069109974505104	526.0	ubiquitous	0.3539160889313722
chr12:120639049..120639163,+	chr12:120639123..120639135,+	lncRNA	div_lnc	chr12:120639123..120639135,+	0.510338324300198	0.8725063773830971	0.12539553366747996	425.0	moderate	-0.2921418167213956
chr12:24715527..24715641,-	chr12:24715538..24715575,-	lncRNA	intergenic	chr12:24715538..24715575,-	1.3303502501613145	0.9580291542034648		329.0	moderate	0.12396599561885711
chr12:24715358..24715472,-	chr12:24715376..24715432,-	lncRNA	intergenic	chr12:24715376..24715432,-	2.7730458011704657	0.9254443081491668	0.6666666666666666	370.0	moderate	0.44295704268688796
chr12:10705884..10705998,+	chr12:10705960..10705966,+	lncRNA	intergenic	chr12:10705960..10705966,+	1.3851587601496458	0.9916499363980276	0.6666666666666666	131.0	moderate	0.14149955297123035
chr14:105147390..105147504,+	chr14:105147464..105147523,+	lncRNA	intergenic	chr14:105147464..105147523,+	0.6162153039863778	0.952042694447232	0.634783931067603	295.0	moderate	-0.21026751998483492
chr12:123849435..123849549,+	chr12:123849462..123849540,+	lncRNA	div_lnc	chr12:123849462..123849540,+	2.4002424314969715	0.9166259913487662	0.2542227255983494	523.0	ubiquitous	0.3802551089382998
chr12:109491754..109491868,-	chr12:109491750..109491794,-	lncRNA	antisense	chr12:109491750..109491794,-	0.8931623258364702	0.9534631236594692	0.5814387688262017	296.0	moderate	-0.04906960403588807
chr12:65996525..65996639,+	chr12:65996599..65996667,+	lncRNA	intergenic	chr12:65996599..65996667,+	1.7467974428461968	0.9756688377765038	0.6288079331677201	295.0	moderate	0.24224254748184257
chr12:27863622..27863736,-	chr12:27863634..27863685,-	lncRNA	div_lnc	chr12:27863634..27863685,-	0.6916769018408158	0.9633853997369828	0.13480838852187876	316.0	moderate	-0.16009672709791362
chr12:122501226..122501340,+	chr12:122501293..122501337,+	lncRNA	intergenic	chr12:122501293..122501337,+	0.9739930969241156	0.9209720920646104	0.433680251439024	366.0	moderate	-0.011444121127943624
chr12:122502159..122502273,+	chr12:122502212..122502262,+	lncRNA	intergenic	chr12:122502212..122502262,+	2.2848153991705944	0.9404903524975454	0.560373720164311	436.0	moderate	0.3588511171585269
chr12:132674214..132674328,-	chr12:132674229..132674277,-	lncRNA	intergenic	chr12:132674229..132674277,-	0.641689038864204	0.9250915509764976	0.6190647974899842	421.0	moderate	-0.19267537913088975
chr3:101395214..101395328,+	chr3:101395280..101395330,+	lncRNA	antisense	chr3:101395280..101395330,+	4.953950921406784	0.8856282060890781	0.25652857477213115	543.0	ubiquitous	0.6949516997331056
chr11:62599683..62599797,+	chr11:62599754..62599767,+	lncRNA	div_lnc	chr11:62599754..62599767,+	0.4803103476550785	0.9446680392227512	0.6435468657765476	368.0	moderate	-0.3184780569565136
chr15:29967114..29967228,+	chr15:29967184..29967206,+	lncRNA	intergenic	chr15:29967184..29967206,+	0.6635471383068997	0.9752988735343388	0.6068005203469254	307.0	moderate	-0.1781282194771723
chr12:26278988..26279102,-	chr12:26279017..26279060,-	lncRNA	antisense	chr12:26279017..26279060,-	0.7928264548051148	0.9437564162438564	0.6333200953757808	398.0	moderate	-0.10082186686764069
chr11:64013348..64013462,-	chr11:64013419..64013440,+	lncRNA	div_lnc	chr11:64013419..64013440,+	5.435196151609631	0.8828000286849286	0.6353110259095587	471.0	moderate	0.735215222023875
chr11:64013348..64013462,+	chr11:64013419..64013440,+	lncRNA	div_lnc	chr11:64013419..64013440,+	5.435196151609631	0.8828000286849286	0.6353110259095587	471.0	moderate	0.735215222023875
chr16:89119327..89119441,-	chr16:89119355..89119388,-	lncRNA	intergenic	chr16:89119355..89119388,-	0.5997192836942691	0.9635482809734848	0.6666666666666666	208.0	moderate	-0.22205198640089596
chr11:62313403..62313517,+	chr11:62313475..62313490,+	lncRNA	antisense	chr11:62313475..62313490,+	0.4538031198173804	0.9611661253280459	0.6666666666666666	374.0	moderate	-0.34313252274192585
chr2:10588762..10588876,+	chr2:10588791..10588863,+	lncRNA	div_lnc	chr2:10588791..10588863,+	0.8632265951164753	0.944021047700845	0.22676146391777344	470.0	moderate	-0.06387518795627936
chr12:70574047..70574161,+	chr12:70574088..70574135,+	lncRNA	intergenic	chr12:70574088..70574135,+	1.897444672351947	0.9861612366592284		77.0	moderate	0.27816912114587555
chr12:98909913..98910027,-	chr12:98909914..98909974,-	lncRNA	div_lnc	chr12:98909914..98909974,-	0.7139547927988672	0.9868962141950488	0.18018117054994687	397.0	moderate	-0.14632928662657596
chr12:98910197..98910311,-	chr12:98910201..98910252,-	lncRNA	div_lnc	chr12:98910201..98910252,-	1.6362375891289744	0.9367310407805699	0.4550851245391647	459.0	moderate	0.21384636544529445
chr12:76653539..76653653,+	chr12:76653611..76653630,+	lncRNA	intergenic	chr12:76653611..76653630,+	6.8545254838551175	0.9701922389497399	0.6666666666666666	328.0	moderate	0.8359773953944969
chr12:46777380..46777494,+	chr12:46777450..46777471,+	lncRNA	intergenic	chr12:46777450..46777471,+	2.2584252937772176	0.8893465219089733	0.2911921565538038	512.0	ubiquitous	0.3538057291515965
chr12:56693840..56693954,+	chr12:56693879..56693937,+	lncRNA	div_lnc	chr12:56693879..56693937,+	2.7114328407955326	0.8617841408482874	0.2457444480011969	538.0	ubiquitous	0.43319885190880675
chr12:56693840..56693954,-	chr12:56693879..56693937,+	lncRNA	div_lnc	chr12:56693879..56693937,+	2.7114328407955326	0.8617841408482874	0.2457444480011969	538.0	ubiquitous	0.43319885190880675
chr12:53440785..53440899,-	chr12:53440813..53440830,-	lncRNA	antisense	chr12:53440813..53440830,-	1.3194434226241136	0.9581734689164332	0.262045352003058	360.0	moderate	0.12039077252579597
chr12:53448185..53448299,-	chr12:53448183..53448243,-	lncRNA	antisense	chr12:53448183..53448243,-	2.177990035994642	0.9027543552604106	0.2863681630221676	471.0	moderate	0.3380558885866785
chr12:48099827..48099941,+	chr12:48099890..48099913,+	lncRNA	div_lnc	chr12:48099890..48099913,+	1.4768640095013383	0.9684090308022764	0.3201854422350909	499.0	ubiquitous	0.1693405070640059
chr12:53694109..53694223,-	chr12:53694132..53694153,-	lncRNA	div_lnc	chr12:53694132..53694153,-	2.049030668441853	0.9297620876248732	0.5961005651838052	431.0	moderate	0.3115484586624879
chr12:58329889..58330003,-	chr12:58329888..58329970,-	lncRNA	intergenic	chr12:58329888..58329970,-	10.773886195600172	0.941015413711626	0.378546285228521	541.0	ubiquitous	1.032372383788004
chr12:58329844..58329958,-	chr12:58329869..58329887,-	lncRNA	intergenic	chr12:58329869..58329887,-	1.628935061443241	0.9526089863946818	0.4330825967995817	472.0	moderate	0.21190377122133297
chr12:58329796..58329910,-	chr12:58329819..58329867,-	lncRNA	intergenic	chr12:58329819..58329867,-	6.462683982053702	0.9821157631710684	0.6603524270965909	424.0	moderate	0.8104129199323024
chr2:74729664..74729778,+	chr2:74729712..74729753,+	lncRNA	div_lnc	chr2:74729712..74729753,+	0.8873343841077841	0.9567052851762674	0.6488102051200707	366.0	moderate	-0.05191268929256642
chr12:70637121..70637235,-	chr12:70637101..70637172,-	lncRNA	div_lnc	chr12:70637101..70637172,-	8.674725758036491	0.9595939731535892	0.31940283746608905	547.0	ubiquitous	0.9382557539350641
chr12:70637121..70637235,+	chr12:70637101..70637172,-	lncRNA	div_lnc	chr12:70637101..70637172,-	8.674725758036491	0.9595939731535892	0.31940283746608905	547.0	ubiquitous	0.9382557539350641
chr12:96390180..96390294,+	chr12:96390234..96390281,+	lncRNA	div_lnc	chr12:96390234..96390281,+	0.6965974425225592	0.9953178635185644	0.4929505370554199	112.0	moderate	-0.15701812433712656
chr12:96390180..96390294,-	chr12:96390234..96390281,+	lncRNA	div_lnc	chr12:96390234..96390281,+	0.6965974425225592	0.9953178635185644	0.4929505370554199	112.0	moderate	-0.15701812433712656
chr12:49392067..49392181,+	chr12:49392123..49392156,+	lncRNA	div_lnc	chr12:49392123..49392156,+	0.8866565855928249	0.9585950852479704	0.4940858816709883	345.0	moderate	-0.05224455588517101
chr7:101917346..101917460,+	chr7:101917407..101917443,+	mRNA.expmatch	protein_coding	chr7:101917407..101917443,+	0.5583141852537611	0.9893771990151712	0.4888187996411521	190.0	moderate	-0.2531213377609437
chr7:101917346..101917460,-	chr7:101917407..101917443,+	mRNA.expmatch	protein_coding	chr7:101917407..101917443,+	0.5583141852537611	0.9893771990151712	0.4888187996411521	190.0	moderate	-0.2531213377609437
chr12:113909731..113909845,+	chr12:113909805..113909830,+	lncRNA	div_lnc	chr12:113909805..113909830,+	0.19392912064524226	0.9966878856903172		39.0	dynamic	-0.7123569718086045
chr14:29299374..29299488,+	chr14:29299437..29299470,+	lncRNA	intergenic	chr14:29299437..29299470,+	0.8024200334969127	0.9773151335264616	0.6666666666666666	99.0	moderate	-0.09559823710559387
chr12:56122813..56122927,+	chr12:56122862..56122924,+	lncRNA	div_lnc	chr12:56122862..56122924,+	2.4354033232839982	0.9012871734385228	0.3705933993598623	529.0	ubiquitous	0.3865708943275684
chr12:56122813..56122927,-	chr12:56122862..56122924,+	lncRNA	div_lnc	chr12:56122862..56122924,+	2.4354033232839982	0.9012871734385228	0.3705933993598623	529.0	ubiquitous	0.3865708943275684
chr12:50222246..50222360,-	chr12:50222318..50222345,+	lncRNA	div_lnc	chr12:50222318..50222345,+	0.7658555770221661	0.9302258227252188	0.3263151995629497	419.0	moderate	-0.11585312072763623
chr12:50222246..50222360,+	chr12:50222318..50222345,+	lncRNA	div_lnc	chr12:50222318..50222345,+	0.7658555770221661	0.9302258227252188	0.3263151995629497	419.0	moderate	-0.11585312072763623
chr1:235116488..235116602,-	chr1:235116495..235116545,-	lncRNA	intergenic	chr1:235116495..235116545,-	2.2400060966515247	0.9934734812790884	0.6666666666666666	346.0	moderate	0.3502492003602843
chr12:2922044..2922158,-	chr12:2922071..2922095,-	lncRNA	div_lnc	chr12:2922071..2922095,-	1.921065979048877	0.8640128429196523	0.26165487356913125	534.0	ubiquitous	0.28354228097037454
chr14:73712660..73712774,-	chr14:73712669..73712737,-	lncRNA	antisense	chr14:73712669..73712737,-	1.0247196069683593	0.9602814950937738	0.6666666666666666	348.0	moderate	0.010605046069607006
chr14:55738761..55738875,-	chr14:55738788..55738802,-	lncRNA	div_lnc	chr14:55738788..55738802,-	1.261680402707405	0.9783947499921998	0.6065323975902969	362.0	moderate	0.10094935734963038
chr14:50053216..50053330,+	chr14:50053273..50053297,+	lncRNA	antisense	chr14:50053273..50053297,+	0.5293845406794729	0.9664233489629492	0.6666666666666666	322.0	moderate	-0.2762287453082426
chr14:77425899..77426013,+	chr14:77425972..77425985,+	lncRNA	intergenic	chr14:77425972..77425985,+	1.0055034033884378	0.9760843340393164	0.3334306597036451	220.0	moderate	0.002383544918157906
chr14:62217781..62217895,-	chr14:62217779..62217824,-	lncRNA	intergenic	chr14:62217779..62217824,-	4.072103616567345	0.9788580118092746	0.6666666666666666	434.0	moderate	0.6098188202940517
chr14:35451688..35451802,+	chr14:35451702..35451746,-	lncRNA	div_lnc	chr14:35451702..35451746,-	3.587879481848674	0.8866917057168267	0.5629330570953527	542.0	ubiquitous	0.554837846510531
chr14:35451727..35451841,-	chr14:35451751..35451774,-	lncRNA	div_lnc	chr14:35451751..35451774,-	1.2920566820405657	0.8913898284259704	0.4397740964298246	502.0	ubiquitous	0.11128156641252515
chr14:35451688..35451802,-	chr14:35451702..35451746,-	lncRNA	div_lnc	chr14:35451702..35451746,-	3.587879481848674	0.8866917057168267	0.5629330570953527	542.0	ubiquitous	0.554837846510531
chr14:35451727..35451841,+	chr14:35451751..35451774,-	lncRNA	div_lnc	chr14:35451751..35451774,-	1.2920566820405657	0.8913898284259704	0.4397740964298246	502.0	ubiquitous	0.11128156641252515
chr14:86400970..86401084,+	chr14:86401039..86401083,+	lncRNA	intergenic	chr14:86401039..86401083,+	0.7373459054233049	0.9576936222379152	0.6160246878525109	298.0	moderate	-0.13232872710135163
chr14:62162524..62162638,-	chr14:62162543..62162564,-	lncRNA	div_lnc	chr14:62162543..62162564,-	0.4023798282726688	0.951124667187365	0.5844601813172249	348.0	moderate	-0.39536379904917807
chr14:56263371..56263485,-	chr14:56263400..56263407,-	lncRNA	intergenic	chr14:56263400..56263407,-	1.4643853188191778	0.9833423186042444	0.6574603575958952	207.0	moderate	0.16565536621619936
chr14:75725980..75726094,+	chr14:75726044..75726086,+	lncRNA	antisense	chr14:75726044..75726086,+	6.139247689861809	0.9858158436989988	0.4599075804017345	428.0	moderate	0.7881151554800201
chr14:39736252..39736366,-	chr14:39736281..39736294,-	lncRNA	antisense	chr14:39736281..39736294,-	0.32861372894653873	0.940344821416172	0.5252735631196029	372.0	moderate	-0.48331429640560536
chr14:39736252..39736366,+	chr14:39736281..39736294,-	lncRNA	antisense	chr14:39736281..39736294,-	0.32861372894653873	0.940344821416172	0.5252735631196029	372.0	moderate	-0.48331429640560536
chr14:75083315..75083429,-	chr14:75083313..75083360,-	lncRNA	intergenic	chr14:75083313..75083360,-	1.1701592805177472	0.9484505917636358	0.4258950507895096	242.0	moderate	0.0682449813544849
chr14:81636708..81636822,-	chr14:81636732..81636779,-	lncRNA	intergenic	chr14:81636732..81636779,-	1.2940916745982431	0.9323792336211856	0.4298711838134408	449.0	moderate	0.11196504322749841
chr14:20811533..20811647,-	chr14:20811546..20811584,-	lncRNA	div_lnc	chr14:20811546..20811584,-	59.087874706302976	0.9405535611024959	0.4097966677930798	550.0	ubiquitous	1.7714983694021695
chr14:20811533..20811647,+	chr14:20811546..20811584,-	lncRNA	div_lnc	chr14:20811546..20811584,-	59.087874706302976	0.9405535611024959	0.4097966677930798	550.0	ubiquitous	1.7714983694021695
chr14:75593729..75593843,-	chr14:75593800..75593840,+	lncRNA	div_lnc	chr14:75593800..75593840,+	1.330724563099139	0.8672644144423781	0.4713348577647576	505.0	ubiquitous	0.12408817335220321
chr14:75593729..75593843,+	chr14:75593800..75593840,+	lncRNA	div_lnc	chr14:75593800..75593840,+	1.330724563099139	0.8672644144423781	0.4713348577647576	505.0	ubiquitous	0.12408817335220321
chr14:71788530..71788644,-	chr14:71788540..71788579,-	lncRNA	antisense	chr14:71788540..71788579,-	0.4540542000300435	0.9426279527915956	0.6326223904497502	335.0	moderate	-0.3428923027177636
chr15:59980629..59980743,+	chr15:59980679..59980732,+	lncRNA	antisense	chr15:59980679..59980732,+	0.6787055729544662	0.9351723486737662	0.5211845833329349	399.0	moderate	-0.16831858473598899
chr15:63892916..63893030,-	chr15:63892935..63893013,-	lncRNA	antisense	chr15:63892935..63893013,-	1.2940721451626942	0.9563678249888165	0.513398214021616	489.0	moderate	0.11195848913997969
chr15:81616749..81616863,+	chr15:81616796..81616862,+	lncRNA	div_lnc	chr15:81616796..81616862,+	1.0273582729460808	0.9587514079228736	0.5303814742170624	395.0	moderate	0.011721922496674295
chr15:67351517..67351631,-	chr15:67351518..67351557,-	lncRNA	intergenic	chr15:67351518..67351557,-	1.0536565650225709	0.9952944306208481	0.6666666666666666	127.0	moderate	0.022699077460329602
chr17:58603591..58603705,+	chr17:58603637..58603676,+	lncRNA	div_lnc	chr17:58603637..58603676,+	0.8274607707889315	0.9037177576334524	0.2978547257139816	475.0	moderate	-0.082252586596045
chr17:58603591..58603705,-	chr17:58603637..58603676,+	lncRNA	div_lnc	chr17:58603637..58603676,+	0.8274607707889315	0.9037177576334524	0.2978547257139816	475.0	moderate	-0.082252586596045
chr17:61996164..61996278,-	chr17:61996192..61996199,-	mRNA.gwas	protein_coding	chr17:61996192..61996199,-	3.962334685720667	0.9981759652737964		9.0	dynamic	0.597951156215847
chr15:80544520..80544634,-	chr15:80544547..80544561,-	lncRNA	intergenic	chr15:80544547..80544561,-	1.2599798947446257	0.9684955096428179	0.6666666666666666	148.0	moderate	0.10036361521984052
chr15:69707322..69707436,-	chr15:69707345..69707381,-	lncRNA	div_lnc	chr15:69707345..69707381,-	1.021843185864464	0.9516119690793374	0.4588446359525209	366.0	moderate	0.009384253196803213
chr15:48624018..48624132,-	chr15:48624043..48624074,-	lncRNA	div_lnc	chr15:48624043..48624074,-	0.7578072784852429	0.932680386888539	0.16452760857791585	456.0	moderate	-0.12044122778786998
chr15:45571390..45571504,-	chr15:45571414..45571433,-	lncRNA	intergenic	chr15:45571414..45571433,-	0.8072119689710398	0.9299377325197916	0.4976789604886614	350.0	moderate	-0.09301240720283666
chr15:45571414..45571528,-	chr15:45571441..45571459,-	lncRNA	intergenic	chr15:45571441..45571459,-	0.6524607007656484	0.9098962031547524	0.4760961727690876	381.0	moderate	-0.18544564177453587
chr15:88120080..88120194,+	chr15:88120158..88120161,+	lncRNA	intergenic	chr15:88120158..88120161,+	1.3093220199668048	0.9951241468170297	0.6608054904809643	211.0	moderate	0.11704647183373064
chr15:88247051..88247165,-	chr15:88247085..88247087,-	lncRNA	intergenic	chr15:88247085..88247087,-	0.22132257261752755	0.9894134423056627	0.6650318698633481	61.0	moderate	-0.6549742902602405
chr15:99436728..99436842,-	chr15:99436755..99436772,-	lncRNA	antisense	chr15:99436755..99436772,-	0.02304497856737692	0.9941470755539724	0.6666666666666666	20.0	tissue-specific	-1.637423691448086
chr15:67813903..67814017,-	chr15:67813924..67814006,-	lncRNA	div_lnc	chr15:67813924..67814006,-	3.6481862463373536	0.8237034506174872	0.3049153432416424	544.0	ubiquitous	0.5620770017210365
chr15:67813903..67814017,+	chr15:67813924..67814006,-	lncRNA	div_lnc	chr15:67813924..67814006,-	3.6481862463373536	0.8237034506174872	0.3049153432416424	544.0	ubiquitous	0.5620770017210365
chr14:75761064..75761178,+	chr14:75761130..75761157,+	lncRNA	intergenic	chr14:75761130..75761157,+	0.5549537765468763	0.9815015562532178	0.5041258979464049	365.0	moderate	-0.25574318881720437
chr15:91260318..91260432,-	chr15:91260325..91260386,-	lncRNA	div_lnc	chr15:91260325..91260386,-	0.9232846236931759	0.8826858322065415	0.25957207769818885	466.0	moderate	-0.034664397084034654
chr15:31521550..31521664,-	chr15:31521567..31521649,-	lncRNA	intergenic	chr15:31521567..31521649,-	1.421837386016635	0.9843489509525504	0.5241869483445242	156.0	moderate	0.1528499294500045
chr1:156182718..156182832,+	chr1:156182778..156182804,+	mRNA.random	protein_coding	chr1:156182778..156182804,+	59.87674666878959	0.7020216188466057	0.19296231259142485	549.0	ubiquitous	1.7772581954422906
chr17:19015911..19016025,-	chr17:19015945..19015970,-	lncRNA	intergenic	chr17:19015945..19015970,-	1.258009520962464	0.9185211630057132	0.2489178365042041	467.0	moderate	0.09968392798191582
chr9:35657979..35658093,-	chr9:35658007..35658021,-	lncRNA	div_lnc	chr9:35658007..35658021,-	146.62369475885055	0.9404146980624144	0.3910993931446889	550.0	ubiquitous	2.166204159060146
chr9:35657979..35658093,+	chr9:35658007..35658021,-	lncRNA	div_lnc	chr9:35658007..35658021,-	146.62369475885055	0.9404146980624144	0.3910993931446889	550.0	ubiquitous	2.166204159060146
chr10:74034651..74034765,+	chr10:74034722..74034775,+	lncRNA	antisense	chr10:74034722..74034775,+	0.3981861899006065	0.9641710032826598	0.481711876755434	353.0	moderate	-0.399913806473267
chr22:43011170..43011284,-	chr22:43011247..43011253,+	lncRNA	div_lnc	chr22:43011247..43011253,+	24.800499706884388	0.9404719940449956	0.13387402903608855	547.0	ubiquitous	1.394460431542187
chr22:43011170..43011284,+	chr22:43011247..43011253,+	lncRNA	div_lnc	chr22:43011247..43011253,+	24.800499706884388	0.9404719940449956	0.13387402903608855	547.0	ubiquitous	1.394460431542187
chr1:109642741..109642855,+	chr1:109642799..109642834,+	lncRNA	intergenic	chr1:109642799..109642834,+	723.8274171768718	0.9558938270690424	0.15708871395363608	550.0	ubiquitous	2.8596350293153034
chr1:109642741..109642855,-	chr1:109642799..109642834,+	lncRNA	intergenic	chr1:109642799..109642834,+	723.8274171768718	0.9558938270690424	0.15708871395363608	550.0	ubiquitous	2.8596350293153034
chr1:28975032..28975146,+	chr1:28975099..28975162,+	lncRNA	intergenic	chr1:28975099..28975162,+	6.012171518219511	0.9889964187080741	0.3152865115634461	511.0	ubiquitous	0.7790313618606014
chr3:169482795..169482909,+	chr3:169482824..169482835,-	lncRNA	intergenic	chr3:169482824..169482835,-	4.5355003822250985	0.9202885257961348	0.443100908745808	530.0	ubiquitous	0.6566252078792773
chr3:169482795..169482909,-	chr3:169482824..169482835,-	lncRNA	intergenic	chr3:169482824..169482835,-	4.5355003822250985	0.9202885257961348	0.443100908745808	530.0	ubiquitous	0.6566252078792773
