enhancer_id	TSS_id_Neg	TSS_id_Pos	distTSSs	sum_1828_samples	avExpALL	K562_rep1	K562_rep2	K562_rep3	HeLa_rep1	HeLa_rep2	HeLa_rep3	HepG2_rep1	HepG2_rep2	HepG2_rep3	avExpCS	oligo_reg_Neg	oligo_reg_Pos
chr3:80820355-80820528	chr3:80820406..80820407,-	chr3:80820472..80820473,+	169	239.67	0.131110503282276	1.31898775517216	3.05593922178404	1.96197410418948	0	0.0704601959850801	0	0	0	0	0.711929030792307	chr3:80820372..80820486,-	chr3:80820393..80820507,+
chr4:10171339-10171713	chr4:10171340..10171341,-	chr4:10171649..10171650,+	312	339.112	0.185509846827133	3.51730068045909	2.67394681906104	3.10645899830002	0	0	0	0	0	0	1.03307849975779	chr4:10171306..10171420,-	chr4:10171570..10171684,+
chr4:10459917-10460083	chr4:10459925..10459926,-	chr4:10460082..10460083,+	174	162.679	0.0889928884026258	1.75865034022954	1.14597720816902	2.45246763023685	0	0	0	0	0	0	0.595232797626157	chr4:10459891..10460005,-	chr4:10460003..10460117,+
chr4:127657029-127657204	chr4:127657029..127657030,-	chr4:127657157..127657158,+	129	47.2005	0.0258208424507659	1.31898775517216	0.954981006807514	1.6349784201579	0	0	0	0	0	0	0.434327464681953	chr4:127656995..127657109,-	chr4:127657078..127657192,+
chr4:127699482-127699754	chr4:127699607..127699608,-	chr4:127699753..127699754,+	397	486.624	0.266205689277899	4.17679455804516	3.62892782586855	10.136866204979	0	0	0	0	0	0	1.99362095432141	chr4:127699573..127699687,-	chr4:127699674..127699788,+
chr4:134077378-134077602	chr4:134077460..134077461,-	chr4:134077510..134077511,+	215	98.7197	0.0540042122538293	0	0	0	1.85667630321248	1.0569029397762	1.80890901938111	0	0	0	0.524720918041088	chr4:134077426..134077540,-	chr4:134077431..134077545,+
chr4:140003738-140004448	chr4:140004108..140004109,-	chr4:140004119..140004120,+	752	906.906	0.496119256017505	0.659493877586079	1.33697340953052	1.14448489411053	0.46416907580312	0.14092039197016	0.235944654701885	0.374721357838143	0.0788870790622009	0.516725820805856	0.550257840156499	chr4:140004074..140004188,-	chr4:140004040..140004154,+
chr4:152246032-152246165	chr4:152246032..152246033,-	chr4:152246139..152246140,+	108	386.528	0.211448577680525	0	0	0	0.092833815160624	0.422761175910481	0.157296436467923	0.524609900973401	0.94664494874641	0.96886091401098	0.345889687918869	chr4:152245998..152246112,-	chr4:152246060..152246174,+
chr4:173077271-173077317	chr4:173077271..173077272,-	chr4:173077316..173077317,+	46	72.8932	0.0398759299781182	1.31898775517216	1.71896581225352	3.10645899830002	0	0	0	0	0	0	0.682712507302856	chr4:173077237..173077351,-	chr4:173077237..173077351,+
chr4:184328356-184328744	chr4:184328392..184328393,-	chr4:184328501..184328502,+	182	435.376	0.23817067833698	0	0	0	2.50651300933685	5.00267391494069	2.51674298348677	0	0	0	1.11399221197381	chr4:184328358..184328472,-	chr4:184328422..184328536,+
chr4:184330014-184330225	chr4:184330051..184330052,-	chr4:184330198..184330199,+	222	154.15	0.0843271334792123	0	0	0	2.13517774869435	2.95932823137336	2.28079832878488	0	0	0	0.819478256539177	chr4:184330017..184330131,-	chr4:184330119..184330233,+
chr4:185269961-185270243	chr4:185269963..185269964,-	chr4:185270202..185270203,+	244	68.9865	0.0377387855579869	0	0	0	0	0.14092039197016	0.235944654701885	0.974275530379172	0.94664494874641	0.775088731208784	0.341430473000712	chr4:185269929..185270043,-	chr4:185270123..185270237,+
chr4:187680620-187680766	chr4:187680687..187680688,-	chr4:187680737..187680738,+	185	116.245	0.0635913566739606	4.17679455804516	4.20191642995306	6.04942015458424	0	0	0	0	0	0	1.60312568250916	chr4:187680653..187680767,-	chr4:187680658..187680772,+
chr4:187762182-187762435	chr4:187762362..187762363,-	chr4:187762419..187762420,+	418	712.995	0.390041028446389	0.659493877586079	0.954981006807514	1.14448489411053	0	0	0	0	0	0.064590727600732	0.313727834011651	chr4:187762328..187762442,-	chr4:187762340..187762454,+
chr4:190285262-190285611	chr4:190285462..190285463,-	chr4:190285480..190285481,+	419	105.902	0.0579332603938731	0	0	0	0	0	0	2.32327241859649	1.34108034405741	1.93772182802196	0.622452732297318	chr4:190285428..190285542,-	chr4:190285401..190285515,+
chr4:24322640-24323331	chr4:24322932..24322933,-	chr4:24323024..24323025,+	677	367.315	0.20093818380744	0	0	0	33.6986749033065	37.837125243988	22.493390414913	0	0	0	10.4476878402453	chr4:24322898..24323012,-	chr4:24322945..24323059,+
chr4:24324211-24324732	chr4:24324336..24324337,-	chr4:24324376..24324377,+	291	65.7443	0.0359651531728665	0	0	0	2.6921806396581	1.90242529159716	1.65161258291319	0	0	0	0.69402427935205	chr4:24324302..24324416,-	chr4:24324297..24324411,+
chr4:3829290-3829379	chr4:3829290..3829291,-	chr4:3829378..3829379,+	89	25.889	0.0141624726477024	0	0	0	0	0	0	0.524609900973401	1.02553202780861	0.839679458809516	0.265535709732392	chr4:3829256..3829370,-	chr4:3829299..3829413,+
chr4:3829713-3829948	chr4:3829786..3829787,-	chr4:3829850..3829851,+	211	50.6523	0.0277091356673961	0	0	0.16349784201579	0	0	0	1.34899688821732	1.41996742311962	1.22722382441391	0.46218733086296	chr4:3829752..3829866,-	chr4:3829771..3829885,+
chr4:41936193-41936441	chr4:41936193..41936194,-	chr4:41936342..41936343,+	150	333.043	0.182189824945295	0	0	0	0.185667630321248	0.28184078394032	0.235944654701885	5.246099009734	4.41767642748325	4.58594165965197	1.66146335175919	chr4:41936159..41936273,-	chr4:41936263..41936377,+
chr4:66107153-66107671	chr4:66107545..66107546,-	chr4:66107564..66107565,+	804	348.252	0.190509846827133	1.75865034022954	1.33697340953052	1.96197410418948	0	0	0	0	0	0	0.561955317105504	chr4:66107511..66107625,-	chr4:66107485..66107599,+
chr4:6734442-6734743	chr4:6734500..6734501,-	chr4:6734565..6734566,+	182	608.07	0.332642231947484	0.439662585057386	0.572988604084508	0.326995684031581	0.557002890963744	0.3523009799254	0.157296436467923	0.524609900973401	0.709983711559808	0.516725820805856	0.461951845985512	chr4:6734466..6734580,-	chr4:6734486..6734600,+
chr4:6895356-6895637	chr4:6895423..6895424,-	chr4:6895574..6895575,+	286	90.3928	0.0494490153172866	0	0	0.16349784201579	0	0	0	2.47316096173175	2.28772529280382	2.64821983163001	0.841400436464597	chr4:6895389..6895503,-	chr4:6895495..6895609,+
chr4:69813796-69814179	chr4:69813887..69813888,-	chr4:69814178..69814179,+	474	104.441	0.0571340262582057	0	0	0	0	0	0	0.899331258811544	1.73551573936842	1.16263309681318	0.421942232777016	chr4:69813853..69813967,-	chr4:69814099..69814213,+
chr4:77752154-77752315	chr4:77752154..77752155,-	chr4:77752302..77752303,+	149	117.433	0.0642412472647702	0	0	0	0	0.0704601959850801	0.235944654701885	1.34899688821732	1.10441910687081	1.09804236921244	0.428651468331948	chr4:77752120..77752234,-	chr4:77752223..77752337,+
chr4:78977894-78978171	chr4:78977894..78977895,-	chr4:78977929..78977930,+	36	282.836	0.154724288840263	0	0	0	0.092833815160624	0.0704601959850801	0.0786482182339615	0.824386987243915	0.94664494874641	0.710498003608052	0.302608018775338	chr4:78977860..78977974,-	chr4:78977850..78977964,+
chr4:79550555-79550802	chr4:79550560..79550561,-	chr4:79550754..79550755,+	205	554.343	0.303251094091904	1.97848163275824	0.954981006807514	1.79847626217369	0	0	0.157296436467923	0	0	0	0.54324837091193	chr4:79550526..79550640,-	chr4:79550675..79550789,+
chr4:80131303-80131759	chr4:80131378..80131379,-	chr4:80131484..80131485,+	257	189.216	0.103509846827133	1.97848163275824	1.14597720816902	1.47148057814211	0	0	0	0.0749442715676286	0	0	0.518987076737444	chr4:80131344..80131458,-	chr4:80131405..80131519,+
chr4:82342695-82343029	chr4:82342752..82342753,-	chr4:82343026..82343027,+	389	192.989	0.105573851203501	2.85780680287301	4.58390883267606	4.41444173442634	0	0	0	0	0	0	1.31735081888616	chr4:82342718..82342832,-	chr4:82342947..82343061,+
chr4:93103612-93103785	chr4:93103623..93103624,-	chr4:93103630..93103631,+	30	129.293	0.0707292122538293	1.31898775517216	0.763984805446011	1.30798273612632	0	0	0	0	0	0	0.376772810749388	chr4:93103589..93103703,-	chr4:93103551..93103665,+
chr4:95373822-95374139	chr4:95373903..95373904,-	chr4:95374016..95374017,+	276	748.117	0.409254376367615	0.219831292528693	0	0	0.278501445481872	0.28184078394032	0.235944654701885	0.524609900973401	0.631096632497607	0.516725820805856	0.298727836769959	chr4:95373869..95373983,-	chr4:95373937..95374051,+
chr5:10309087-10309259	chr5:10309102..10309103,-	chr5:10309258..10309259,+	187	118.472	0.0648096280087527	1.09915646264346	0.954981006807514	1.14448489411053	0.278501445481872	0.28184078394032	0.0786482182339615	0	0	0	0.426401423468629	chr5:10309068..10309182,-	chr5:10309179..10309293,+
chr5:114970299-114970641	chr5:114970513..114970514,-	chr5:114970640..114970641,+	556	413.008	0.225934354485777	0	0	0	0.278501445481872	0.0704601959850801	0	1.34899688821732	0.867757869684209	1.6147681900183	0.464498287709642	chr5:114970479..114970593,-	chr5:114970561..114970675,+
chr5:115908516-115909016	chr5:115908627..115908628,-	chr5:115908663..115908664,+	259	352.39	0.19277352297593	0	0	0	0	0	0	1.27405261664969	1.41996742311962	0.96886091401098	0.406986772642254	chr5:115908593..115908707,-	chr5:115908584..115908698,+
chr5:1182870-1183091	chr5:1182997..1182998,-	chr5:1183085..1183086,+	343	486.381	0.266072757111597	0	0	0	0	0	0	0.899331258811544	0.631096632497607	0.64590727600732	0.241815018590719	chr5:1182963..1183077,-	chr5:1183006..1183120,+
chr5:119848516-119848911	chr5:119848516..119848517,-	chr5:119848762..119848763,+	247	298.646	0.163373085339169	1.75865034022954	0.954981006807514	2.77946331426843	0	0	0	0	0	0	0.610343851256165	chr5:119848482..119848596,-	chr5:119848683..119848797,+
chr5:134471631-134472059	chr5:134471670..134471671,-	chr5:134471748..134471749,+	157	148.858	0.0814321663019694	0	0	0	1.57817485773061	2.67748744743304	1.65161258291319	0	0	0	0.656363876452982	chr5:134471636..134471750,-	chr5:134471669..134471783,+
chr5:134475601-134475808	chr5:134475605..134475606,-	chr5:134475777..134475778,+	181	116.479	0.0637193654266958	0	0	0	1.02117196676686	1.26828352773144	0.707833964105654	0	0	0	0.333032162067106	chr5:134475571..134475685,-	chr5:134475698..134475812,+
chr5:134791969-134792408	chr5:134792009..134792010,-	chr5:134792126..134792127,+	198	594.229	0.32507056892779	0.659493877586079	1.33697340953052	2.28896978822106	0	0	0	0	0	0	0.476159675037518	chr5:134791975..134792089,-	chr5:134792047..134792161,+
chr5:134812502-134812741	chr5:134812529..134812530,-	chr5:134812595..134812596,+	121	191.037	0.10450601750547	0.879325170114772	1.52796961089202	1.30798273612632	0	0	0	0	0	0	0.41280861301479	chr5:134812495..134812609,-	chr5:134812516..134812630,+
chr5:135309178-135309390	chr5:135309178..135309179,-	chr5:135309314..135309315,+	137	43.3554	0.0237173960612691	0	0	0	0	0	0	0.599554172541029	0.94664494874641	1.48558673481684	0.336865095122698	chr5:135309144..135309258,-	chr5:135309235..135309349,+
chr5:136900041-136900222	chr5:136900149..136900150,-	chr5:136900221..136900222,+	289	272.567	0.149106673960613	0	0	0	1.29967341224874	2.25472627152256	1.41566792821131	0	0	0	0.552229734664734	chr5:136900115..136900229,-	chr5:136900142..136900256,+
chr5:137333439-137333810	chr5:137333640..137333641,-	chr5:137333805..137333806,+	568	879.085	0.48089989059081	1.75865034022954	1.52796961089202	2.77946331426843	0	0.0704601959850801	0.157296436467923	0.224832814702886	0	0.064590727600732	0.731473715571846	chr5:137333606..137333720,-	chr5:137333726..137333840,+
chr5:139113196-139113643	chr5:139113440..139113441,-	chr5:139113595..139113596,+	644	89.3215	0.0488629649890591	0	0	0	0	0	0	2.02349533232597	1.73551573936842	1.80854037282049	0.61861682716832	chr5:139113406..139113520,-	chr5:139113516..139113630,+
chr5:140098281-140098628	chr5:140098435..140098436,-	chr5:140098508..140098509,+	382	566.821	0.310077133479212	1.31898775517216	0.572988604084508	0.980987052094742	0.649836706124368	0.28184078394032	0.471889309403769	0.299777086270515	0.473322474373205	0	0.561069974607065	chr5:140098401..140098515,-	chr5:140098429..140098543,+
chr5:147603808-147604119	chr5:147603834..147603835,-	chr5:147603897..147603898,+	116	67.822	0.037101750547046	0	0	0	1.20683959708811	0.915982547806041	0.629185745871692	0	0	0	0.305778654529538	chr5:147603800..147603914,-	chr5:147603818..147603932,+
chr5:148552711-148552897	chr5:148552713..148552714,-	chr5:148552888..148552889,+	180	95.8043	0.0524093544857768	0	0	0	0	0	0	1.79866251762309	0.788870790622008	1.74394964521976	0.481275883718318	chr5:148552679..148552793,-	chr5:148552809..148552923,+
chr5:149518246-149518623	chr5:149518479..149518480,-	chr5:149518619..149518620,+	607	659.91	0.361001094091904	0	0	0	0.371335260642496	0.845522351820961	0.550537527637731	0.824386987243915	1.34108034405741	1.03345164161171	0.551812679223803	chr5:149518445..149518559,-	chr5:149518540..149518654,+
chr5:150630662-150630980	chr5:150630879..150630880,-	chr5:150630956..150630957,+	512	113.045	0.0618408096280088	0	0	0	0	0	0	2.47316096173175	1.81440281843062	2.06690328322342	0.706051895931754	chr5:150630845..150630959,-	chr5:150630877..150630991,+
chr5:153963327-153963532	chr5:153963404..153963405,-	chr5:153963440..153963441,+	191	207.685	0.113613238512035	0	0	0	5.38436127931619	5.77773607077657	4.64024487580373	0	0	0	1.75581580287739	chr5:153963370..153963484,-	chr5:153963361..153963475,+
chr5:154871450-154872048	chr5:154871673..154871674,-	chr5:154871813..154871814,+	587	687.534	0.376112691466083	0.879325170114772	0.572988604084508	0.817489210078951	0.835504336445616	0.563681567880641	0.550537527637731	1.27405261664969	0.867757869684209	1.6147681900183	0.886233899177158	chr5:154871639..154871753,-	chr5:154871734..154871848,+
chr5:173180419-173180632	chr5:173180533..173180534,-	chr5:173180628..173180629,+	324	56.2124	0.0307507658643326	0	0	0	1.20683959708811	0.563681567880641	0.865130400573577	0	0	0	0.292850173949148	chr5:173180499..173180613,-	chr5:173180549..173180663,+
chr5:173193377-173193650	chr5:173193522..173193523,-	chr5:173193596..173193597,+	365	467.18	0.255568927789934	0	0	0.16349784201579	1.20683959708811	1.97288548758224	0.707833964105654	0.224832814702886	0.473322474373205	0.452135093205124	0.57792747478589	chr5:173193488..173193602,-	chr5:173193517..173193631,+
chr5:173312606-173312854	chr5:173312616..173312617,-	chr5:173312848..173312849,+	253	64.6556	0.0353695842450766	0	0	0.326995684031581	0.92833815160624	0.915982547806041	1.17972327350942	0	0	0	0.372337739661476	chr5:173312582..173312696,-	chr5:173312769..173312883,+
chr5:24283282-24283641	chr5:24283402..24283403,-	chr5:24283419..24283420,+	258	39.2312	0.0214612691466083	0	0	0	4.08468786706745	3.94577097516449	3.0672805111245	0	0	0	1.23308215037294	chr5:24283368..24283482,-	chr5:24283340..24283454,+
chr5:33442170-33442454	chr5:33442206..33442207,-	chr5:33442399..33442400,+	266	593.583	0.324717177242888	0.439662585057386	0.763984805446011	0.653991368063161	1.39250722740936	1.83196509561208	0.629185745871692	0.299777086270515	0.157774158124402	0.258362910402928	0.714134553584171	chr5:33442172..33442286,-	chr5:33442320..33442434,+
chr5:36151218-36151404	chr5:36151218..36151219,-	chr5:36151285..36151286,+	68	505.54	0.276553610503282	1.31898775517216	1.90996201361503	0.980987052094742	0.46416907580312	1.55012431167176	1.0224268370415	0.449665629405772	0.709983711559808	0.258362910402928	0.962741032974091	chr5:36151184..36151298,-	chr5:36151206..36151320,+
chr5:38660472-38660667	chr5:38660523..38660524,-	chr5:38660663..38660664,+	243	533.463	0.291828774617068	0.439662585057386	0.190996201361503	0.16349784201579	3.71335260642496	5.98911665873181	2.43809476525281	0	0	0	1.43719118431603	chr5:38660489..38660603,-	chr5:38660584..38660698,+
chr5:413817-414070	chr5:413937..413938,-	chr5:413981..413982,+	285	38.4647	0.0210419584245077	0	0	0	1.11400578192749	1.4092039197016	1.17972327350942	0	0	0	0.411436997237612	chr5:413903..414017,-	chr5:413902..414016,+
chr5:54033914-54034212	chr5:54034094..54034095,-	chr5:54034160..54034161,+	427	470.377	0.257317833698031	15.1683591844798	13.1787378939437	26.8136460905896	0	0	0	0	0	0	6.12897146322368	chr5:54034060..54034174,-	chr5:54034081..54034195,+
chr5:55654713-55655022	chr5:55654758..55654759,-	chr5:55655021..55655022,+	354	76.7446	0.0419828227571116	0	0	0	0	0	0	0.599554172541029	0.788870790622008	0.839679458809516	0.24756715799695	chr5:55654724..55654838,-	chr5:55654942..55655056,+
chr5:55655118-55655221	chr5:55655118..55655119,-	chr5:55655183..55655184,+	66	232.709	0.127302516411379	0	0	0	0	0	0	1.34899688821732	1.26219326499521	1.74394964521976	0.483904422048032	chr5:55655084..55655198,-	chr5:55655104..55655218,+
chr5:59086263-59086677	chr5:59086388..59086389,-	chr5:59086423..59086424,+	286	460.016	0.25164989059081	0	0	0	0.557002890963744	0.634141763865721	0.865130400573577	0.0749442715676286	0	0	0.236802147441186	chr5:59086354..59086468,-	chr5:59086344..59086458,+
chr5:81054697-81054861	chr5:81054698..81054699,-	chr5:81054810..81054811,+	115	167.677	0.0917270240700219	2.63797551034431	2.48295061769953	3.26995684031581	0	0	0	0	0	0	0.932320329817739	chr5:81054664..81054778,-	chr5:81054731..81054845,+
chr5:81653126-81653457	chr5:81653220..81653221,-	chr5:81653293..81653294,+	262	390.947	0.213865973741794	0	0.190996201361503	0	0	0	0	0.974275530379172	1.18330618593301	1.6147681900183	0.440371789743554	chr5:81653186..81653300,-	chr5:81653214..81653328,+
chr5:89940937-89941287	chr5:89940937..89940938,-	chr5:89941119..89941120,+	183	214.925	0.117573851203501	3.73713197298778	5.15689743676057	6.21291799660003	0	0	0	0	0	0	1.67854971181649	chr5:89940903..89941017,-	chr5:89941040..89941154,+
chr5:92935260-92935353	chr5:92935320..92935321,-	chr5:92935352..92935353,+	153	107.117	0.0585979212253829	0	0	0	0.835504336445616	0.775062155835881	0.629185745871692	0	0	0	0.248861359794799	chr5:92935286..92935400,-	chr5:92935273..92935387,+
chr5:94033836-94034405	chr5:94034062..94034063,-	chr5:94034184..94034185,+	575	70.2134	0.0384099562363238	0	0	0	0.742670521284992	0.775062155835881	0.629185745871692	0	0	0	0.238546491443618	chr5:94034028..94034142,-	chr5:94034105..94034219,+
chr5:95094861-95094991	chr5:95094861..95094862,-	chr5:95094915..95094916,+	55	121.967	0.0667215536105033	0	0	0.16349784201579	0.092833815160624	0.21138058795524	0.0786482182339615	1.19910834508206	1.18330618593301	1.48558673481684	0.490484636577503	chr5:95094827..95094941,-	chr5:95094836..95094950,+
chr6:10383571-10383981	chr6:10383782..10383783,-	chr6:10383865..10383866,+	506	144.791	0.0792073304157549	0	0	0	0.742670521284992	1.55012431167176	0.707833964105654	0	0	0	0.333403199673601	chr6:10383748..10383862,-	chr6:10383786..10383900,+
chr6:10403752-10404250	chr6:10404009..10404010,-	chr6:10404050..10404051,+	556	272.726	0.149193654266958	0	0	0	1.20683959708811	3.31162921129876	2.044853674083	0	0	0	0.729258053607763	chr6:10403975..10404089,-	chr6:10403971..10404085,+
chr6:10441526-10441791	chr6:10441573..10441574,-	chr6:10441735..10441736,+	257	130.393	0.0713309628008753	0	0	0	0.649836706124368	1.26828352773144	0.629185745871692	0	0.0788870790622009	0	0.291799228754411	chr6:10441539..10441653,-	chr6:10441656..10441770,+
chr6:105388915-105389637	chr6:105389138..105389139,-	chr6:105389170..105389171,+	479	572.973	0.313442560175055	0	0	0	0	0	0	0.749442715676286	0.709983711559808	0.710498003608052	0.241102714538238	chr6:105389104..105389218,-	chr6:105389091..105389205,+
chr6:105401566-105401766	chr6:105401646..105401647,-	chr6:105401762..105401763,+	277	477.398	0.261158643326039	1.75865034022954	1.14597720816902	2.12547194620527	0	0	0	0	0	0	0.55889994384487	chr6:105401612..105401726,-	chr6:105401683..105401797,+
chr6:106258484-106259193	chr6:106258911..106258912,-	chr6:106259192..106259193,+	1136	278.068	0.152115973741794	0.659493877586079	0.954981006807514	0.817489210078951	0	0.0704601959850801	0	0	0	0	0.27804714338418	chr6:106258877..106258991,-	chr6:106259113..106259227,+
chr6:11299498-11299626	chr6:11299498..11299499,-	chr6:11299605..11299606,+	108	36.7066	0.0200801969365427	0	0	0	0	0	0	1.64877397448783	1.26219326499521	1.22722382441391	0.459799007099661	chr6:11299464..11299578,-	chr6:11299526..11299640,+
chr6:1131986-1132306	chr6:1132070..1132071,-	chr6:1132189..1132190,+	288	192	0.105032822757112	0	0	0	0.649836706124368	1.19782333174636	0.707833964105654	0.0749442715676286	0.0788870790622009	0	0.301036150289579	chr6:1132036..1132150,-	chr6:1132110..1132224,+
chr6:11393241-11393536	chr6:11393336..11393337,-	chr6:11393442..11393443,+	297	142.839	0.0781394967177243	0.219831292528693	0	0	0.092833815160624	0.0704601959850801	0	1.64877397448783	2.20883821374162	1.09804236921244	0.593197762346254	chr6:11393302..11393416,-	chr6:11393363..11393477,+
chr6:11399331-11399472	chr6:11399332..11399333,-	chr6:11399471..11399472,+	142	15.4161	0.00843331509846827	0	0	0	0	0	0	0.824386987243915	0.552209553435406	0.839679458809516	0.246252888832093	chr6:11399298..11399412,-	chr6:11399392..11399506,+
chr6:114491124-114491199	chr6:114491124..114491125,-	chr6:114491164..114491165,+	41	38.0979	0.0208413019693654	0	0	0	0	0	0	1.0492198019468	0.94664494874641	1.09804236921244	0.343767457767294	chr6:114491090..114491204,-	chr6:114491085..114491199,+
chr6:114662587-114662962	chr6:114662843..114662844,-	chr6:114662888..114662889,+	558	361.854	0.197950765864333	0	0	0	0	0	0	0.599554172541029	0.552209553435406	0.64590727600732	0.199741222442639	chr6:114662809..114662923,-	chr6:114662809..114662923,+
chr6:126267356-126267782	chr6:126267478..126267479,-	chr6:126267689..126267690,+	456	241.498	0.132110503282276	0.439662585057386	0	0	1.39250722740936	1.33874372371652	0.865130400573577	0	0	0	0.448449326306316	chr6:126267444..126267558,-	chr6:126267610..126267724,+
chr6:126271537-126271736	chr6:126271623..126271624,-	chr6:126271735..126271736,+	285	86.995	0.0475902625820569	0.219831292528693	0	0	0.649836706124368	0.845522351820961	0.550537527637731	0	0	0	0.251747542012417	chr6:126271589..126271703,-	chr6:126271656..126271770,+
chr6:1311143-1311466	chr6:1311305..1311306,-	chr6:1311377..1311378,+	397	279.76	0.153041575492341	0	0	0	0	0	0	5.62082036757215	5.12766013904306	6.97579858087905	1.96936434305492	chr6:1311271..1311385,-	chr6:1311298..1311412,+
chr6:134614780-134615032	chr6:134614912..134614913,-	chr6:134614999..134615000,+	352	66.362	0.0363030634573304	0	0	0	1.85667630321248	1.62058450765684	1.10107505527546	0	0	0	0.508703985127198	chr6:134614878..134614992,-	chr6:134614920..134615034,+
chr6:134668918-134669336	chr6:134669259..134669260,-	chr6:134669315..134669316,+	739	47.7717	0.0261333150984683	0	0	0	0.742670521284992	0.845522351820961	1.17972327350942	0	0	0	0.307546238512819	chr6:134669225..134669339,-	chr6:134669236..134669350,+
chr6:134669516-134669878	chr6:134669765..134669766,-	chr6:134669874..134669875,+	608	122.526	0.067027352297593	0	0	0	1.76384248805186	3.1707088193286	1.65161258291319	0	0	0	0.731795987810406	chr6:134669731..134669845,-	chr6:134669795..134669909,+
chr6:135503898-135504621	chr6:135504145..135504146,-	chr6:135504165..135504166,+	515	899.929	0.492302516411379	4.17679455804516	2.48295061769953	4.08744605039476	0	0	0	0	0	0	1.19413235845994	chr6:135504111..135504225,-	chr6:135504086..135504200,+
chr6:137671381-137671752	chr6:137671385..137671386,-	chr6:137671634..137671635,+	258	37.5977	0.0205676695842451	0	0	0	0	0	0	0.974275530379172	0.94664494874641	1.09804236921244	0.335440316482002	chr6:137671351..137671465,-	chr6:137671555..137671669,+
chr6:137678748-137679081	chr6:137678861..137678862,-	chr6:137679076..137679077,+	442	36.4397	0.0199341903719912	0	0	0	0	0	0	3.07271513427277	3.15548316248803	2.84199201443221	1.00779892346589	chr6:137678827..137678941,-	chr6:137678997..137679111,+
chr6:138045007-138045495	chr6:138045438..138045439,-	chr6:138045492..138045493,+	917	305.673	0.167217177242888	0	0	0	0	0	0	0.749442715676286	0.709983711559808	1.16263309681318	0.291339947116586	chr6:138045404..138045518,-	chr6:138045413..138045527,+
chr6:138053118-138053503	chr6:138053313..138053314,-	chr6:138053408..138053409,+	486	489.124	0.267573304157549	0	0	0	0	0	0	2.02349533232597	1.41996742311962	2.58362910402928	0.669676873274986	chr6:138053279..138053393,-	chr6:138053329..138053443,+
chr6:138890859-138891324	chr6:138891093..138891094,-	chr6:138891258..138891259,+	634	75.1542	0.0411128008752735	0	0	0	0	0	0	0.974275530379172	0.709983711559808	1.6147681900183	0.366558603550809	chr6:138891059..138891173,-	chr6:138891179..138891293,+
chr6:147200853-147201003	chr6:147200887..147200888,-	chr6:147200978..147200979,+	160	326.368	0.17853829321663	0.879325170114772	2.10095821497653	1.6349784201579	0	0	0	0	0	0	0.512806867249911	chr6:147200853..147200967,-	chr6:147200899..147201013,+
chr6:152634983-152635621	chr6:152635073..152635074,-	chr6:152635135..152635136,+	243	305.261	0.166991794310722	0	0	0	0	0	0	1.42394115978494	0.867757869684209	1.4209960072161	0.412521670742805	chr6:152635039..152635153,-	chr6:152635056..152635170,+
chr6:155636183-155636317	chr6:155636242..155636243,-	chr6:155636298..155636299,+	175	272.596	0.149122538293217	0	0	0.326995684031581	0	0.21138058795524	0.157296436467923	0.599554172541029	0.94664494874641	0.516725820805856	0.306510850060893	chr6:155636208..155636322,-	chr6:155636219..155636333,+
chr6:155649228-155649931	chr6:155649855..155649856,-	chr6:155649930..155649931,+	1330	135.056	0.0738818380743983	0	0	0	0	0	0	26.0806065055348	23.7450107977225	29.4533717859338	8.80877656546568	chr6:155649821..155649935,-	chr6:155649851..155649965,+
chr6:155720306-155720884	chr6:155720561..155720562,-	chr6:155720695..155720696,+	645	48.4471	0.0265027899343545	0	0	0	0	0	0	3.44743649211092	3.78657979498564	3.35871783523806	1.17697045803718	chr6:155720527..155720641,-	chr6:155720616..155720730,+
chr6:155809000-155809155	chr6:155809000..155809001,-	chr6:155809151..155809152,+	152	55.6061	0.0304190919037199	0	0	0	0	0	0	1.34899688821732	1.02553202780861	1.6147681900183	0.443255234004914	chr6:155808966..155809080,-	chr6:155809072..155809186,+
chr6:157542479-157542718	chr6:157542522..157542523,-	chr6:157542608..157542609,+	173	592.499	0.324124179431072	0.659493877586079	1.52796961089202	1.30798273612632	0.371335260642496	0.14092039197016	0.393241091169808	0.149888543135257	0.0788870790622009	0.258362910402928	0.543120166776363	chr6:157542488..157542602,-	chr6:157542529..157542643,+
chr6:158136804-158137189	chr6:158136804..158136805,-	chr6:158136974..158136975,+	171	453.593	0.248136214442013	0	0	0	2.22801156385498	3.59346999523908	2.20215011055092	0	0	0	0.891514629960553	chr6:158136770..158136884,-	chr6:158136895..158137009,+
chr6:164758879-164759308	chr6:164759154..164759155,-	chr6:164759269..164759270,+	666	704.748	0.3855295404814	9.45274557873379	13.3697340953052	12.5893338352159	0	0	0	0	0	0	3.93464594547277	chr6:164759120..164759234,-	chr6:164759190..164759304,+
chr6:167633568-167633756	chr6:167633587..167633588,-	chr6:167633730..167633731,+	182	42.5675	0.0232863785557987	0	0	0	0	0	0	0.824386987243915	0.94664494874641	0.904270186410247	0.297255791377841	chr6:167633553..167633667,-	chr6:167633651..167633765,+
chr6:167722257-167722471	chr6:167722258..167722259,-	chr6:167722362..167722363,+	107	17.7124	0.00968949671772429	0	0	0	0	0	0	2.623049504867	1.57774158124402	2.19608473842489	0.71076398050399	chr6:167722224..167722338,-	chr6:167722283..167722397,+
