gene_id	TSS_associated_1st.transc_id	oligo_reg	TSS_id	TSS_description	TSS_transc_association	avExpALL	gene_name	gene_type	GeneType	lncdb	TSS_start	bidirec160	bidirec70	K562_rep1	K562_rep2	K562_rep3	HeLa_rep1	HeLa_rep2	HeLa_rep3	HepG2_rep1	HepG2_rep2	HepG2_rep3	avExpCS	gwas.snp.LD	selected	flip	enhancer_id	flip.sense.anti	seq_id	NumSNPs	NumSNPs94	rs.SNP1	rs.SNP2	R.squared	Distance	trait	n.eQTLs	n.eQTLs94	PromType	PromType2	PromType3
NA	NA	chr11:65244960..65245074,+	chr11:65245039..65245040,+	enhancer	NA	11.5200765864333	NA	enhancer	Enhancer	no	chr11:65245039..65245040,+	nodirec	nodirec	5.93544489827471	8.78582526262912	8.50188778482109	10.9543901889536	10.2871886138217	8.49400756926784	4.04699066465195	3.54991855779904	3.29412710763733	7.09442007198404	no	eRNA.highlyexp	noflip	chr11:65244638-65245303	NA	Enhancer.noflip.NA__chr11:65244960..65245074,+	1	1	NA	NA	NA	NA	NA	0	0	Enhancer	Enhancer	Enhancer
NA	NA	chr7:44677809..44677923,+	chr7:44677888..44677889,+	enhancer	NA	1.20294857768053	NA	enhancer	Enhancer	no	chr7:44677888..44677889,+	nodirec	nodirec	0	0	0	1.67100867289123	1.26828352773144	1.80890901938111	0	0	0	0.527577913333753	no	eRNA.random	noflip	chr7:44677628-44678244	NA	Enhancer.noflip.NA__chr7:44677809..44677923,+	0	0	NA	NA	NA	NA	NA	0	0	Enhancer	Enhancer	Enhancer
NA	NA	chr5:25910701..25910815,-	chr5:25910735..25910736,-	enhancer	NA	1.75480306345733	NA	enhancer	Enhancer	no	chr5:25910735..25910736,-	nodirec	nodirec	1.31898775517216	2.67394681906104	1.96197410418948	2.6921806396581	1.33874372371652	2.28079832878488	0	0	0	1.3629590411758	no	eRNA.expmatch	flip	chr5:25910581-25911176	sense	Enhancer.flip.sense__chr5:25910701..25910815,-	1	1	NA	NA	NA	NA	NA	0	0	Enhancer	Enhancer	Enhancer
NA	NA	chr10:129862576..129862690,-	chr10:129862610..129862611,-	enhancer	NA	1.70188730853392	NA	enhancer	Enhancer	no	chr10:129862610..129862611,-	nodirec	nodirec	0	0	0	0	0	0	0	0	0	0	no	eRNA.random	noflip	chr10:129862087-129863410	NA	Enhancer.noflip.NA__chr10:129862576..129862690,-	0	0	NA	NA	NA	NA	NA	0	0	Enhancer	Enhancer	Enhancer
NA	NA	chr10:129862613..129862727,+	chr10:129862692..129862693,+	enhancer	NA	1.70188730853392	NA	enhancer	Enhancer	no	chr10:129862692..129862693,+	nodirec	nodirec	0	0	0	0	0	0	0	0	0	0	no	eRNA.random	noflip	chr10:129862087-129863410	NA	Enhancer.noflip.NA__chr10:129862613..129862727,+	2	1	NA	NA	NA	NA	NA	0	0	Enhancer	Enhancer	Enhancer
NA	NA	chr16:66556103..66556217,-	chr16:66556137..66556138,-	enhancer	NA	0.590262582056893	NA	enhancer	Enhancer	no	chr16:66556137..66556138,-	nodirec	nodirec	0	0	0	0	0	0	0	0	0	0	no.enhyes	eRNA.gwas	noflip	chr16:66555983-66556387	NA	Enhancer.noflip.NA__chr16:66556103..66556217,-	0	0	NA	NA	NA	NA	NA	0	0	Enhancer	Enhancer	Enhancer
NA	NA	chr16:66556179..66556293,+	chr16:66556258..66556259,+	enhancer	NA	0.590262582056893	NA	enhancer	Enhancer	no	chr16:66556258..66556259,+	nodirec	nodirec	0	0	0	0	0	0	0	0	0	0	yes	eRNA.gwas	noflip	chr16:66555983-66556387	NA	Enhancer.noflip.NA__chr16:66556179..66556293,+	1	1	rs3743714	rs56886347	0.850428829318042	27440	3-hydroxypropylmercapturic_acid_levels_in_smokers	1	1	Enhancer	Enhancer	Enhancer
NA	NA	chr17:72637914..72638028,-	chr17:72637948..72637949,-	enhancer	NA	0.71140590809628	NA	enhancer	Enhancer	no	chr17:72637948..72637949,-	nodirec	nodirec	0	0	0	0	0	0	0	0	0	0	no	eRNA.random	noflip	chr17:72637576-72638330	NA	Enhancer.noflip.NA__chr17:72637914..72638028,-	0	0	NA	NA	NA	NA	NA	0	0	Enhancer	Enhancer	Enhancer
NA	NA	chr13:70523521..70523635,+	chr13:70523555..70523556,-	enhancer	NA	0.0116833698030635	NA	enhancer	Enhancer	no	chr13:70523555..70523556,-	bidirec	nodirec	0	0	0	1.39250722740936	1.19782333174636	0.707833964105654	0	0	0	0.366462724806819	no	eRNA.expmatch	flip	chr13:70523555-70523686	antisense	Enhancer.flip.antisense__chr13:70523521..70523635,+	4	4	NA	NA	NA	NA	NA	0	0	Enhancer	Enhancer	Enhancer
NA	NA	chr16:67993585..67993700,-	chr16:67993585..67993700,+	eQTL_Ulirsch_rs3785098_T_+_C/T	NA	NA	NA	NA	control	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	no	control.eQTL	flip	NA	antisense	control.flip.antisense__chr16:67993585..67993700,-	0	0	NA	NA	NA	NA	NA	0	0	control	control	control
NA	NA	chr16:67993585..67993700,+	chr16:67993585..67993700,+	eQTL_Ulirsch_rs3785098_T_+_C/T	NA	NA	NA	NA	control	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	no	control.eQTL	flip	NA	sense	control.flip.sense__chr16:67993585..67993700,+	0	0	NA	NA	NA	NA	NA	1	1	control	control	control
NA	NA	chr10:17255060..17255174,-	chr10:17255094..17255095,-	enhancer	NA	1.26874179431072	NA	enhancer	Enhancer	no	chr10:17255094..17255095,-	nodirec	nodirec	0	0	0	0	0	0	0	0	0	0	yes	eRNA.gwas	noflip	chr10:17254796-17255338	NA	Enhancer.noflip.NA__chr10:17255060..17255174,-	1	1	rs10904908	rs10795464	0.897452530396281	5195	Cholesterol,_total	1	1	Enhancer	Enhancer	Enhancer
NA	NA	chr10:17255131..17255245,+	chr10:17255210..17255211,+	enhancer	NA	1.26874179431072	NA	enhancer	Enhancer	no	chr10:17255210..17255211,+	nodirec	nodirec	0	0	0	0	0	0	0	0	0	0	no.enhyes	eRNA.gwas	noflip	chr10:17254796-17255338	NA	Enhancer.noflip.NA__chr10:17255131..17255245,+	0	0	NA	NA	NA	NA	NA	0	0	Enhancer	Enhancer	Enhancer
NA	NA	chr16:68271490..68271604,-	chr16:68271524..68271525,-	enhancer	NA	3.52309628008753	NA	enhancer	Enhancer	no	chr16:68271524..68271525,-	nodirec	nodirec	0	0	0	2.59934682449747	1.47966411568668	1.96620545584904	1.5738297029202	1.10441910687081	0.904270186410247	1.06974837691494	no	eRNA.expmatch	flip	chr16:68271348-68271876	sense	Enhancer.flip.sense__chr16:68271490..68271604,-	0	0	NA	NA	NA	NA	NA	0	0	Enhancer	Enhancer	Enhancer
NA	NA	chr16:68271490..68271604,+	chr16:68271524..68271525,-	enhancer	NA	3.52309628008753	NA	enhancer	Enhancer	no	chr16:68271524..68271525,-	nodirec	nodirec	0	0	0	2.59934682449747	1.47966411568668	1.96620545584904	1.5738297029202	1.10441910687081	0.904270186410247	1.06974837691494	no	eRNA.expmatch	flip	chr16:68271348-68271876	antisense	Enhancer.flip.antisense__chr16:68271490..68271604,+	0	0	NA	NA	NA	NA	NA	0	0	Enhancer	Enhancer	Enhancer
NA	NA	chr16:68271578..68271692,-	chr16:68271657..68271658,+	enhancer	NA	3.52309628008753	NA	enhancer	Enhancer	no	chr16:68271657..68271658,+	nodirec	nodirec	0	0	0	2.59934682449747	1.47966411568668	1.96620545584904	1.5738297029202	1.10441910687081	0.904270186410247	1.06974837691494	no	eRNA.expmatch	flip	chr16:68271348-68271876	antisense	Enhancer.flip.antisense__chr16:68271578..68271692,-	0	0	NA	NA	NA	NA	NA	0	0	Enhancer	Enhancer	Enhancer
NA	NA	chr16:68271578..68271692,+	chr16:68271657..68271658,+	enhancer	NA	3.52309628008753	NA	enhancer	Enhancer	no	chr16:68271657..68271658,+	nodirec	nodirec	0	0	0	2.59934682449747	1.47966411568668	1.96620545584904	1.5738297029202	1.10441910687081	0.904270186410247	1.06974837691494	no	eRNA.expmatch	flip	chr16:68271348-68271876	sense	Enhancer.flip.sense__chr16:68271578..68271692,+	0	0	NA	NA	NA	NA	NA	0	0	Enhancer	Enhancer	Enhancer
NA	NA	chr7:75947352..75947466,-	chr7:75947386..75947387,-	enhancer	NA	1.92957330415755	NA	enhancer	Enhancer	no	chr7:75947386..75947387,-	nodirec	nodirec	3.0776380954017	0.954981006807514	2.77946331426843	1.11400578192749	1.33874372371652	2.67403941995469	0.899331258811544	0.631096632497607	0.452135093205124	1.54682603628785	no.enhyes	eRNA.gwas	noflip	chr7:75947305-75947626	NA	Enhancer.noflip.NA__chr7:75947352..75947466,-	1	1	NA	NA	NA	NA	NA	0	0	Enhancer	Enhancer	Enhancer
NA	NA	chr18:45688066..45688180,-	chr18:45688145..45688146,+	enhancer	NA	0.483547592997812	NA	enhancer	Enhancer	no	chr18:45688145..45688146,+	bidirec	nodirec	0	0	0	1.76384248805186	1.62058450765684	0.865130400573577	0.299777086270515	0	0.193772182802196	0.52701185170611	no	eRNA.random	flip	chr18:45688048-45688324	antisense	Enhancer.flip.antisense__chr18:45688066..45688180,-	0	0	NA	NA	NA	NA	NA	0	0	Enhancer	Enhancer	Enhancer
NA	NA	chr12:52542521..52542635,+	chr12:52542600..52542601,+	enhancer	NA	4.22686542669584	NA	enhancer	Enhancer	no	chr12:52542600..52542601,+	nodirec	nodirec	0	0	0	7.61237284317117	4.29807195508989	8.10076647809804	0.224832814702886	0.0788870790622009	0	2.25721457445824	no	eRNA.highlyexp	noflip	chr12:52542210-52542726	NA	Enhancer.noflip.NA__chr12:52542521..52542635,+	1	1	NA	NA	NA	NA	NA	0	0	Enhancer	Enhancer	Enhancer
NA	NA	chr12:53268001..53268115,-	chr12:53268035..53268036,-	enhancer	NA	2.62021881838074	NA	enhancer	Enhancer	no	chr12:53268035..53268036,-	nodirec	nodirec	0.439662585057386	0.763984805446011	0.653991368063161	1.67100867289123	1.26828352773144	1.57296436467923	0.224832814702886	0.157774158124402	0.064590727600732	0.757454780477386	yes	eRNA.gwas	noflip	chr12:53267781-53268340	NA	Enhancer.noflip.NA__chr12:53268001..53268115,-	2	1	rs902774	rs147181250	0.833142199953035	5831	Prostate_cancer,Prostate_cancer,Prostate_cancer	2	1	Enhancer	Enhancer	Enhancer
NA	NA	chr12:53268070..53268184,+	chr12:53268149..53268150,+	enhancer	NA	2.62021881838074	NA	enhancer	Enhancer	no	chr12:53268149..53268150,+	nodirec	nodirec	0.439662585057386	0.763984805446011	0.653991368063161	1.67100867289123	1.26828352773144	1.57296436467923	0.224832814702886	0.157774158124402	0.064590727600732	0.757454780477386	no.enhyes	eRNA.gwas	noflip	chr12:53267781-53268340	NA	Enhancer.noflip.NA__chr12:53268070..53268184,+	1	0	NA	NA	NA	NA	NA	1	0	Enhancer	Enhancer	Enhancer
NA	NA	chr17:75954492..75954606,+	chr17:75954526..75954527,-	enhancer	NA	17.7357768052516	NA	enhancer	Enhancer	no	chr17:75954526..75954527,-	nodirec	nodirec	8.35358911609033	10.1227986721596	10.9543554150579	0.092833815160624	0	0	17.4620152752575	13.4896905196363	15.4371838965749	8.43471852332635	no	eRNA.expmatch	flip	chr17:75954393-75954796	antisense	Enhancer.flip.antisense__chr17:75954492..75954606,+	1	0	NA	NA	NA	NA	NA	0	0	Enhancer	Enhancer	Enhancer
NA	NA	chr16:75410614..75410728,-	chr16:75410648..75410649,-	enhancer	NA	0.233542122538293	NA	enhancer	Enhancer	no	chr16:75410648..75410649,-	nodirec	nodirec	0.219831292528693	0	0	2.3208453790156	4.29807195508989	1.41566792821131	0	0	0	0.917157394982833	no.enhyes	eRNA.gwas	noflip	chr16:75410566-75410863	NA	Enhancer.noflip.NA__chr16:75410614..75410728,-	1	1	NA	NA	NA	NA	NA	1	1	Enhancer	Enhancer	Enhancer
NA	NA	chr16:75410781..75410895,+	chr16:75410860..75410861,+	enhancer	NA	0.233542122538293	NA	enhancer	Enhancer	no	chr16:75410860..75410861,+	nodirec	nodirec	0.219831292528693	0	0	2.3208453790156	4.29807195508989	1.41566792821131	0	0	0	0.917157394982833	yes	eRNA.gwas	noflip	chr16:75410566-75410863	NA	Enhancer.noflip.NA__chr16:75410781..75410895,+	1	1	rs2865531	rs8056080	0.948407464051027	-20482	Pulmonary_function,Pulmonary_function_(interaction)	1	1	Enhancer	Enhancer	Enhancer
NA	NA	chr16:81515061..81515175,-	chr16:81515095..81515096,-	enhancer	NA	0.58332056892779	NA	enhancer	Enhancer	no	chr16:81515095..81515096,-	nodirec	nodirec	0	0.190996201361503	0	0.092833815160624	0	0.0786482182339615	0.149888543135257	0	0.064590727600732	0.0641063894991197	no	eRNA.expmatch	noflip	chr16:81514966-81515415	NA	Enhancer.noflip.NA__chr16:81515061..81515175,-	0	0	NA	NA	NA	NA	NA	0	0	Enhancer	Enhancer	Enhancer
NA	NA	chr16:81515207..81515321,+	chr16:81515286..81515287,+	enhancer	NA	0.58332056892779	NA	enhancer	Enhancer	no	chr16:81515286..81515287,+	nodirec	nodirec	0	0.190996201361503	0	0.092833815160624	0	0.0786482182339615	0.149888543135257	0	0.064590727600732	0.0641063894991197	no	eRNA.expmatch	noflip	chr16:81514966-81515415	NA	Enhancer.noflip.NA__chr16:81515207..81515321,+	0	0	NA	NA	NA	NA	NA	0	0	Enhancer	Enhancer	Enhancer
NA	NA	chr10:30782546..30782660,-	chr10:30782625..30782626,+	enhancer	NA	1.61892778993435	NA	enhancer	Enhancer	no	chr10:30782625..30782626,+	nodirec	nodirec	0	0	0	0	0	0	0	0	0	0	no	eRNA.expmatch	flip	chr10:30782405-30782910	antisense	Enhancer.flip.antisense__chr10:30782546..30782660,-	1	1	NA	NA	NA	NA	NA	0	0	Enhancer	Enhancer	Enhancer
NA	NA	chr10:30782546..30782660,+	chr10:30782625..30782626,+	enhancer	NA	1.61892778993435	NA	enhancer	Enhancer	no	chr10:30782625..30782626,+	nodirec	nodirec	0	0	0	0	0	0	0	0	0	0	no	eRNA.expmatch	flip	chr10:30782405-30782910	sense	Enhancer.flip.sense__chr10:30782546..30782660,+	1	1	NA	NA	NA	NA	NA	0	0	Enhancer	Enhancer	Enhancer
NA	NA	chr10:30782567..30782681,-	chr10:30782601..30782602,-	enhancer	NA	1.61892778993435	NA	enhancer	Enhancer	no	chr10:30782601..30782602,-	nodirec	nodirec	0	0	0	0	0	0	0	0	0	0	no	eRNA.expmatch	flip	chr10:30782405-30782910	sense	Enhancer.flip.sense__chr10:30782567..30782681,-	1	1	NA	NA	NA	NA	NA	0	0	Enhancer	Enhancer	Enhancer
NA	NA	chr10:30782567..30782681,+	chr10:30782601..30782602,-	enhancer	NA	1.61892778993435	NA	enhancer	Enhancer	no	chr10:30782601..30782602,-	nodirec	nodirec	0	0	0	0	0	0	0	0	0	0	no	eRNA.expmatch	flip	chr10:30782405-30782910	antisense	Enhancer.flip.antisense__chr10:30782567..30782681,+	1	1	NA	NA	NA	NA	NA	0	0	Enhancer	Enhancer	Enhancer
NA	NA	chr10:30831506..30831620,-	chr10:30831540..30831541,-	enhancer	NA	0.549808533916849	NA	enhancer	Enhancer	no	chr10:30831540..30831541,-	nodirec	nodirec	0	0	0	0	0	0	0.0749442715676286	0	0.064590727600732	0.0155038887964845	no	eRNA.expmatch	noflip	chr10:30831188-30831972	NA	Enhancer.noflip.NA__chr10:30831506..30831620,-	0	0	NA	NA	NA	NA	NA	0	0	Enhancer	Enhancer	Enhancer
NA	NA	chr10:30831727..30831841,+	chr10:30831806..30831807,+	enhancer	NA	0.549808533916849	NA	enhancer	Enhancer	no	chr10:30831806..30831807,+	nodirec	nodirec	0	0	0	0	0	0	0.0749442715676286	0	0.064590727600732	0.0155038887964845	no	eRNA.expmatch	noflip	chr10:30831188-30831972	NA	Enhancer.noflip.NA__chr10:30831727..30831841,+	1	1	NA	NA	NA	NA	NA	0	0	Enhancer	Enhancer	Enhancer
NA	NA	chr16:86965152..86965266,+	chr16:86965231..86965232,+	enhancer	NA	0.644272428884026	NA	enhancer	Enhancer	no	chr16:86965231..86965232,+	nodirec	nodirec	0	0	0	0.092833815160624	0.21138058795524	0	0	0	0	0.0338016003462071	no	eRNA.expmatch	noflip	chr16:86964858-86965748	NA	Enhancer.noflip.NA__chr16:86965152..86965266,+	0	0	NA	NA	NA	NA	NA	0	0	Enhancer	Enhancer	Enhancer
NA	NA	chr2:241796855..241796969,+	chr2:241796889..241796890,-	enhancer	NA	0.0106711159737418	NA	enhancer	Enhancer	no	chr2:241796889..241796890,-	bidirec	nodirec	0	0	0	0	0	0	0.674498444108658	0.788870790622008	0.775088731208784	0.24871755177105	yes	eRNA.gwas	flip	chr2:241796889-241797214	antisense	Enhancer.flip.antisense__chr2:241796855..241796969,+	2	2	rs4344931	rs4401206	0.877438261639642	21622	Height	0	0	Enhancer	Enhancer	Enhancer
NA	NA	chr2:241796909..241797023,-	chr2:241796988..241796989,+	enhancer	NA	0.0106711159737418	NA	enhancer	Enhancer	no	chr2:241796988..241796989,+	bidirec	nodirec	0	0	0	0	0	0	0.674498444108658	0.788870790622008	0.775088731208784	0.24871755177105	no.enhyes	eRNA.gwas	flip	chr2:241796889-241797214	antisense	Enhancer.flip.antisense__chr2:241796909..241797023,-	0	0	NA	NA	NA	NA	NA	0	0	Enhancer	Enhancer	Enhancer
NA	NA	chr2:241796909..241797023,+	chr2:241796988..241796989,+	enhancer	NA	0.0106711159737418	NA	enhancer	Enhancer	no	chr2:241796988..241796989,+	bidirec	nodirec	0	0	0	0	0	0	0.674498444108658	0.788870790622008	0.775088731208784	0.24871755177105	no.enhyes	eRNA.gwas	flip	chr2:241796889-241797214	sense	Enhancer.flip.sense__chr2:241796909..241797023,+	0	0	NA	NA	NA	NA	NA	0	0	Enhancer	Enhancer	Enhancer
NA	NA	chr7:111722055..111722169,+	chr7:111722134..111722135,+	enhancer	NA	4.5846170678337	NA	enhancer	Enhancer	no	chr7:111722134..111722135,+	nodirec	nodirec	0	0	0	0	0	0	0	0	0	0	no	eRNA.highlyexp	noflip	chr7:111721905-111722337	NA	Enhancer.noflip.NA__chr7:111722055..111722169,+	0	0	NA	NA	NA	NA	NA	0	0	Enhancer	Enhancer	Enhancer
NA	NA	chr9:73035037..73035151,+	chr9:73035116..73035117,+	enhancer	NA	4.38067286652079	NA	enhancer	Enhancer	no	chr9:73035116..73035117,+	nodirec	nodirec	1.53881904770085	1.71896581225352	1.96197410418948	1.85667630321248	4.08669136713465	2.35944654701885	1.42394115978494	1.02553202780861	0.775088731208784	1.86079278892357	no	eRNA.highlyexp	noflip	chr9:73033763-73035382	NA	Enhancer.noflip.NA__chr9:73035037..73035151,+	1	1	NA	NA	NA	NA	NA	0	0	Enhancer	Enhancer	Enhancer
NA	NA	chr7:111724652..111724766,+	chr7:111724686..111724687,-	enhancer	NA	5.86312910284464	NA	enhancer	Enhancer	no	chr7:111724686..111724687,-	nodirec	nodirec	0	0	0	0	0	0	0	0	0	0	no	eRNA.expmatch	flip	chr7:111724432-111725068	antisense	Enhancer.flip.antisense__chr7:111724652..111724766,+	0	0	NA	NA	NA	NA	NA	0	0	Enhancer	Enhancer	Enhancer
NA	NA	chr3:196064458..196064572,+	chr3:196064537..196064538,+	enhancer	NA	0.337434901531729	NA	enhancer	Enhancer	no	chr3:196064537..196064538,+	nodirec	nodirec	6.1552761908034	3.62892782586855	5.55892662853687	0	0	0	0	0	0	1.70479229391209	no	eRNA.random	noflip	chr3:196064212-196064579	NA	Enhancer.noflip.NA__chr3:196064458..196064572,+	0	0	NA	NA	NA	NA	NA	0	0	Enhancer	Enhancer	Enhancer
NA	NA	chr12:56752816..56752930,+	chr12:56752895..56752896,+	enhancer	NA	0.695880743982494	NA	enhancer	Enhancer	no	chr12:56752895..56752896,+	nodirec	nodirec	0	0	0	0	0	0	0	0	0	0	yes	eRNA.gwas	noflip	chr12:56752579-56752932	NA	Enhancer.noflip.NA__chr12:56752816..56752930,+	1	1	rs11575234	rs57870697	0.938024611473064	-8598	Inflammatory_skin_disease	1	1	Enhancer	Enhancer	Enhancer
NA	NA	chr3:15450866..15450980,-	chr3:15450900..15450901,-	enhancer	NA	1.44383479212254	NA	enhancer	Enhancer	no	chr3:15450900..15450901,-	nodirec	nodirec	0.219831292528693	0	0	0	0	0	0	0	0	0.0244256991698548	no.enhyes	eRNA.gwas	noflip	chr3:15450643-15451124	NA	Enhancer.noflip.NA__chr3:15450866..15450980,-	0	0	NA	NA	NA	NA	NA	0	0	Enhancer	Enhancer	Enhancer
NA	NA	chr5:55654724..55654838,-	chr5:55654758..55654759,-	enhancer	NA	0.0419828227571116	NA	enhancer	Enhancer	no	chr5:55654758..55654759,-	nodirec	nodirec	0	0	0	0	0	0	0.599554172541029	0.788870790622008	0.839679458809516	0.24756715799695	no	eRNA.random	noflip	chr5:55654713-55655022	NA	Enhancer.noflip.NA__chr5:55654724..55654838,-	0	0	NA	NA	NA	NA	NA	0	0	Enhancer	Enhancer	Enhancer
NA	NA	chr15:52580787..52580901,+	chr15:52580866..52580867,+	enhancer	NA	0.530582603938731	NA	enhancer	Enhancer	no	chr15:52580866..52580867,+	nodirec	nodirec	0	0	0	0	0.14092039197016	0.235944654701885	0.599554172541029	0.473322474373205	0.258362910402928	0.189789400443245	no	eRNA.expmatch	noflip	chr15:52580530-52580869	NA	Enhancer.noflip.NA__chr15:52580787..52580901,+	0	0	NA	NA	NA	NA	NA	0	0	Enhancer	Enhancer	Enhancer
NA	NA	chr20:45989631..45989745,-	chr20:45989710..45989711,+	enhancer	NA	2.4011761487965	NA	enhancer	Enhancer	no	chr20:45989710..45989711,+	nodirec	nodirec	1.53881904770085	2.67394681906104	2.12547194620527	1.29967341224874	1.761504899627	2.044853674083	0.749442715676286	0.631096632497607	0.904270186410247	1.52545325927889	no	eRNA.expmatch	flip	chr20:45989347-45989834	antisense	Enhancer.flip.antisense__chr20:45989631..45989745,-	2	2	NA	NA	NA	NA	NA	0	0	Enhancer	Enhancer	Enhancer
NA	NA	chr10:43633193..43633307,+	chr10:43633272..43633273,+	enhancer	NA	1.07160284463895	NA	enhancer	Enhancer	no	chr10:43633272..43633273,+	nodirec	nodirec	0	0.381992402723005	0.326995684031581	0	0	0	0.224832814702886	0.552209553435406	0.516725820805856	0.222528475077637	yes	eRNA.gwas	noflip	chr10:43633157-43633403	NA	Enhancer.noflip.NA__chr10:43633193..43633307,+	1	1	rs2742234	rs2505514	0.673874613012515	-20639	Hirschsprung_disease	1	1	Enhancer	Enhancer	Enhancer
NA	NA	chr10:43633199..43633313,-	chr10:43633233..43633234,-	enhancer	NA	1.07160284463895	NA	enhancer	Enhancer	no	chr10:43633233..43633234,-	nodirec	nodirec	0	0.381992402723005	0.326995684031581	0	0	0	0.224832814702886	0.552209553435406	0.516725820805856	0.222528475077637	yes	eRNA.gwas	noflip	chr10:43633157-43633403	NA	Enhancer.noflip.NA__chr10:43633199..43633313,-	1	1	rs2742234	rs2505514	0.673874613012515	-20639	Hirschsprung_disease	1	1	Enhancer	Enhancer	Enhancer
NA	NA	chr18:21417670..21417784,-	chr18:21417704..21417705,-	enhancer	NA	0.693900437636761	NA	enhancer	Enhancer	no	chr18:21417704..21417705,-	bidirec	nodirec	0	0	0	0	0	0	0	0	0	0	yes	eRNA.gwas	flip	chr18:21417655-21417852	sense	Enhancer.flip.sense__chr18:21417670..21417784,-	1	1	rs7237244	rs4800516	0.834430546345002	13050	Allergic_rhinitis	0	0	Enhancer	Enhancer	Enhancer
NA	NA	chr18:21417670..21417784,+	chr18:21417704..21417705,-	enhancer	NA	0.693900437636761	NA	enhancer	Enhancer	no	chr18:21417704..21417705,-	bidirec	nodirec	0	0	0	0	0	0	0	0	0	0	yes	eRNA.gwas	flip	chr18:21417655-21417852	antisense	Enhancer.flip.antisense__chr18:21417670..21417784,+	1	1	rs7237244	rs4800516	0.834430546345002	13050	Allergic_rhinitis	0	0	Enhancer	Enhancer	Enhancer
NA	NA	chr9:90407774..90407888,-	chr9:90407808..90407809,-	enhancer	NA	0.62281181619256	NA	enhancer	Enhancer	no	chr9:90407808..90407809,-	nodirec	nodirec	0	0	0.326995684031581	0	0.0704601959850801	0	0	0	0	0.0441617644462957	yes	eRNA.gwas	noflip	chr9:90407699-90408115	NA	Enhancer.noflip.NA__chr9:90407774..90407888,-	1	1	rs12339094	rs9410966	0.962259903946679	2396	Smoking_quantity	0	0	Enhancer	Enhancer	Enhancer
NA	NA	chr9:90407819..90407933,+	chr9:90407898..90407899,+	enhancer	NA	0.62281181619256	NA	enhancer	Enhancer	no	chr9:90407898..90407899,+	nodirec	nodirec	0	0	0.326995684031581	0	0.0704601959850801	0	0	0	0	0.0441617644462957	no.enhyes	eRNA.gwas	noflip	chr9:90407699-90408115	NA	Enhancer.noflip.NA__chr9:90407819..90407933,+	1	0	NA	NA	NA	NA	NA	0	0	Enhancer	Enhancer	Enhancer
NA	NA	chr2:28143515..28143629,-	chr2:28143549..28143550,-	enhancer	NA	0.501083698030635	NA	enhancer	Enhancer	no	chr2:28143549..28143550,-	nodirec	nodirec	0	0	0	0	0.14092039197016	0	0	0	0	0.0156578213300178	no	eRNA.random	noflip	chr2:28143450-28143703	NA	Enhancer.noflip.NA__chr2:28143515..28143629,-	0	0	NA	NA	NA	NA	NA	0	0	Enhancer	Enhancer	Enhancer
NA	NA	chr17:17743508..17743622,-	chr17:17743587..17743588,+	enhancer	NA	2.86263129102845	NA	enhancer	Enhancer	no	chr17:17743587..17743588,+	nodirec	nodirec	1.75865034022954	2.48295061769953	2.77946331426843	1.20683959708811	1.26828352773144	2.12350189231696	1.5738297029202	1.97217697655502	1.48558673481684	1.85014252262512	no	eRNA.expmatch	flip	chr17:17743258-17743857	antisense	Enhancer.flip.antisense__chr17:17743508..17743622,-	0	0	NA	NA	NA	NA	NA	0	0	Enhancer	Enhancer	Enhancer
NA	NA	chr17:17743508..17743622,+	chr17:17743587..17743588,+	enhancer	NA	2.86263129102845	NA	enhancer	Enhancer	no	chr17:17743587..17743588,+	nodirec	nodirec	1.75865034022954	2.48295061769953	2.77946331426843	1.20683959708811	1.26828352773144	2.12350189231696	1.5738297029202	1.97217697655502	1.48558673481684	1.85014252262512	no	eRNA.expmatch	flip	chr17:17743258-17743857	sense	Enhancer.flip.sense__chr17:17743508..17743622,+	0	0	NA	NA	NA	NA	NA	0	0	Enhancer	Enhancer	Enhancer
NA	NA	chr2:28583861..28583975,-	chr2:28583895..28583896,-	enhancer	NA	0.514015317286652	NA	enhancer	Enhancer	no	chr2:28583895..28583896,-	nodirec	nodirec	0	0	0	0.185667630321248	0	0.0786482182339615	0	0	0	0.0293684276172455	no.enhyes	eRNA.gwas	noflip	chr2:28583784-28584228	NA	Enhancer.noflip.NA__chr2:28583861..28583975,-	0	0	NA	NA	NA	NA	NA	0	0	Enhancer	Enhancer	Enhancer
NA	NA	chr20:48887185..48887299,-	chr20:48887219..48887220,-	enhancer	NA	1.44819474835886	NA	enhancer	Enhancer	no	chr20:48887219..48887220,-	nodirec	nodirec	0	0	0	0	0	0	0	0	0	0	no	eRNA.random	noflip	chr20:48887193-48887486	NA	Enhancer.noflip.NA__chr20:48887185..48887299,-	1	1	NA	NA	NA	NA	NA	1	1	Enhancer	Enhancer	Enhancer
NA	NA	chr20:48887282..48887396,+	chr20:48887361..48887362,+	enhancer	NA	1.44819474835886	NA	enhancer	Enhancer	no	chr20:48887361..48887362,+	nodirec	nodirec	0	0	0	0	0	0	0	0	0	0	no	eRNA.random	noflip	chr20:48887193-48887486	NA	Enhancer.noflip.NA__chr20:48887282..48887396,+	0	0	NA	NA	NA	NA	NA	0	0	Enhancer	Enhancer	Enhancer
