unique_id	cage_id	n_motifs	n_bp_cov	max_cov	avg_tf_tissue_sp	log_n_motifs	log_bp_cov	log_max_cov	log_avg_tf_tissue_sp
WILDTYPE__mrna.flip.sense__chr5:52405550..52405664,-__1207.1.0.0	chr5:52405550..52405664,-	5	37	2		1.791759469228055	3.6375861597263857	1.0986122886681098	
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr5:52405635..52405749,+__699.1.0.0	chr5:52405635..52405749,+	11	76	4		2.4849066497880004	4.343805421853684	1.6094379124341003	
WILDTYPE__Lincrna.noflip.NA__chr5:55290947..55291061,+__700.1.0.0	chr5:55290947..55291061,+	9	54	5		2.302585092994046	4.007333185232471	1.791759469228055	
WILDTYPE__Enhancer.noflip.NA__chr5:55654724..55654838,-__2101.1.0.0	Enhancer.noflip.NA	3	12	3		1.3862943611198906	2.5649493574615367	1.3862943611198906	
WILDTYPE__Enhancer.noflip.NA__chr5:55654942..55655056,+__1808.1.0.0	Enhancer.noflip.NA	2	27	1		1.0986122886681098	3.332204510175204	0.6931471805599453	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr5:58571872..58571986,-__1645.1.0.0	chr5:58571872..58571986,-	28	56	3		3.367295829986474	4.04305126783455	1.3862943611198906	
WILDTYPE__mrna.noflip.NA__chr5:63461626..63461740,+__1091.1.0.0	chr5:63461626..63461740,+	2	17	1		1.0986122886681098	2.8903717578961645	0.6931471805599453	
WILDTYPE__mrna.noflip.NA__chr5:70751371..70751485,+__1386.1.0.0	chr5:70751371..70751485,+	9	43	3		2.302585092994046	3.784189633918261	1.3862943611198906	
WILDTYPE__Enhancer.noflip.NA__chr5:71643717..71643831,-__2206.1.0.0	Enhancer.noflip.NA	7	52	3		2.0794415416798357	3.970291913552122	1.3862943611198906	
WILDTYPE__Enhancer.noflip.NA__chr5:71643905..71644019,+__1913.1.0.0	Enhancer.noflip.NA	1	8	1		0.6931471805599453	2.1972245773362196	0.6931471805599453	
WILDTYPE_BUT_HAS_SNP__Lincrna.noflip.NA__chr5:72446430..72446544,-__1724.1.0.0	chr5:72446430..72446544,-	2	29	1		1.0986122886681098	3.4011973816621555	0.6931471805599453	
WILDTYPE__mrna.flip.sense__chr5:74062904..74063018,-__1370.1.0.0	chr5:74062904..74063018,-	23	75	14		3.1780538303479458	4.330733340286331	2.70805020110221	
WILDTYPE__Antisense.noflip.NA__chr5:74632686..74632800,-__702.1.0.0	chr5:74632686..74632800,-	8	41	4		2.1972245773362196	3.7376696182833684	1.6094379124341003	
WILDTYPE__Antisense.noflip.NA__chr5:76382477..76382591,+__703.1.0.0	chr5:76382477..76382591,+	5	35	3		1.791759469228055	3.58351893845611	1.3862943611198906	
WILDTYPE__Lincrna.noflip.NA__chr5:77656156..77656270,-__704.1.0.0	chr5:77656156..77656270,-	5	43	3		1.791759469228055	3.784189633918261	1.3862943611198906	
WILDTYPE__Antisense.flip.sense__chr5:79783730..79783844,-__705.1.0.0	chr5:79783730..79783844,-	3	44	1		1.3862943611198906	3.8066624897703196	0.6931471805599453	
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr5:80597282..80597396,-__706.1.0.0	chr5:80597282..80597396,-	11	35	9		2.4849066497880004	3.58351893845611	2.302585092994046	
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr5:80597302..80597416,-__707.1.0.0	chr5:80597302..80597416,-	20	42	9		3.044522437723423	3.7612001156935624	2.302585092994046	
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr5:80597330..80597444,-__708.1.0.0	chr5:80597330..80597444,-	20	49	9		3.044522437723423	3.912023005428146	2.302585092994046	
WILDTYPE__mrna.flip.sense__chr5:83680206..83680320,-__1208.1.0.0	chr5:83680206..83680320,-	4	42	2		1.6094379124341003	3.7612001156935624	1.0986122886681098	
WILDTYPE__Antisense.flip.sense__chr5:83680252..83680366,+__709.1.0.0	chr5:83680252..83680366,+	1	11	1		0.6931471805599453	2.4849066497880004	0.6931471805599453	
WILDTYPE__Antisense.flip.sense__chr5:87564628..87564742,+__710.1.0.0	chr5:87564628..87564742,+	25	60	9		3.258096538021482	4.110873864173311	2.302585092994046	
WILDTYPE__Antisense.flip.sense__chr5:87564761..87564875,+__711.1.0.0	chr5:87564761..87564875,+	18	81	6		2.9444389791664403	4.406719247264253	1.9459101490553132	
WILDTYPE__Antisense.noflip.NA__chr5:87564815..87564929,+__712.1.0.0	chr5:87564815..87564929,+	13	69	5		2.6390573296152584	4.248495242049359	1.791759469228055	
WILDTYPE__Lincrna.noflip.NA__chr5:87969108..87969222,-__713.1.0.0	chr5:87969108..87969222,-	1	21	1		0.6931471805599453	3.091042453358316	0.6931471805599453	
WILDTYPE__Lincrna.noflip.NA__chr5:87980740..87980854,-__715.1.0.0	chr5:87980740..87980854,-	41	100	4		3.7376696182833684	4.61512051684126	1.6094379124341003	
WILDTYPE_BUT_HAS_SNP__Lincrna.noflip.NA__chr5:90610184..90610298,-__717.1.0.0	chr5:90610184..90610298,-	14	36	7		2.70805020110221	3.6109179126442243	2.0794415416798357	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr5:94982403..94982517,+__1647.1.0.0	chr5:94982403..94982517,+	24	64	7		3.2188758248682006	4.174387269895637	2.0794415416798357	
WILDTYPE_BUT_HAS_SNP__mrna.flip.sense__chr5:9546152..9546266,-__1209.1.0.0	chr5:9546152..9546266,-	10	51	4		2.3978952727983707	3.9512437185814275	1.6094379124341003	
WILDTYPE_BUT_HAS_SNP__Lincrna.flip.sense__chr5:9546244..9546358,+__720.1.0.0	chr5:9546244..9546358,+	34	86	4		3.5553480614894135	4.465908118654584	1.6094379124341003	
WILDTYPE_BUT_HAS_SNP__Lincrna.noflip.NA__chr5:9546328..9546442,+__721.1.0.0	chr5:9546328..9546442,+	11	57	3		2.4849066497880004	4.060443010546419	1.3862943611198906	
WILDTYPE__Lincrna.noflip.NA__chr5:98264795..98264909,+__723.1.0.0	chr5:98264795..98264909,+	18	63	7		2.9444389791664403	4.1588830833596715	2.0794415416798357	
WILDTYPE__Lincrna.flip.sense__chr5:99870912..99871026,-__724.1.0.0	chr5:99870912..99871026,-	11	67	6		2.4849066497880004	4.219507705176107	1.9459101490553132	
WILDTYPE__Enhancer.noflip.NA__chr6:10403971..10404085,+__1809.1.0.0	Enhancer.noflip.NA	11	72	4		2.4849066497880004	4.290459441148391	1.6094379124341003	
WILDTYPE__Enhancer.noflip.NA__chr6:10403975..10404089,-__2102.1.0.0	Enhancer.noflip.NA	11	73	4		2.4849066497880004	4.30406509320417	1.6094379124341003	
WILDTYPE_BUT_HAS_SNP__Lincrna.noflip.NA__chr6:10435005..10435119,-__725.1.0.0	chr6:10435005..10435119,-	2	16	2		1.0986122886681098	2.833213344056216	1.0986122886681098	
WILDTYPE__Lincrna.noflip.NA__chr6:107235224..107235338,-__726.1.0.0	chr6:107235224..107235338,-	1	10	1		0.6931471805599453	2.3978952727983707	0.6931471805599453	
WILDTYPE__Lincrna.noflip.NA__chr6:107235351..107235465,-__727.1.0.0	chr6:107235351..107235465,-	3	11	3		1.3862943611198906	2.4849066497880004	1.3862943611198906	
WILDTYPE__mrna.flip.sense__chr6:108616190..108616304,+__1092.1.0.0	chr6:108616190..108616304,+	2	33	1		1.0986122886681098	3.5263605246161616	0.6931471805599453	
WILDTYPE__Enhancer.noflip.NA__chr6:109288383..109288497,-__2103.1.0.0	Enhancer.noflip.NA	9	41	7		2.302585092994046	3.7376696182833684	2.0794415416798357	
WILDTYPE__Enhancer.noflip.NA__chr6:109288477..109288591,+__1810.1.0.0	Enhancer.noflip.NA	5	41	2		1.791759469228055	3.7376696182833684	1.0986122886681098	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr6:111580462..111580576,+__1648.1.0.0	chr6:111580462..111580576,+	35	92	13		3.58351893845611	4.532599493153256	2.6390573296152584	
WILDTYPE__Antisense.noflip.NA__chr6:111804660..111804774,+__728.1.0.0	chr6:111804660..111804774,+	7	53	2		2.0794415416798357	3.9889840465642745	1.0986122886681098	
WILDTYPE__Antisense.flip.sense__chr6:111804714..111804828,+__729.1.0.0	chr6:111804714..111804828,+	5	37	2		1.791759469228055	3.6375861597263857	1.0986122886681098	
WILDTYPE_BUT_HAS_SNP__mrna.flip.sense__chr6:111804879..111804993,-__1210.1.0.0	chr6:111804879..111804993,-	17	73	7		2.8903717578961645	4.30406509320417	2.0794415416798357	
WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr6:11299464..11299578,-__2264.1.0.0	Enhancer.flip.sense	9	50	4		2.302585092994046	3.9318256327243257	1.6094379124341003	
WILDTYPE__Enhancer.flip.sense__chr6:11299526..11299640,+__1971.1.0.0	Enhancer.flip.sense	9	46	4		2.302585092994046	3.8501476017100584	1.6094379124341003	
WILDTYPE__Enhancer.noflip.NA__chr6:11323947..11324061,-__2104.1.0.0	Enhancer.noflip.NA	4	55	1		1.6094379124341003	4.02535169073515	0.6931471805599453	
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr6:11324047..11324161,+__1811.1.0.0	Enhancer.noflip.NA	5	51	1		1.791759469228055	3.9512437185814275	0.6931471805599453	
WILDTYPE__Enhancer.noflip.NA__chr6:113952414..113952528,-__2310.1.0.0	Enhancer.noflip.NA	1	10	1		0.6931471805599453	2.3978952727983707	0.6931471805599453	
WILDTYPE__Enhancer.noflip.NA__chr6:113952562..113952676,+__2017.1.0.0	Enhancer.noflip.NA	1	16	1		0.6931471805599453	2.833213344056216	0.6931471805599453	
WILDTYPE__mrna.noflip.NA__chr6:121756746..121756860,+__1093.1.0.0	chr6:121756746..121756860,+	5	40	3		1.791759469228055	3.713572066704308	1.3862943611198906	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr6:126220956..126221070,+__1283.1.0.0	chr6:126220956..126221070,+	4	43	2		1.6094379124341003	3.784189633918261	1.0986122886681098	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr6:127898239..127898353,+__1649.1.0.0	chr6:127898239..127898353,+	2	22	1		1.0986122886681098	3.1354942159291497	0.6931471805599453	
WILDTYPE__Lincrna.noflip.NA__chr6:132455088..132455202,+__731.1.0.0	chr6:132455088..132455202,+	1	14	1		0.6931471805599453	2.70805020110221	0.6931471805599453	
WILDTYPE__Lincrna.noflip.NA__chr6:134758778..134758892,+__732.1.0.0	chr6:134758778..134758892,+	2	28	2		1.0986122886681098	3.367295829986474	1.0986122886681098	
WILDTYPE__mrna.flip.sense__chr6:13574753..13574867,+__1094.1.0.0	chr6:13574753..13574867,+	15	87	5		2.772588722239781	4.477336814478207	1.791759469228055	
WILDTYPE_BUT_HAS_SNP__mrna.flip.sense__chr6:135818822..135818936,-__1211.1.0.0	chr6:135818822..135818936,-	12	58	3		2.5649493574615367	4.07753744390572	1.3862943611198906	
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr6:135818912..135819026,+__733.1.0.0	chr6:135818912..135819026,+	17	80	5		2.8903717578961645	4.394449154672439	1.791759469228055	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr6:137113580..137113694,-__1281.1.0.0	chr6:137113580..137113694,-	2	14	2		1.0986122886681098	2.70805020110221	1.0986122886681098	
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr6:143247956..143248070,+__1812.1.0.0	Enhancer.noflip.NA	8	62	3		2.1972245773362196	4.143134726391533	1.3862943611198906	
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr6:143247973..143248087,-__2105.1.0.0	Enhancer.noflip.NA	7	50	3		2.0794415416798357	3.9318256327243257	1.3862943611198906	
WILDTYPE__Enhancer.flip.sense__chr6:14735224..14735338,-__2207.1.0.0	Enhancer.flip.sense	8	53	4		2.1972245773362196	3.9889840465642745	1.6094379124341003	
WILDTYPE__Enhancer.flip.sense__chr6:14735225..14735339,+__1914.1.0.0	Enhancer.flip.sense	8	53	4		2.1972245773362196	3.9889840465642745	1.6094379124341003	
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr6:147453054..147453168,-__734.1.0.0	chr6:147453054..147453168,-	4	13	4		1.6094379124341003	2.6390573296152584	1.6094379124341003	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr6:147525608..147525722,+__1095.1.0.0	chr6:147525608..147525722,+	3	27	1		1.3862943611198906	3.332204510175204	0.6931471805599453	
WILDTYPE_BUT_HAS_SNP__mrna.flip.sense__chr6:149969767..149969881,-__1096.1.0.0	chr6:149969767..149969881,-	10	25	9		2.3978952727983707	3.258096538021482	2.302585092994046	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr6:149969815..149969929,-__1354.1.0.0	chr6:149969815..149969929,-	22	57	9		3.1354942159291497	4.060443010546419	2.302585092994046	
WILDTYPE_BUT_HAS_SNP__mrna.flip.sense__chr6:153304679..153304793,-__1212.1.0.0	chr6:153304679..153304793,-	14	80	5		2.70805020110221	4.394449154672439	1.791759469228055	
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr6:153304788..153304902,+__737.1.0.0	chr6:153304788..153304902,+	8	65	2		2.1972245773362196	4.189654742026425	1.0986122886681098	
WILDTYPE__Enhancer.noflip.NA__chr6:158136895..158137009,+__1813.1.0.0	Enhancer.noflip.NA	1	21	1		0.6931471805599453	3.091042453358316	0.6931471805599453	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr6:163148952..163149066,+__1097.1.0.0	chr6:163148952..163149066,+	13	48	6		2.6390573296152584	3.8918202981106265	1.9459101490553132	
WILDTYPE__Lincrna.flip.sense__chr6:167412535..167412649,-__738.1.0.0	chr6:167412535..167412649,-	12	68	6		2.5649493574615367	4.23410650459726	1.9459101490553132	
WILDTYPE__Antisense.noflip.NA__chr6:16762107..16762221,+__739.1.0.0	chr6:16762107..16762221,+	5	42	3		1.791759469228055	3.7612001156935624	1.3862943611198906	
WILDTYPE__mrna.noflip.NA__chr6:168227511..168227625,+__1291.1.0.0	chr6:168227511..168227625,+	6	57	2		1.9459101490553132	4.060443010546419	1.0986122886681098	
WILDTYPE__Lincrna.noflip.NA__chr6:169562962..169563076,-__740.1.0.0	chr6:169562962..169563076,-	7	41	5		2.0794415416798357	3.7376696182833684	1.791759469228055	
WILDTYPE_BUT_HAS_SNP__mrna.flip.sense__chr6:170102090..170102204,-__1651.1.0.0	chr6:170102090..170102204,-	28	83	8		3.367295829986474	4.430816798843313	2.1972245773362196	
WILDTYPE_BUT_HAS_SNP__mrna.flip.sense__chr6:170102142..170102256,+__1652.1.0.0	chr6:170102142..170102256,+	40	84	11		3.713572066704308	4.442651256490317	2.4849066497880004	
WILDTYPE_BUT_HAS_SNP__Lincrna.noflip.NA__chr6:19804948..19805062,-__741.1.0.0	chr6:19804948..19805062,-	8	44	3		2.1972245773362196	3.8066624897703196	1.3862943611198906	
WILDTYPE__mrna.flip.sense__chr6:2245871..2245985,-__1213.1.0.0	chr6:2245871..2245985,-	12	56	6		2.5649493574615367	4.04305126783455	1.9459101490553132	
WILDTYPE__Lincrna.flip.sense__chr6:2245916..2246030,+__742.1.0.0	chr6:2245916..2246030,+	18	74	6		2.9444389791664403	4.31748811353631	1.9459101490553132	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr6:24495001..24495115,+__1653.1.0.0	chr6:24495001..24495115,+	13	81	3		2.6390573296152584	4.406719247264253	1.3862943611198906	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr6:24495029..24495143,+__1654.1.0.0	chr6:24495029..24495143,+	12	73	3		2.5649493574615367	4.30406509320417	1.3862943611198906	
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr6:26126471..26126585,+__1973.1.0.0	Enhancer.noflip.NA	24	88	4		3.2188758248682006	4.48863636973214	1.6094379124341003	
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr6:26126481..26126595,-__2266.1.0.0	Enhancer.noflip.NA	24	79	4		3.2188758248682006	4.382026634673881	1.6094379124341003	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr6:26189305..26189419,-__1655.1.0.0	chr6:26189305..26189419,-	20	33	6		3.044522437723423	3.5263605246161616	1.9459101490553132	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr6:27775672..27775786,-__1656.1.0.0	chr6:27775672..27775786,-	4	47	2		1.6094379124341003	3.871201010907891	1.0986122886681098	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr6:27835331..27835445,-__1657.1.0.0	chr6:27835331..27835445,-	4	40	2		1.6094379124341003	3.713572066704308	1.0986122886681098	
WILDTYPE__Lincrna.noflip.NA__chr6:2876736..2876850,-__743.1.0.0	chr6:2876736..2876850,-	10	64	4		2.3978952727983707	4.174387269895637	1.6094379124341003	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr6:29648861..29648975,-__1659.1.0.0	chr6:29648861..29648975,-	3	22	1		1.3862943611198906	3.1354942159291497	0.6931471805599453	
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr6:29716780..29716894,-__744.1.0.0	chr6:29716780..29716894,-	13	53	8		2.6390573296152584	3.9889840465642745	2.1972245773362196	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr6:2988811..2988925,+__1098.1.0.0	chr6:2988811..2988925,+	25	72	6		3.258096538021482	4.290459441148391	1.9459101490553132	
WILDTYPE__mrna.flip.sense__chr6:30028962..30029076,+__1214.1.0.0	chr6:30028962..30029076,+	9	29	3		2.302585092994046	3.4011973816621555	1.3862943611198906	
WILDTYPE__Antisense.noflip.NA__chr6:30294093..30294207,-__746.1.0.0	chr6:30294093..30294207,-	4	34	1		1.6094379124341003	3.5553480614894135	0.6931471805599453	
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr6:30294128..30294242,-__747.1.0.0	chr6:30294128..30294242,-	4	43	2		1.6094379124341003	3.784189633918261	1.0986122886681098	
WILDTYPE_BUT_HAS_SNP__mrna.flip.sense__chr6:30294166..30294280,+__1215.1.0.0	chr6:30294166..30294280,+	4	42	2		1.6094379124341003	3.7612001156935624	1.0986122886681098	
WILDTYPE__Antisense.flip.sense__chr6:30294598..30294712,-__748.1.0.0	chr6:30294598..30294712,-	38	70	10		3.6635616461296463	4.2626798770413155	2.3978952727983707	
WILDTYPE__mrna.flip.sense__chr6:30294669..30294783,+__1216.1.0.0	chr6:30294669..30294783,+	22	42	7		3.1354942159291497	3.7612001156935624	2.0794415416798357	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr6:30584985..30585099,-__1411.1.0.0	chr6:30584985..30585099,-	5	61	2		1.791759469228055	4.127134385045092	1.0986122886681098	
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr6:30650001..30650115,+__1974.1.0.0	Enhancer.noflip.NA	11	31	6		2.4849066497880004	3.4657359027997265	1.9459101490553132	
WILDTYPE__Enhancer.noflip.NA__chr6:30650032..30650146,-__2267.1.0.0	Enhancer.noflip.NA	9	29	2		2.302585092994046	3.4011973816621555	1.0986122886681098	
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr6:30720242..30720356,-__2268.1.0.0	Enhancer.noflip.NA	13	35	5		2.6390573296152584	3.58351893845611	1.791759469228055	
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr6:30720294..30720408,+__1975.1.0.0	Enhancer.noflip.NA	14	49	5		2.70805020110221	3.912023005428146	1.791759469228055	
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr6:30731366..30731480,-__2269.1.0.0	Enhancer.noflip.NA	3	29	1		1.3862943611198906	3.4011973816621555	0.6931471805599453	
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr6:30731404..30731518,+__1976.1.0.0	Enhancer.noflip.NA	3	29	1		1.3862943611198906	3.4011973816621555	0.6931471805599453	
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr6:30737487..30737601,-__2270.1.0.0	Enhancer.noflip.NA	20	50	6		3.044522437723423	3.9318256327243257	1.9459101490553132	
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr6:30737519..30737633,+__1977.1.0.0	Enhancer.noflip.NA	24	63	6		3.2188758248682006	4.1588830833596715	1.9459101490553132	
WILDTYPE__Enhancer.noflip.NA__chr6:30840570..30840684,-__2107.1.0.0	Enhancer.noflip.NA	2	20	2		1.0986122886681098	3.044522437723423	1.0986122886681098	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr6:30851134..30851248,+__1661.1.0.0	chr6:30851134..30851248,+	3	37	2		1.3862943611198906	3.6375861597263857	1.0986122886681098	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr6:31462631..31462745,+__1663.1.0.0	chr6:31462631..31462745,+	4	39	1		1.6094379124341003	3.6888794541139363	0.6931471805599453	
WILDTYPE_BUT_HAS_SNP__mrna.flip.sense__chr6:31465842..31465956,+__1099.1.0.0	chr6:31465842..31465956,+	4	43	2		1.6094379124341003	3.784189633918261	1.0986122886681098	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr6:31620429..31620543,-__1664.1.0.0	chr6:31620429..31620543,-	16	43	8		2.833213344056216	3.784189633918261	2.1972245773362196	
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr6:31705830..31705944,+__1978.1.0.0	Enhancer.noflip.NA	6	56	2		1.9459101490553132	4.04305126783455	1.0986122886681098	
WILDTYPE__Enhancer.noflip.NA__chr6:31705868..31705982,-__2271.1.0.0	Enhancer.noflip.NA	4	41	2		1.6094379124341003	3.7376696182833684	1.0986122886681098	
WILDTYPE__mrna.noflip.NA__chr6:31774561..31774675,-__1294.1.0.0	chr6:31774561..31774675,-	8	48	3		2.1972245773362196	3.8918202981106265	1.3862943611198906	
WILDTYPE__mrna.noflip.NA__chr6:31864959..31865073,-__1100.1.0.0	chr6:31864959..31865073,-	13	56	4		2.6390573296152584	4.04305126783455	1.6094379124341003	
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr6:32571807..32571921,-__2272.1.0.0	Enhancer.noflip.NA	5	45	1		1.791759469228055	3.828641396489095	0.6931471805599453	
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr6:32571851..32571965,+__1979.1.0.0	Enhancer.noflip.NA	5	32	1		1.791759469228055	3.4965075614664802	0.6931471805599453	
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr6:32577663..32577777,-__2273.1.0.0	Enhancer.noflip.NA	15	33	5		2.772588722239781	3.5263605246161616	1.791759469228055	
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr6:32577762..32577876,+__1980.1.0.0	Enhancer.noflip.NA	24	37	6		3.2188758248682006	3.6375861597263857	1.9459101490553132	
WILDTYPE__Antisense.noflip.NA__chr6:33217265..33217379,+__749.1.0.0	chr6:33217265..33217379,+	7	57	4		2.0794415416798357	4.060443010546419	1.6094379124341003	
WILDTYPE__Enhancer.noflip.NA__chr6:3403549..3403663,-__2108.1.0.0	Enhancer.noflip.NA	1	9	1		0.6931471805599453	2.302585092994046	0.6931471805599453	
WILDTYPE__Enhancer.noflip.NA__chr6:3403715..3403829,+__1815.1.0.0	Enhancer.noflip.NA	1	13	1		0.6931471805599453	2.6390573296152584	0.6931471805599453	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr6:34759793..34759907,+__1667.1.0.0	chr6:34759793..34759907,+	6	49	1		1.9459101490553132	3.912023005428146	0.6931471805599453	
WILDTYPE__Antisense.noflip.NA__chr6:36164943..36165057,-__750.1.0.0	chr6:36164943..36165057,-	10	48	7		2.3978952727983707	3.8918202981106265	2.0794415416798357	
WILDTYPE_BUT_HAS_SNP__Lincrna.flip.sense__chr6:4021366..4021480,-__751.1.0.0	chr6:4021366..4021480,-	10	46	6		2.3978952727983707	3.8501476017100584	1.9459101490553132	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr6:41888791..41888905,-__1101.1.0.0	chr6:41888791..41888905,-	11	45	7		2.4849066497880004	3.828641396489095	2.0794415416798357	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr6:42928412..42928526,+__1668.1.0.0	chr6:42928412..42928526,+	6	33	3		1.9459101490553132	3.5263605246161616	1.3862943611198906	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr6:42946884..42946998,-__1669.1.0.0	chr6:42946884..42946998,-	25	53	9		3.258096538021482	3.9889840465642745	2.302585092994046	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr6:42946923..42947037,-__1670.1.0.0	chr6:42946923..42947037,-	31	77	9		3.4657359027997265	4.356708826689592	2.302585092994046	
WILDTYPE__Enhancer.noflip.NA__chr6:44026417..44026531,-__2109.1.0.0	Enhancer.noflip.NA	8	40	3		2.1972245773362196	3.713572066704308	1.3862943611198906	
WILDTYPE__Enhancer.noflip.NA__chr6:44026428..44026542,+__1816.1.0.0	Enhancer.noflip.NA	8	42	3		2.1972245773362196	3.7612001156935624	1.3862943611198906	
WILDTYPE__Enhancer.noflip.NA__chr6:45678357..45678471,+__1817.1.0.0	Enhancer.noflip.NA	2	24	1		1.0986122886681098	3.2188758248682006	0.6931471805599453	
WILDTYPE__Enhancer.noflip.NA__chr6:45678360..45678474,-__2110.1.0.0	Enhancer.noflip.NA	2	24	1		1.0986122886681098	3.2188758248682006	0.6931471805599453	
WILDTYPE_BUT_HAS_SNP__mrna.flip.sense__chr6:49430931..49431045,-__1671.1.0.0	chr6:49430931..49431045,-	12	68	3		2.5649493574615367	4.23410650459726	1.3862943611198906	
WILDTYPE__mrna.noflip.NA__chr6:56911262..56911376,+__1304.1.0.0	chr6:56911262..56911376,+	4	55	2		1.6094379124341003	4.02535169073515	1.0986122886681098	
WILDTYPE__mrna.noflip.NA__chr6:56954832..56954946,+__1102.1.0.0	chr6:56954832..56954946,+	4	48	2		1.6094379124341003	3.8918202981106265	1.0986122886681098	
WILDTYPE__Lincrna.noflip.NA__chr6:58287638..58287752,-__753.1.0.0	chr6:58287638..58287752,-	3	40	1		1.3862943611198906	3.713572066704308	0.6931471805599453	
WILDTYPE__Lincrna.flip.sense__chr6:71104510..71104624,+__754.1.0.0	chr6:71104510..71104624,+	10	69	5		2.3978952727983707	4.248495242049359	1.791759469228055	
WILDTYPE__Lincrna.noflip.NA__chr6:72129833..72129947,-__755.1.0.0	chr6:72129833..72129947,-	1	11	1		0.6931471805599453	2.4849066497880004	0.6931471805599453	
WILDTYPE__Lincrna.noflip.NA__chr6:72130481..72130595,-__756.1.0.0	chr6:72130481..72130595,-	3	18	3		1.3862943611198906	2.9444389791664403	1.3862943611198906	
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr6:73972891..73973005,+__757.1.0.0	chr6:73972891..73973005,+	22	71	8		3.1354942159291497	4.276666119016055	2.1972245773362196	
WILDTYPE__Antisense.noflip.NA__chr6:75994650..75994764,+__758.1.0.0	chr6:75994650..75994764,+	1	11	1		0.6931471805599453	2.4849066497880004	0.6931471805599453	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr6:76311664..76311778,+__1672.1.0.0	chr6:76311664..76311778,+	14	60	8		2.70805020110221	4.110873864173311	2.1972245773362196	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr6:80714245..80714359,+__1103.1.0.0	chr6:80714245..80714359,+	11	71	4		2.4849066497880004	4.276666119016055	1.6094379124341003	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr6:80816276..80816390,+__1673.1.0.0	chr6:80816276..80816390,+	15	60	6		2.772588722239781	4.110873864173311	1.9459101490553132	
