unique_id	cage_id	n_motifs	n_bp_cov	max_cov	avg_tf_tissue_sp	log_n_motifs	log_bp_cov	log_max_cov	log_avg_tf_tissue_sp
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr6:31620429..31620543,-__1664.1.0.0	chr6:31620429..31620543,-	40	53	18		3.713572066704308	3.9889840465642745	2.9444389791664403	
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr6:31705830..31705944,+__1978.1.0.0	Enhancer.noflip.NA	39	83	10		3.6888794541139363	4.430816798843313	2.3978952727983707	
WILDTYPE__Enhancer.noflip.NA__chr6:31705868..31705982,-__2271.1.0.0	Enhancer.noflip.NA	23	55	5		3.1780538303479458	4.02535169073515	1.791759469228055	
WILDTYPE__mrna.noflip.NA__chr6:31774561..31774675,-__1294.1.0.0	chr6:31774561..31774675,-	19	79	7		2.995732273553991	4.382026634673881	2.0794415416798357	
WILDTYPE__mrna.noflip.NA__chr6:31864959..31865073,-__1100.1.0.0	chr6:31864959..31865073,-	72	99	19		4.290459441148391	4.605170185988092	2.995732273553991	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr6:32119681..32119795,-__1665.1.0.0	chr6:32119681..32119795,-	160	93	21		5.081404364984463	4.543294782270004	3.091042453358316	
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr6:32571807..32571921,-__2272.1.0.0	Enhancer.noflip.NA	42	88	12		3.7612001156935624	4.48863636973214	2.5649493574615367	
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr6:32571851..32571965,+__1979.1.0.0	Enhancer.noflip.NA	37	65	12		3.6375861597263857	4.189654742026425	2.5649493574615367	
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr6:32577663..32577777,-__2273.1.0.0	Enhancer.noflip.NA	34	64	9		3.5553480614894135	4.174387269895637	2.302585092994046	
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr6:32577762..32577876,+__1980.1.0.0	Enhancer.noflip.NA	53	56	18		3.9889840465642745	4.04305126783455	2.9444389791664403	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr6:32634399..32634513,-__1666.1.0.0	chr6:32634399..32634513,-	9	42	4		2.302585092994046	3.7612001156935624	1.6094379124341003	
WILDTYPE__Antisense.noflip.NA__chr6:33217265..33217379,+__749.1.0.0	chr6:33217265..33217379,+	48	96	31		3.8918202981106265	4.574710978503383	3.4657359027997265	
WILDTYPE__Enhancer.noflip.NA__chr6:3403549..3403663,-__2108.1.0.0	Enhancer.noflip.NA	16	40	12		2.833213344056216	3.713572066704308	2.5649493574615367	
WILDTYPE__Enhancer.noflip.NA__chr6:3403715..3403829,+__1815.1.0.0	Enhancer.noflip.NA	9	53	5		2.302585092994046	3.9889840465642745	1.791759469228055	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr6:34759793..34759907,+__1667.1.0.0	chr6:34759793..34759907,+	12	81	3		2.5649493574615367	4.406719247264253	1.3862943611198906	
WILDTYPE__Antisense.noflip.NA__chr6:36164943..36165057,-__750.1.0.0	chr6:36164943..36165057,-	32	75	17		3.4965075614664802	4.330733340286331	2.8903717578961645	
WILDTYPE_BUT_HAS_SNP__Lincrna.flip.sense__chr6:4021366..4021480,-__751.1.0.0	chr6:4021366..4021480,-	25	58	9		3.258096538021482	4.07753744390572	2.302585092994046	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr6:41888791..41888905,-__1101.1.0.0	chr6:41888791..41888905,-	13	46	7		2.6390573296152584	3.8501476017100584	2.0794415416798357	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr6:42928412..42928526,+__1668.1.0.0	chr6:42928412..42928526,+	25	67	8		3.258096538021482	4.219507705176107	2.1972245773362196	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr6:42946884..42946998,-__1669.1.0.0	chr6:42946884..42946998,-	33	82	13		3.5263605246161616	4.418840607796598	2.6390573296152584	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr6:42946923..42947037,-__1670.1.0.0	chr6:42946923..42947037,-	54	82	16		4.007333185232471	4.418840607796598	2.833213344056216	
WILDTYPE__Enhancer.noflip.NA__chr6:44026417..44026531,-__2109.1.0.0	Enhancer.noflip.NA	21	48	9		3.091042453358316	3.8918202981106265	2.302585092994046	
WILDTYPE__Enhancer.noflip.NA__chr6:44026428..44026542,+__1816.1.0.0	Enhancer.noflip.NA	21	51	9		3.091042453358316	3.9512437185814275	2.302585092994046	
WILDTYPE__Enhancer.noflip.NA__chr6:45678357..45678471,+__1817.1.0.0	Enhancer.noflip.NA	16	79	8		2.833213344056216	4.382026634673881	2.1972245773362196	
WILDTYPE__Enhancer.noflip.NA__chr6:45678360..45678474,-__2110.1.0.0	Enhancer.noflip.NA	16	78	8		2.833213344056216	4.3694478524670215	2.1972245773362196	
WILDTYPE_BUT_HAS_SNP__mrna.flip.sense__chr6:49430931..49431045,-__1671.1.0.0	chr6:49430931..49431045,-	21	75	7		3.091042453358316	4.330733340286331	2.0794415416798357	
WILDTYPE__mrna.noflip.NA__chr6:56911262..56911376,+__1304.1.0.0	chr6:56911262..56911376,+	12	84	5		2.5649493574615367	4.442651256490317	1.791759469228055	
WILDTYPE__mrna.noflip.NA__chr6:56954832..56954946,+__1102.1.0.0	chr6:56954832..56954946,+	8	74	3		2.1972245773362196	4.31748811353631	1.3862943611198906	
WILDTYPE__Lincrna.noflip.NA__chr6:58287638..58287752,-__753.1.0.0	chr6:58287638..58287752,-	5	62	2		1.791759469228055	4.143134726391533	1.0986122886681098	
WILDTYPE__Lincrna.flip.sense__chr6:71104510..71104624,+__754.1.0.0	chr6:71104510..71104624,+	37	77	26		3.6375861597263857	4.356708826689592	3.295836866004329	
WILDTYPE__Lincrna.noflip.NA__chr6:72129833..72129947,-__755.1.0.0	chr6:72129833..72129947,-	13	55	6		2.6390573296152584	4.02535169073515	1.9459101490553132	
WILDTYPE__Lincrna.noflip.NA__chr6:72130481..72130595,-__756.1.0.0	chr6:72130481..72130595,-	14	49	11		2.70805020110221	3.912023005428146	2.4849066497880004	
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr6:73972891..73973005,+__757.1.0.0	chr6:73972891..73973005,+	36	81	14		3.6109179126442243	4.406719247264253	2.70805020110221	
WILDTYPE__Antisense.noflip.NA__chr6:75994650..75994764,+__758.1.0.0	chr6:75994650..75994764,+	2	21	1		1.0986122886681098	3.091042453358316	0.6931471805599453	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr6:76311664..76311778,+__1672.1.0.0	chr6:76311664..76311778,+	34	65	15		3.5553480614894135	4.189654742026425	2.772588722239781	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr6:80714245..80714359,+__1103.1.0.0	chr6:80714245..80714359,+	17	85	9		2.8903717578961645	4.454347296253507	2.302585092994046	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr6:80816276..80816390,+__1673.1.0.0	chr6:80816276..80816390,+	26	63	13		3.295836866004329	4.1588830833596715	2.6390573296152584	
WILDTYPE__Enhancer.noflip.NA__chr6:86114550..86114664,-__2274.1.0.0	Enhancer.noflip.NA	25	52	17		3.258096538021482	3.970291913552122	2.8903717578961645	
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr6:86114662..86114776,+__1981.1.0.0	Enhancer.noflip.NA	20	56	11		3.044522437723423	4.04305126783455	2.4849066497880004	
WILDTYPE__Lincrna.noflip.NA__chr6:86387048..86387162,-__759.1.0.0	chr6:86387048..86387162,-	12	63	7		2.5649493574615367	4.1588830833596715	2.0794415416798357	
WILDTYPE__Lincrna.flip.sense__chr6:86388416..86388530,-__760.1.0.0	chr6:86388416..86388530,-	15	43	9		2.772588722239781	3.784189633918261	2.302585092994046	
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr6:96969541..96969655,-__761.1.0.0	chr6:96969541..96969655,-	36	78	14		3.6109179126442243	4.3694478524670215	2.70805020110221	
WILDTYPE_BUT_HAS_SNP__mrna.flip.sense__chr6:96969635..96969749,+__1217.1.0.0	chr6:96969635..96969749,+	18	70	10		2.9444389791664403	4.2626798770413155	2.3978952727983707	
WILDTYPE__Antisense.noflip.NA__chr6:99872715..99872829,+__762.1.0.0	chr6:99872715..99872829,+	37	93	12		3.6375861597263857	4.543294782270004	2.5649493574615367	
WILDTYPE__mrna.flip.sense__chr7:100202440..100202554,+__1104.1.0.0	chr7:100202440..100202554,+	25	98	11		3.258096538021482	4.59511985013459	2.4849066497880004	
WILDTYPE__mrna.flip.sense__chr7:100450297..100450411,+__1218.1.0.0	chr7:100450297..100450411,+	37	89	12		3.6375861597263857	4.499809670330265	2.5649493574615367	
WILDTYPE_BUT_HAS_SNP__Lincrna.noflip.NA__chr7:100942814..100942928,+__765.1.0.0	chr7:100942814..100942928,+	27	98	14		3.332204510175204	4.59511985013459	2.70805020110221	
WILDTYPE__mrna.flip.sense__chr7:101917346..101917460,+__1105.1.0.0	chr7:101917346..101917460,+	68	83	24		4.23410650459726	4.430816798843313	3.2188758248682006	
WILDTYPE__Enhancer.noflip.NA__chr7:101929987..101930101,-__2312.1.0.0	Enhancer.noflip.NA	81	99	21		4.406719247264253	4.605170185988092	3.091042453358316	
WILDTYPE__Enhancer.noflip.NA__chr7:101930046..101930160,+__2019.1.0.0	Enhancer.noflip.NA	100	114	20		4.61512051684126	4.74493212836325	3.044522437723423	
WILDTYPE__Lincrna.noflip.NA__chr7:104653459..104653573,-__766.1.0.0	chr7:104653459..104653573,-	27	86	8		3.332204510175204	4.465908118654584	2.1972245773362196	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr7:105172602..105172716,+__1674.1.0.0	chr7:105172602..105172716,+	11	50	3		2.4849066497880004	3.9318256327243257	1.3862943611198906	
WILDTYPE__Enhancer.noflip.NA__chr7:106065534..106065648,+__1990.1.0.0	Enhancer.noflip.NA	16	57	6		2.833213344056216	4.060443010546419	1.9459101490553132	
WILDTYPE__Enhancer.noflip.NA__chr7:106065534..106065648,-__2283.1.0.0	Enhancer.noflip.NA	16	57	6		2.833213344056216	4.060443010546419	1.9459101490553132	
WILDTYPE__Lincrna.noflip.NA__chr7:110174739..110174853,-__767.1.0.0	chr7:110174739..110174853,-	11	49	7		2.4849066497880004	3.912023005428146	2.0794415416798357	
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr7:111722002..111722116,-__2306.1.0.0	Enhancer.noflip.NA	13	39	6		2.6390573296152584	3.6888794541139363	1.9459101490553132	
WILDTYPE__Enhancer.noflip.NA__chr7:111722055..111722169,+__2013.1.0.0	Enhancer.noflip.NA	27	59	14		3.332204510175204	4.0943445622221	2.70805020110221	
WILDTYPE__Enhancer.flip.sense__chr7:111724652..111724766,-__2208.1.0.0	Enhancer.flip.sense	28	69	10		3.367295829986474	4.248495242049359	2.3978952727983707	
WILDTYPE__Enhancer.flip.sense__chr7:111724723..111724837,+__1915.1.0.0	Enhancer.flip.sense	25	87	10		3.258096538021482	4.477336814478207	2.3978952727983707	
WILDTYPE_BUT_HAS_SNP__Lincrna.noflip.NA__chr7:112635647..112635761,-__768.1.0.0	chr7:112635647..112635761,-	10	64	5		2.3978952727983707	4.174387269895637	1.791759469228055	
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr7:116594305..116594419,-__769.1.0.0	chr7:116594305..116594419,-	10	63	6		2.3978952727983707	4.1588830833596715	1.9459101490553132	
WILDTYPE_BUT_HAS_SNP__Lincrna.flip.sense__chr7:119547394..119547508,-__770.1.0.0	chr7:119547394..119547508,-	11	75	4		2.4849066497880004	4.330733340286331	1.6094379124341003	
WILDTYPE_BUT_HAS_SNP__mrna.flip.sense__chr7:1199731..1199845,-__1106.1.0.0	chr7:1199731..1199845,-	37	91	11		3.6375861597263857	4.5217885770490405	2.4849066497880004	
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr7:1199934..1200048,+__771.1.0.0	chr7:1199934..1200048,+	49	92	19		3.912023005428146	4.532599493153256	2.995732273553991	
WILDTYPE__Antisense.noflip.NA__chr7:1200018..1200132,+__772.1.0.0	chr7:1200018..1200132,+	23	98	10		3.1780538303479458	4.59511985013459	2.3978952727983707	
WILDTYPE__Antisense.flip.sense__chr7:124569872..124569986,+__775.1.0.0	chr7:124569872..124569986,+	22	35	12		3.1354942159291497	3.58351893845611	2.5649493574615367	
WILDTYPE__mrna.flip.sense__chr7:124570002..124570116,-__1219.1.0.0	chr7:124570002..124570116,-	18	52	13		2.9444389791664403	3.970291913552122	2.6390573296152584	
WILDTYPE__Antisense.noflip.NA__chr7:124632991..124633105,+__776.1.0.0	chr7:124632991..124633105,+	21	67	10		3.091042453358316	4.219507705176107	2.3978952727983707	
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr7:128171109..128171223,-__2301.1.0.0	Enhancer.noflip.NA	23	94	7		3.1780538303479458	4.553876891600541	2.0794415416798357	
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr7:128171201..128171315,+__2008.1.0.0	Enhancer.noflip.NA	67	107	13		4.219507705176107	4.68213122712422	2.6390573296152584	
WILDTYPE__mrna.noflip.NA__chr7:128502797..128502911,+__1383.1.0.0	chr7:128502797..128502911,+	27	78	11		3.332204510175204	4.3694478524670215	2.4849066497880004	
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr7:130586299..130586413,+__1818.1.0.0	Enhancer.noflip.NA	44	69	18		3.8066624897703196	4.248495242049359	2.9444389791664403	
WILDTYPE__Enhancer.noflip.NA__chr7:130586329..130586443,-__2111.1.0.0	Enhancer.noflip.NA	44	83	18		3.8066624897703196	4.430816798843313	2.9444389791664403	
WILDTYPE__Lincrna.noflip.NA__chr7:130597856..130597970,-__777.1.0.0	chr7:130597856..130597970,-	20	80	7		3.044522437723423	4.394449154672439	2.0794415416798357	
WILDTYPE__Lincrna.noflip.NA__chr7:130597921..130598035,-__778.1.0.0	chr7:130597921..130598035,-	12	62	7		2.5649493574615367	4.143134726391533	2.0794415416798357	
WILDTYPE__Lincrna.noflip.NA__chr7:130598098..130598212,-__779.1.0.0	chr7:130598098..130598212,-	45	49	34		3.828641396489095	3.912023005428146	3.5553480614894135	
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr7:130792770..130792884,-__780.1.0.0	chr7:130792770..130792884,-	24	76	10		3.2188758248682006	4.343805421853684	2.3978952727983707	
WILDTYPE__Antisense.noflip.NA__chr7:130792821..130792935,-__781.1.0.0	chr7:130792821..130792935,-	19	64	7		2.995732273553991	4.174387269895637	2.0794415416798357	
WILDTYPE__mrna.flip.sense__chr7:131012532..131012646,+__1220.1.0.0	chr7:131012532..131012646,+	44	82	21		3.8066624897703196	4.418840607796598	3.091042453358316	
WILDTYPE__Lincrna.noflip.NA__chr7:131582325..131582439,+__783.1.0.0	chr7:131582325..131582439,+	24	84	10		3.2188758248682006	4.442651256490317	2.3978952727983707	
WILDTYPE_BUT_HAS_SNP__Lincrna.noflip.NA__chr7:135777593..135777707,+__784.1.0.0	chr7:135777593..135777707,+	12	79	3		2.5649493574615367	4.382026634673881	1.3862943611198906	
WILDTYPE_BUT_HAS_SNP__Lincrna.noflip.NA__chr7:142198030..142198144,-__785.1.0.0	chr7:142198030..142198144,-	31	81	9		3.4657359027997265	4.406719247264253	2.302585092994046	
WILDTYPE_BUT_HAS_SNP__Lincrna.noflip.NA__chr7:149678..149792,+__786.1.0.0	chr7:149678..149792,+	27	86	10		3.332204510175204	4.465908118654584	2.3978952727983707	
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr7:151541671..151541785,-__2113.1.0.0	Enhancer.noflip.NA	22	75	10		3.1354942159291497	4.330733340286331	2.3978952727983707	
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr7:151541708..151541822,+__1820.1.0.0	Enhancer.noflip.NA	31	85	10		3.4657359027997265	4.454347296253507	2.3978952727983707	
WILDTYPE__Antisense.noflip.NA__chr7:151574513..151574627,+__788.1.0.0	chr7:151574513..151574627,+	32	85	15		3.4965075614664802	4.454347296253507	2.772588722239781	
WILDTYPE_BUT_HAS_SNP__Lincrna.noflip.NA__chr7:15727960..15728074,+__1725.1.0.0	chr7:15727960..15728074,+	21	42	10		3.091042453358316	3.7612001156935624	2.3978952727983707	
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr7:1609638..1609752,+__789.1.0.0	chr7:1609638..1609752,+	37	63	15		3.6375861597263857	4.1588830833596715	2.772588722239781	
WILDTYPE__Antisense.noflip.NA__chr7:1609698..1609812,+__790.1.0.0	chr7:1609698..1609812,+	18	33	11		2.9444389791664403	3.5263605246161616	2.4849066497880004	
WILDTYPE__Antisense.noflip.NA__chr7:17338909..17339023,-__791.1.0.0	chr7:17338909..17339023,-	13	47	8		2.6390573296152584	3.871201010907891	2.1972245773362196	
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr7:1894829..1894943,-__2275.1.0.0	Enhancer.noflip.NA	43	78	25		3.784189633918261	4.3694478524670215	3.258096538021482	
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr7:1894873..1894987,+__1982.1.0.0	Enhancer.noflip.NA	44	91	25		3.8066624897703196	4.5217885770490405	3.258096538021482	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr7:22862398..22862512,-__1675.1.0.0	chr7:22862398..22862512,-	18	77	5		2.9444389791664403	4.356708826689592	1.791759469228055	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr7:22862432..22862546,-__1676.1.0.0	chr7:22862432..22862546,-	19	85	5		2.995732273553991	4.454347296253507	1.791759469228055	
WILDTYPE_BUT_HAS_SNP__Lincrna.flip.sense__chr7:23145264..23145378,-__795.1.0.0	chr7:23145264..23145378,-	40	75	13		3.713572066704308	4.330733340286331	2.6390573296152584	
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr7:23720421..23720535,-__796.1.0.0	chr7:23720421..23720535,-	12	57	4		2.5649493574615367	4.060443010546419	1.6094379124341003	
WILDTYPE__mrna.noflip.NA__chr7:24323729..24323843,+__1369.1.0.0	chr7:24323729..24323843,+	16	85	9		2.833213344056216	4.454347296253507	2.302585092994046	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr7:2595316..2595430,-__1677.1.0.0	chr7:2595316..2595430,-	43	69	19		3.784189633918261	4.248495242049359	2.995732273553991	
WILDTYPE__mrna.noflip.NA__chr7:26241289..26241403,+__1403.1.0.0	chr7:26241289..26241403,+	45	67	19		3.828641396489095	4.219507705176107	2.995732273553991	
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr7:26415852..26415966,-__797.1.0.0	chr7:26415852..26415966,-	15	85	3		2.772588722239781	4.454347296253507	1.3862943611198906	
WILDTYPE_BUT_HAS_SNP__Lincrna.noflip.NA__chr7:26438141..26438255,+__798.1.0.0	chr7:26438141..26438255,+	52	91	19		3.970291913552122	4.5217885770490405	2.995732273553991	
WILDTYPE__mrna.flip.sense__chr7:27135572..27135686,-__1222.1.0.0	chr7:27135572..27135686,-	86	100	34		4.465908118654584	4.61512051684126	3.5553480614894135	
WILDTYPE__Antisense.flip.sense__chr7:27135651..27135765,+__799.1.0.0	chr7:27135651..27135765,+	76	69	34		4.343805421853684	4.248495242049359	3.5553480614894135	
WILDTYPE__Antisense.noflip.NA__chr7:27135709..27135823,+__800.1.0.0	chr7:27135709..27135823,+	17	39	15		2.8903717578961645	3.6888794541139363	2.772588722239781	
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr7:27224936..27225050,+__801.1.0.0	chr7:27224936..27225050,+	59	77	11		4.0943445622221	4.356708826689592	2.4849066497880004	
WILDTYPE__Lincrna.noflip.NA__chr7:28997850..28997964,-__802.1.0.0	chr7:28997850..28997964,-	15	74	7		2.772588722239781	4.31748811353631	2.0794415416798357	
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr7:29603237..29603351,-__803.1.0.0	chr7:29603237..29603351,-	12	57	3		2.5649493574615367	4.060443010546419	1.3862943611198906	
WILDTYPE__Antisense.flip.sense__chr7:29603272..29603386,-__804.1.0.0	chr7:29603272..29603386,-	12	65	3		2.5649493574615367	4.189654742026425	1.3862943611198906	
WILDTYPE__Lincrna.noflip.NA__chr7:35840191..35840305,-__806.1.0.0	chr7:35840191..35840305,-	5	28	5		1.791759469228055	3.367295829986474	1.791759469228055	
WILDTYPE__Lincrna.noflip.NA__chr7:39773092..39773206,+__807.1.0.0	chr7:39773092..39773206,+	40	67	20		3.713572066704308	4.219507705176107	3.044522437723423	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr7:44580865..44580979,-__1678.1.0.0	chr7:44580865..44580979,-	17	65	6		2.8903717578961645	4.189654742026425	1.9459101490553132	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr7:44621849..44621963,-__1108.1.0.0	chr7:44621849..44621963,-	8	52	3		2.1972245773362196	3.970291913552122	1.3862943611198906	
WILDTYPE__Enhancer.noflip.NA__chr7:44677809..44677923,+__1821.1.0.0	Enhancer.noflip.NA	36	67	10		3.6109179126442243	4.219507705176107	2.3978952727983707	
WILDTYPE__Enhancer.noflip.NA__chr7:44677823..44677937,-__2114.1.0.0	Enhancer.noflip.NA	36	67	10		3.6109179126442243	4.219507705176107	2.3978952727983707	
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr7:47521819..47521933,-__2209.1.0.0	Enhancer.noflip.NA	40	88	9		3.713572066704308	4.48863636973214	2.302585092994046	
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr7:47521821..47521935,+__1916.1.0.0	Enhancer.noflip.NA	40	86	9		3.713572066704308	4.465908118654584	2.302585092994046	
WILDTYPE__mrna.noflip.NA__chr7:4998783..4998897,-__1275.1.0.0	chr7:4998783..4998897,-	44	78	19		3.8066624897703196	4.3694478524670215	2.995732273553991	
WILDTYPE__mrna.noflip.NA__chr7:5322496..5322610,+__1109.1.0.0	chr7:5322496..5322610,+	75	73	16		4.330733340286331	4.30406509320417	2.833213344056216	
WILDTYPE_BUT_HAS_SNP__Lincrna.noflip.NA__chr7:53879598..53879712,-__808.1.0.0	chr7:53879598..53879712,-	18	83	6		2.9444389791664403	4.430816798843313	1.9459101490553132	
WILDTYPE_BUT_HAS_SNP__mrna.flip.sense__chr7:54826869..54826983,-__1223.1.0.0	chr7:54826869..54826983,-	21	66	10		3.091042453358316	4.204692619390966	2.3978952727983707	
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr7:54826976..54827090,+__809.1.0.0	chr7:54826976..54827090,+	17	55	9		2.8903717578961645	4.02535169073515	2.302585092994046	
WILDTYPE_BUT_HAS_SNP__Lincrna.noflip.NA__chr7:65958508..65958622,-__810.1.0.0	chr7:65958508..65958622,-	34	75	11		3.5553480614894135	4.330733340286331	2.4849066497880004	
WILDTYPE_BUT_HAS_SNP__Lincrna.flip.sense__chr7:65958634..65958748,+__811.1.0.0	chr7:65958634..65958748,+	16	106	3		2.833213344056216	4.672828834461906	1.3862943611198906	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr7:7222095..7222209,+__1242.1.0.0	chr7:7222095..7222209,+	52	89	15		3.970291913552122	4.499809670330265	2.772588722239781	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr7:73256811..73256925,-__1330.1.0.0	chr7:73256811..73256925,-	45	80	12		3.828641396489095	4.394449154672439	2.5649493574615367	
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr7:75947352..75947466,-__2276.1.0.0	Enhancer.noflip.NA	13	60	5		2.6390573296152584	4.110873864173311	1.791759469228055	
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr7:75947478..75947592,+__1983.1.0.0	Enhancer.noflip.NA	56	83	17		4.04305126783455	4.430816798843313	2.8903717578961645	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr7:76139852..76139966,+__1259.1.0.0	chr7:76139852..76139966,+	28	81	10		3.367295829986474	4.406719247264253	2.3978952727983707	
WILDTYPE__Lincrna.flip.sense__chr7:77325548..77325662,-__812.1.0.0	chr7:77325548..77325662,-	24	94	9		3.2188758248682006	4.553876891600541	2.302585092994046	
WILDTYPE__Antisense.noflip.NA__chr7:79082114..79082228,+__813.1.0.0	chr7:79082114..79082228,+	36	95	12		3.6109179126442243	4.564348191467836	2.5649493574615367	
WILDTYPE__Antisense.noflip.NA__chr7:79083189..79083303,+__814.1.0.0	chr7:79083189..79083303,+	28	110	7		3.367295829986474	4.709530201312334	2.0794415416798357	
WILDTYPE__Antisense.noflip.NA__chr7:79083301..79083415,+__815.1.0.0	chr7:79083301..79083415,+	18	78	7		2.9444389791664403	4.3694478524670215	2.0794415416798357	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr7:80231443..80231557,+__1679.1.0.0	chr7:80231443..80231557,+	16	63	6		2.833213344056216	4.1588830833596715	1.9459101490553132	
WILDTYPE__Antisense.flip.sense__chr7:8301765..8301879,+__816.1.0.0	chr7:8301765..8301879,+	31	81	16		3.4657359027997265	4.406719247264253	2.833213344056216	
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr7:86781612..86781726,-__817.1.0.0	chr7:86781612..86781726,-	43	63	16		3.784189633918261	4.1588830833596715	2.833213344056216	
WILDTYPE_BUT_HAS_SNP__mrna.flip.sense__chr7:86781689..86781803,+__1224.1.0.0	chr7:86781689..86781803,+	35	57	14		3.58351893845611	4.060443010546419	2.70805020110221	
WILDTYPE_BUT_HAS_SNP__Lincrna.noflip.NA__chr7:86974738..86974852,-__818.1.0.0	chr7:86974738..86974852,-	6	38	2		1.9459101490553132	3.6635616461296463	1.0986122886681098	
WILDTYPE_BUT_HAS_SNP__Lincrna.noflip.NA__chr7:86974785..86974899,-__819.1.0.0	chr7:86974785..86974899,-	17	67	6		2.8903717578961645	4.219507705176107	1.9459101490553132	
WILDTYPE__Antisense.noflip.NA__chr7:92465723..92465837,+__821.1.0.0	chr7:92465723..92465837,+	31	95	16		3.4657359027997265	4.564348191467836	2.833213344056216	
WILDTYPE__mrna.noflip.NA__chr7:93204001..93204115,-__1110.1.0.0	chr7:93204001..93204115,-	30	42	17		3.4339872044851463	3.7612001156935624	2.8903717578961645	
WILDTYPE__Lincrna.noflip.NA__chr7:93652038..93652152,+__822.1.0.0	chr7:93652038..93652152,+	32	92	11		3.4965075614664802	4.532599493153256	2.4849066497880004	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr7:94047029..94047143,+__1680.1.0.0	chr7:94047029..94047143,+	14	81	5		2.70805020110221	4.406719247264253	1.791759469228055	
WILDTYPE__mrna.noflip.NA__chr7:94285400..94285514,-__1335.1.0.0	chr7:94285400..94285514,-	32	72	10		3.4965075614664802	4.290459441148391	2.3978952727983707	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr7:99156342..99156456,+__1681.1.0.0	chr7:99156342..99156456,+	36	83	11		3.6109179126442243	4.430816798843313	2.4849066497880004	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr7:99156396..99156510,+__1682.1.0.0	chr7:99156396..99156510,+	42	91	11		3.7612001156935624	4.5217885770490405	2.4849066497880004	
WILDTYPE__Lincrna.noflip.NA__chr8:100025222..100025336,-__823.1.0.0	chr8:100025222..100025336,-	34	79	16		3.5553480614894135	4.382026634673881	2.833213344056216	
WILDTYPE__mrna.noflip.NA__chr8:102504587..102504701,+__1236.1.0.0	chr8:102504587..102504701,+	8	54	4		2.1972245773362196	4.007333185232471	1.6094379124341003	
