unique_id	MPRA_mean_activ	MPRA_tissue_sp	avg_tf_tissue_sp	log_avg_tf_tissue_sp	num_motifs	log_num_motifs	num_bp_covered	log_num_bp_covered	max_coverage	log_max_coverage
WILDTYPE__Lincrna.noflip.NA__chr2:98280645..98280759,+__455.1.0.0	0.970488660413591	0.037851396979733755	0.3548239506996935	0.30367152020770855	23	3.1780538303479458	67	4.219507705176107	13	2.6390573296152584
WILDTYPE__Lincrna.noflip.NA__chr3:119814016..119814130,+__542.1.0.0	-1.9317495592145955	0.38927018524713414	0.5270953678044591	0.4233674786441676	9	2.302585092994046	21	3.091042453358316	9	2.302585092994046
WILDTYPE__Lincrna.noflip.NA__chr3:147657712..147657826,+__551.1.0.0	-1.9558185351542487	0.3370405234276048	0.43015528432757	0.35778302881516116	7	2.0794415416798357	52	3.970291913552122	3	1.3862943611198906
WILDTYPE__Lincrna.noflip.NA__chr3:156534767..156534881,-__560.1.0.0	2.656128895381577	0.18048205203737366	0.45227710040267033	0.3731327386925798	29	3.4011973816621555	69	4.248495242049359	17	2.8903717578961645
WILDTYPE__Lincrna.noflip.NA__chr3:156799495..156799609,+__561.1.0.0	-0.8639985225498145	0.2530072705228629	0.4244550509575774	0.35378932019864484	30	3.4339872044851463	81	4.406719247264253	14	2.70805020110221
WILDTYPE__Lincrna.noflip.NA__chr3:177545491..177545605,+__567.1.0.0	-2.3043455982090393	0.2563313023468182	0.40322245272228496	0.3387713435926323	7	2.0794415416798357	64	4.174387269895637	3	1.3862943611198906
WILDTYPE__Lincrna.noflip.NA__chr3:196359454..196359568,-__574.1.0.0	0.7495212896369369	0.11532003343020703	0.4660819669115822	0.38259351384659	34	3.5553480614894135	70	4.2626798770413155	17	2.8903717578961645
WILDTYPE__Lincrna.noflip.NA__chr3:70048804..70048918,+__590.1.0.0	1.1394658976563885	0.1759815115229101	0.5165705581169282	0.41645157401234256	42	3.7612001156935624	86	4.465908118654584	17	2.8903717578961645
WILDTYPE__Lincrna.noflip.NA__chr3:72149976..72150090,-__591.1.0.0	-0.6898814002264664	0.3813289208551754	0.5197206145480379	0.4185265117453556	20	3.044522437723423	70	4.2626798770413155	8	2.1972245773362196
WILDTYPE__Lincrna.noflip.NA__chr3:82035247..82035361,+__592.1.0.0	2.1150141920189425	0.04341749373689444	0.4055178764106433	0.34040583018121234	13	2.6390573296152584	47	3.871201010907891	6	1.9459101490553132
WILDTYPE__Lincrna.noflip.NA__chr3:94656976..94657090,+__594.1.0.0	-0.948303981207293	0.20273327658385198	0.12034567459012901	0.11363727571498601	4	1.6094379124341003	42	3.7612001156935624	3	1.3862943611198906
WILDTYPE__Lincrna.noflip.NA__chr3:98699819..98699933,+__597.1.0.0	-1.1204555350182606	0.35541864551684793	0.4058948258486698	0.340673986784462	26	3.295836866004329	62	4.143134726391533	19	2.995732273553991
WILDTYPE__Lincrna.noflip.NA__chr4:134070233..134070347,-__606.1.0.0	0.04287460376942431	0.16020203801198651	0.5097703540580696	0.4119575558557273	24	3.2188758248682006	59	4.0943445622221	10	2.3978952727983707
WILDTYPE__Lincrna.noflip.NA__chr4:139694623..139694737,+__608.1.0.0	-0.466171637586191	0.3302493815374947	0.4613037847927336	0.37932904051272553	24	3.2188758248682006	84	4.442651256490317	8	2.1972245773362196
WILDTYPE__Lincrna.noflip.NA__chr4:139694657..139694771,+__609.1.0.0	-1.803405732952786	0.22670740922584368	0.47691690084332444	0.38995673984279	25	3.258096538021482	97	4.584967478670572	8	2.1972245773362196
WILDTYPE__Lincrna.noflip.NA__chr4:153021874..153021988,+__614.1.0.0	-1.716444266407917	0.25459982635747136	0.46017912868681193	0.37855911907571255	16	2.833213344056216	54	4.007333185232471	10	2.3978952727983707
WILDTYPE__Lincrna.noflip.NA__chr4:165798250..165798364,+__616.1.0.0	-1.7374449295585677	0.30476695813947	0.33099892559495037	0.2859297321962328	15	2.772588722239781	70	4.2626798770413155	10	2.3978952727983707
WILDTYPE__Lincrna.noflip.NA__chr4:39640748..39640862,+__630.1.0.0	-0.7201232376395006	0.24563487316383625	0.4349180699213833	0.36110775345021223	10	2.3978952727983707	52	3.970291913552122	3	1.3862943611198906
WILDTYPE__Lincrna.noflip.NA__chr4:6675592..6675706,-__638.1.0.0	1.2190878178105269	0.1382320977809606	0.37658988395136156	0.3196093423799127	28	3.367295829986474	94	4.553876891600541	10	2.3978952727983707
WILDTYPE__Lincrna.noflip.NA__chr4:7105074..7105188,-__641.1.0.0	1.4338663915101832	0.15630325719665572	0.4563179831247385	0.37591132093303153	33	3.5263605246161616	63	4.1588830833596715	16	2.833213344056216
WILDTYPE__Lincrna.noflip.NA__chr4:74124805..74124919,+__642.1.0.0	2.9674417455345368	0.04362203857363874	0.45763813262652603	0.37681740842348566	38	3.6635616461296463	80	4.394449154672439	22	3.1354942159291497
WILDTYPE__Lincrna.noflip.NA__chr4:79567068..79567182,+__645.1.0.0	-1.5530778398774265	0.45186049529373906	0.4539332439867463	0.3742724660812376	8	2.1972245773362196	43	3.784189633918261	6	1.9459101490553132
WILDTYPE__Lincrna.noflip.NA__chr4:79567291..79567405,+__647.1.0.0	-1.9155490800630506	0.15441415802534275	0.4234862005195693	0.35310893363878804	8	2.1972245773362196	60	4.110873864173311	5	1.791759469228055
WILDTYPE__Lincrna.noflip.NA__chr5:148786446..148786560,+__665.1.0.0	-2.17982215480126	0.34631971050919935	0.49158370050972855	0.39983844174185784	94	4.553876891600541	82	4.418840607796598	61	4.127134385045092
WILDTYPE__Lincrna.noflip.NA__chr5:158527604..158527718,+__669.1.0.0	-2.0343370760947437	0.41061887549584436	0.3769812240751123	0.3198935842687419	18	2.9444389791664403	66	4.204692619390966	11	2.4849066497880004
WILDTYPE__Lincrna.noflip.NA__chr5:162864260..162864374,-__670.1.0.0	-1.2685518061169452	0.3015123792856556	0.5317715906518777	0.4264249679392557	5	1.791759469228055	38	3.6635616461296463	3	1.3862943611198906
WILDTYPE__Lincrna.noflip.NA__chr5:162864293..162864407,-__671.1.0.0	-1.952660949040138	0.15544530876687704	0.5061747778729356	0.40957317700841406	11	2.4849066497880004	42	3.7612001156935624	7	2.0794415416798357
WILDTYPE__Lincrna.noflip.NA__chr5:163723891..163724005,+__672.1.0.0	-0.7750313000883956	0.33798509071166866	0.3811915879465078	0.32294659612021287	18	2.9444389791664403	54	4.007333185232471	13	2.6390573296152584
WILDTYPE__Lincrna.noflip.NA__chr5:169739632..169739746,-__673.1.0.0	-2.0251682821093593	0.30543074692548383	0.36360830023819507	0.31013434826674846	12	2.5649493574615367	68	4.23410650459726	6	1.9459101490553132
WILDTYPE__Lincrna.noflip.NA__chr5:169758351..169758465,+__674.1.0.0	-0.4270618964876752	0.11546985553660234	0.43197506895292287	0.3590546584378228	26	3.295836866004329	66	4.204692619390966	18	2.9444389791664403
WILDTYPE__Lincrna.noflip.NA__chr5:173763185..173763299,+__675.1.0.0	-1.9528208776533054	0.47909878695676955	0.45471040234560645	0.3748068446245384	7	2.0794415416798357	37	3.6375861597263857	5	1.791759469228055
WILDTYPE__Lincrna.noflip.NA__chr5:180257880..180257994,+__677.1.0.0	-1.1998622647130959	0.36743613934608826	0.4061347706066346	0.34084464271130543	24	3.2188758248682006	90	4.51085950651685	12	2.5649493574615367
WILDTYPE__Lincrna.noflip.NA__chr5:18746230..18746344,-__683.1.0.0	1.1345739659750735	0.16036813750025028	0.4570827117827294	0.3764362941554865	27	3.332204510175204	44	3.8066624897703196	14	2.70805020110221
WILDTYPE__Lincrna.noflip.NA__chr5:19142428..19142542,-__684.1.0.0	2.177921467900084	0.2296105942234773	0.4775709153766113	0.3903994660171061	29	3.4011973816621555	69	4.248495242049359	12	2.5649493574615367
WILDTYPE__Lincrna.noflip.NA__chr5:33049463..33049577,-__687.1.0.0	-0.7556495912481357	0.21564709612535304	0.5164829344920423	0.4163937948632944	15	2.772588722239781	49	3.912023005428146	7	2.0794415416798357
WILDTYPE__Lincrna.noflip.NA__chr5:55290947..55291061,+__700.1.0.0	-0.0968600810441137	0.20142567134345957	0.40783389721885466	0.34205228005151206	18	2.9444389791664403	61	4.127134385045092	13	2.6390573296152584
WILDTYPE__Lincrna.noflip.NA__chr5:77656156..77656270,-__704.1.0.0	-2.2043942901309777	0.3190622000492553	0.4612618680021957	0.37930035558617786	11	2.4849066497880004	53	3.9889840465642745	7	2.0794415416798357
WILDTYPE__Lincrna.noflip.NA__chr5:87969108..87969222,-__713.1.0.0	-1.5304984374996744	0.20965519432298338	0.40899430933147013	0.3428761941088628	9	2.302585092994046	57	4.060443010546419	4	1.6094379124341003
WILDTYPE__Lincrna.noflip.NA__chr5:87974227..87974341,-__714.1.0.0	0.8493037216966907	0.307791073647588	0.38710238177277084	0.3272169538736375	56	4.04305126783455	76	4.343805421853684	30	3.4339872044851463
WILDTYPE__Lincrna.noflip.NA__chr5:87980740..87980854,-__715.1.0.0	1.78615813523197	0.2095515367299247	0.38099507507995584	0.3228043082223572	65	4.189654742026425	105	4.663439094112067	26	3.295836866004329
WILDTYPE__Lincrna.noflip.NA__chr5:98264795..98264909,+__723.1.0.0	2.2470760173768136	0.07441080794465889	0.36069873663649427	0.3079983447483773	42	3.7612001156935624	60	4.110873864173311	27	3.332204510175204
WILDTYPE__Lincrna.noflip.NA__chr6:107235224..107235338,-__726.1.0.0	-1.6078141411567692	0.4028657912976958	0.43666292018217423	0.36232300768231873	10	2.3978952727983707	32	3.4965075614664802	6	1.9459101490553132
WILDTYPE__Lincrna.noflip.NA__chr6:107235351..107235465,-__727.1.0.0	-1.168505474811245	0.49808737135509534	0.337609598835745	0.2908841394856385	11	2.4849066497880004	25	3.258096538021482	10	2.3978952727983707
WILDTYPE__Lincrna.noflip.NA__chr6:132455088..132455202,+__731.1.0.0	-0.9804189975467302	0.35503964735822446	0.5990479854971135	0.4694084430932886	21	3.091042453358316	75	4.330733340286331	11	2.4849066497880004
WILDTYPE__Lincrna.noflip.NA__chr6:134758778..134758892,+__732.1.0.0	-1.461654136540439	0.43654343558276354	0.42197813361600883	0.35204895405888686	15	2.772588722239781	56	4.04305126783455	7	2.0794415416798357
WILDTYPE__Lincrna.noflip.NA__chr6:169562962..169563076,-__740.1.0.0	-2.1344644438207627	0.3264147910663093	0.43073262715547284	0.3581866397594578	53	3.9889840465642745	100	4.61512051684126	24	3.2188758248682006
WILDTYPE__Lincrna.noflip.NA__chr6:2876736..2876850,-__743.1.0.0	-1.7547877112823225	0.3490959338475584	0.47627027043277587	0.38951881946498806	34	3.5553480614894135	91	4.5217885770490405	12	2.5649493574615367
WILDTYPE__Lincrna.noflip.NA__chr6:58287638..58287752,-__753.1.0.0	-0.08675833953870797	0.061303883364412726	0.341746039363579	0.29397178022664266	5	1.791759469228055	58	4.07753744390572	2	1.0986122886681098
WILDTYPE__Lincrna.noflip.NA__chr6:86387048..86387162,-__759.1.0.0	-2.50898973867007	0.27985666956463556	0.5807029939770574	0.45786968098245645	12	2.5649493574615367	61	4.127134385045092	7	2.0794415416798357
WILDTYPE__Lincrna.noflip.NA__chr7:104653459..104653573,-__766.1.0.0	0.8349335674486777	0.22078017523374283	0.4663682797507117	0.3827887859337226	33	3.5263605246161616	82	4.418840607796598	12	2.5649493574615367
WILDTYPE__Lincrna.noflip.NA__chr7:110174739..110174853,-__767.1.0.0	0.32013162558074076	0.39911680830068513	0.4391589289007092	0.3640588657961164	14	2.70805020110221	46	3.8501476017100584	7	2.0794415416798357
WILDTYPE__Lincrna.noflip.NA__chr7:130597856..130597970,-__777.1.0.0	-1.7345035830907787	0.333680351166338	0.5374611753440295	0.4301324685709423	19	2.995732273553991	74	4.31748811353631	9	2.302585092994046
WILDTYPE__Lincrna.noflip.NA__chr7:130597921..130598035,-__778.1.0.0	-2.8003754215034795	0.37129565359476074	0.5095417551569631	0.4118061313634759	12	2.5649493574615367	59	4.0943445622221	7	2.0794415416798357
WILDTYPE__Lincrna.noflip.NA__chr7:130598098..130598212,-__779.1.0.0	-1.6962877506271725	0.08312274652215672	0.4039614392628788	0.33929784031397225	59	4.0943445622221	47	3.871201010907891	53	3.9889840465642745
WILDTYPE__Lincrna.noflip.NA__chr7:131582325..131582439,+__783.1.0.0	-0.41974491180941653	0.14291691119318026	0.3463372760719656	0.29738777640996666	24	3.2188758248682006	80	4.394449154672439	10	2.3978952727983707
WILDTYPE__Lincrna.noflip.NA__chr7:28997850..28997964,-__802.1.0.0	-2.4928388707958353	0.19937182930984257	0.36911260879727503	0.31416279916689677	15	2.772588722239781	71	4.276666119016055	6	1.9459101490553132
WILDTYPE__Lincrna.noflip.NA__chr7:35840191..35840305,-__806.1.0.0	-1.991531397179388	0.5242474268388202	0.41889730060989655	0.34988002107664395	5	1.791759469228055	27	3.332204510175204	5	1.791759469228055
WILDTYPE__Lincrna.noflip.NA__chr7:39773092..39773206,+__807.1.0.0	0.7592969228044142	0.08031054427636541	0.47618913072832225	0.3894638553192035	56	4.04305126783455	65	4.189654742026425	34	3.5553480614894135
WILDTYPE__Lincrna.noflip.NA__chr7:93652038..93652152,+__822.1.0.0	0.3398317153408143	0.19209335450213227	0.4495480753778784	0.371251835699436	37	3.6375861597263857	88	4.48863636973214	13	2.6390573296152584
WILDTYPE__Lincrna.noflip.NA__chr8:100025222..100025336,-__823.1.0.0	0.7860736801621101	0.08895043545557053	0.44931184138024854	0.37108885162643046	40	3.713572066704308	79	4.382026634673881	22	3.1354942159291497
WILDTYPE__Lincrna.noflip.NA__chr8:112039616..112039730,-__827.1.0.0	-1.8670390638963286	0.47163391062571386	0.39155083039559446	0.3304188305265465	10	2.3978952727983707	56	4.04305126783455	7	2.0794415416798357
WILDTYPE__Lincrna.noflip.NA__chr8:123440761..123440875,-__829.1.0.0	-1.8013277884964596	0.3870343417104416	0.36516213456287955	0.3112732014826948	6	1.9459101490553132	52	3.970291913552122	2	1.0986122886681098
WILDTYPE__Lincrna.noflip.NA__chr8:125283893..125284007,+__830.1.0.0	-1.3465736397518249	0.34591328958477946	0.3713957275155664	0.3158290004451367	23	3.1780538303479458	80	4.394449154672439	16	2.833213344056216
WILDTYPE__Lincrna.noflip.NA__chr8:125486770..125486884,-__831.1.0.0	0.263425994784851	0.16615487910339946	0.43810604162578054	0.3633269990179709	17	2.8903717578961645	59	4.0943445622221	8	2.1972245773362196
WILDTYPE__Lincrna.noflip.NA__chr8:126963359..126963473,-__832.1.0.0	-1.5591554409971573	0.4039457015980316	0.3414171194868991	0.29372660700469944	12	2.5649493574615367	56	4.04305126783455	5	1.791759469228055
WILDTYPE__Lincrna.noflip.NA__chr8:144821486..144821600,+__846.1.0.0	-2.3863869021883097	0.2780596324131936	0.5139058035724565	0.4146929361526604	10	2.3978952727983707	19	2.995732273553991	6	1.9459101490553132
WILDTYPE__Lincrna.noflip.NA__chr8:37351349..37351463,-__854.1.0.0	-1.4268230490335945	0.4831288518333721	0.421052689899062	0.3513979278779685	6	1.9459101490553132	49	3.912023005428146	3	1.3862943611198906
WILDTYPE__Lincrna.noflip.NA__chr8:37457322..37457436,-__855.1.0.0	-1.4117462935558764	0.3218584481238774	0.4402299664965152	0.3648027997933018	37	3.6375861597263857	71	4.276666119016055	18	2.9444389791664403
WILDTYPE__Lincrna.noflip.NA__chr8:54436488..54436602,-__859.1.0.0	-0.8295469372979091	0.1458189521593708	0.4564490948799845	0.37600134650103845	15	2.772588722239781	56	4.04305126783455	8	2.1972245773362196
WILDTYPE__Lincrna.noflip.NA__chr8:57472021..57472135,-__860.1.0.0	-1.991410669423554	0.2721330631570776	0.3152832073964158	0.2740520092829998	8	2.1972245773362196	17	2.8903717578961645	8	2.1972245773362196
WILDTYPE__Lincrna.noflip.NA__chr8:58658608..58658722,+__861.1.0.0	-2.563232589175968	0.23302303149371095	0.39991294581447584	0.33641005312677086	11	2.4849066497880004	36	3.6109179126442243	6	1.9459101490553132
WILDTYPE__Lincrna.noflip.NA__chr8:65285786..65285900,+__865.1.0.0	-1.7627934005632966	0.33433213298184405	0.3973424918407963	0.3345722126045311	26	3.295836866004329	77	4.356708826689592	20	3.044522437723423
WILDTYPE__Lincrna.noflip.NA__chr8:6693009..6693123,-__867.1.0.0	-0.17987435051064096	0.2703064958485015	0.4258500868349756	0.3547681880190006	21	3.091042453358316	57	4.060443010546419	9	2.302585092994046
WILDTYPE__Lincrna.noflip.NA__chr8:84824851..84824965,+__872.1.0.0	-1.9408490806354075	0.4872054061822794	0.5482455233597741	0.4371223694123627	21	3.091042453358316	47	3.871201010907891	15	2.772588722239781
WILDTYPE__Lincrna.noflip.NA__chr8:86851854..86851968,+__873.1.0.0	-0.9803391709747024	0.3813619742767973	0.41926806005467254	0.35014128805708383	31	3.4657359027997265	71	4.276666119016055	15	2.772588722239781
WILDTYPE__Lincrna.noflip.NA__chr8:90769535..90769649,-__874.1.0.0	-0.0648807935053776	0.19719261513887978	0.45589782857769334	0.37562277463212085	30	3.4339872044851463	81	4.406719247264253	20	3.044522437723423
WILDTYPE__Lincrna.noflip.NA__chr8:91233666..91233780,+__877.1.0.0	-1.3148506686958261	0.26879555909973835	0.45088126155711084	0.37217113840827765	15	2.772588722239781	40	3.713572066704308	10	2.3978952727983707
WILDTYPE__Lincrna.noflip.NA__chr8:91233678..91233792,+__878.1.0.0	-1.5434998367130284	0.2774595218500375	0.39588433737246953	0.33352814802264047	10	2.3978952727983707	41	3.7376696182833684	9	2.302585092994046
WILDTYPE__Lincrna.noflip.NA__chr8:92082342..92082456,-__880.1.0.0	1.3638564337871062	0.08380569938245501	0.40318185412727325	0.33874241077285616	25	3.258096538021482	47	3.871201010907891	14	2.70805020110221
WILDTYPE__Lincrna.noflip.NA__chr8:95565879..95565993,+__883.1.0.0	-0.06433102193897056	0.11695248531842695	0.30927474996536725	0.2694733579249753	13	2.6390573296152584	51	3.9512437185814275	11	2.4849066497880004
WILDTYPE__Lincrna.noflip.NA__chr9:117160717..117160831,-__887.1.0.0	-0.6952463408354422	0.21569329212920152	0.4536930818887481	0.3741072714711826	38	3.6635616461296463	80	4.394449154672439	14	2.70805020110221
WILDTYPE__Lincrna.noflip.NA__chr9:128003872..128003986,+__890.1.0.0	0.18820362136415214	0.10797207161808338	0.5015452066007262	0.40649471561421374	63	4.1588830833596715	88	4.48863636973214	19	2.995732273553991
WILDTYPE__Lincrna.noflip.NA__chr9:132044709..132044823,+__894.1.0.0	-2.210779736706581	0.12585305862919635	0.5005057403747888	0.4058022115322791	7	2.0794415416798357	40	3.713572066704308	4	1.6094379124341003
WILDTYPE__Lincrna.noflip.NA__chr9:132083215..132083329,+__895.1.0.0	-0.6128692457738993	0.15664855075394737	0.3725443700552779	0.3166662217881409	20	3.044522437723423	65	4.189654742026425	12	2.5649493574615367
WILDTYPE__Lincrna.noflip.NA__chr9:132253021..132253135,+__899.1.0.0	-1.4175018385690326	0.36530998947572435	0.4259289280758571	0.35482348069104097	16	2.833213344056216	71	4.276666119016055	8	2.1972245773362196
WILDTYPE__Lincrna.noflip.NA__chr9:13446423..13446537,+__900.1.0.0	-1.307248750539811	0.4421737887621022	0.3652072266516948	0.3113062315111297	10	2.3978952727983707	44	3.8066624897703196	6	1.9459101490553132
WILDTYPE__Lincrna.noflip.NA__chr9:71161496..71161610,-__909.1.0.0	-1.9554914799223662	0.31740331572955915	0.38156609180166556	0.3232177048462492	19	2.995732273553991	69	4.248495242049359	14	2.70805020110221
WILDTYPE__Lincrna.noflip.NA__chr9:74920272..74920386,+__910.1.0.0	-1.859975550426119	0.0926695074499038	0.413330869300142	0.34594923715452613	44	3.8066624897703196	77	4.356708826689592	15	2.772588722239781
WILDTYPE__Lincrna.noflip.NA__chr9:89563513..89563627,+__914.1.0.0	-0.6034694352077087	0.1275525488966033	0.34227761942439444	0.2943678870687157	14	2.70805020110221	65	4.189654742026425	7	2.0794415416798357
WILDTYPE__Lincrna.noflip.NA__chr9:92316487..92316601,+__915.1.0.0	-1.791180396815365	0.3962597119322004	0.3578368222359231	0.30589286156020734	16	2.833213344056216	79	4.382026634673881	7	2.0794415416798357
WILDTYPE__Lincrna.noflip.NA__chr9:94903594..94903708,+__918.1.0.0	-0.8980571790697094	0.33481998823952197	0.4635031691881151	0.38083299263301745	44	3.8066624897703196	100	4.61512051684126	18	2.9444389791664403
WILDTYPE__Lincrna.noflip.NA__chrX:11129223..11129337,-__926.1.0.0	-1.1086977373883096	0.24667519810331517	0.533544521043278	0.42758173645806163	18	2.9444389791664403	61	4.127134385045092	10	2.3978952727983707
WILDTYPE__Lincrna.noflip.NA__chrX:13321493..13321607,-__930.1.0.0	-1.707959085547466	0.33262146301672985	0.3111372457384526	0.2708948871270816	10	2.3978952727983707	68	4.23410650459726	3	1.3862943611198906
WILDTYPE__Lincrna.noflip.NA__chrX:27417072..27417186,-__934.1.0.0	-1.1632356109249318	0.10920602707581128	0.46557782937436765	0.38224958748595106	34	3.5553480614894135	53	3.9889840465642745	19	2.995732273553991
WILDTYPE__Lincrna.noflip.NA__chrX:43036167..43036281,+__935.1.0.0	-1.8623665021358138	0.4030175467723942	0.4485021256756955	0.3705300057275344	10	2.3978952727983707	51	3.9512437185814275	7	2.0794415416798357
WILDTYPE__Lincrna.noflip.NA__chrX:53123253..53123367,+__938.1.0.0	-1.990722806313835	0.15056671124223087	0.4929943666462128	0.4007837453725825	10	2.3978952727983707	58	4.07753744390572	4	1.6094379124341003
WILDTYPE__Lincrna.noflip.NA__chrX:65219544..65219658,+__941.1.0.0	-1.8546316207196922	0.4982093730620429	0.6590849202928285	0.5062661975371008	10	2.3978952727983707	76	4.343805421853684	3	1.3862943611198906
WILDTYPE__Lincrna.noflip.NA__chrX:70418008..70418122,-__942.1.0.0	-0.5587556222673199	0.04776471485444004	0.32639432017396036	0.2824642232530848	15	2.772588722239781	82	4.418840607796598	6	1.9459101490553132
WILDTYPE__Lincrna.noflip.NA__chrX:73050975..73051089,-__943.1.0.0	-2.0833542617691942	0.14714976637861962	0.40488788934807635	0.33995750554368515	8	2.1972245773362196	59	4.0943445622221	4	1.6094379124341003
WILDTYPE__Lincrna.noflip.NA__chrX:73512151..73512265,-__947.1.0.0	1.1837886964934494	0.08189480053392643	0.3772584211341702	0.3200948718077372	39	3.6888794541139363	80	4.394449154672439	19	2.995732273553991
WILDTYPE__Lincrna.noflip.NA__chrX:73512383..73512497,-__948.1.0.0	0.7073607560747984	0.08250575099637465	0.3596984524331632	0.3072629490109974	38	3.6635616461296463	72	4.290459441148391	26	3.295836866004329
WILDTYPE__Lincrna.noflip.NA__chrX:73513330..73513444,-__949.1.0.0	-0.2312237386108991	0.10109102532229101	0.5030256238376961	0.40748015908705515	15	2.772588722239781	52	3.970291913552122	7	2.0794415416798357
WILDTYPE__mrna.flip.sense__chr10:114710172..114710286,+__972.1.0.0	-1.9730110999376924	0.4158155843638209	0.3919468005268317	0.33070334316956745	7	2.0794415416798357	44	3.8066624897703196	4	1.6094379124341003
WILDTYPE__mrna.flip.sense__chr10:31608065..31608179,+__1145.1.0.0	0.061820346786866744	0.14726519129814933	0.36515042134586706	0.31126462135366356	113	4.736198448394496	77	4.356708826689592	34	3.5553480614894135
WILDTYPE__mrna.flip.sense__chr10:6622203..6622317,-__1147.1.0.0	0.07780351992017853	0.3807495696645504	0.4066435186830792	0.34120638333190784	5	1.791759469228055	19	2.995732273553991	5	1.791759469228055
WILDTYPE__mrna.flip.sense__chr11:10562699..10562813,-__1148.1.0.0	3.2295722663408184	0.014913373382956951	0.43522226717189916	0.36131972723262534	36	3.6109179126442243	91	4.5217885770490405	16	2.833213344056216
WILDTYPE__mrna.flip.sense__chr11:118868768..118868882,+__1149.1.0.0	1.1903946519468052	0.1572511704132513	0.4735727676053314	0.3876899061671807	34	3.5553480614894135	76	4.343805421853684	14	2.70805020110221
WILDTYPE__mrna.flip.sense__chr11:64013292..64013406,-__1151.1.0.0	-1.8471836052964115	0.2455066202079279	0.4566078453896284	0.3761103388846796	48	3.8918202981106265	50	3.9318256327243257	31	3.4657359027997265
WILDTYPE__mrna.flip.sense__chr11:77850629..77850743,-__1153.1.0.0	1.7502043093160646	0.12553479925488664	0.47294425385344496	0.38726329145099775	19	2.995732273553991	56	4.04305126783455	13	2.6390573296152584
WILDTYPE__mrna.flip.sense__chr11:85780867..85780981,-__992.1.0.0	-0.6296909615802194	0.10829305807838563	0.5000214457535903	0.40547940517502107	18	2.9444389791664403	80	4.394449154672439	6	1.9459101490553132
WILDTYPE__mrna.flip.sense__chr12:100967382..100967496,+__993.1.0.0	0.8389278199415352	0.2884809356566999	0.4845580214806318	0.39511709932190003	35	3.58351893845611	96	4.574710978503383	15	2.772588722239781
WILDTYPE__mrna.flip.sense__chr12:46766548..46766662,-__1000.1.0.0	-0.09940350970364291	0.12106914112345195	0.4926554836582821	0.4005567375140746	23	3.1780538303479458	50	3.9318256327243257	13	2.6390573296152584
WILDTYPE__mrna.flip.sense__chr12:47610247..47610361,+__1155.1.0.0	-2.3809268212230177	0.3882013139964684	0.43810330113643364	0.36332509339218344	24	3.2188758248682006	57	4.060443010546419	19	2.995732273553991
WILDTYPE__mrna.flip.sense__chr12:51632547..51632661,+__1002.1.0.0	2.9705470996545693	0.05990769019592612	0.3669106215509915	0.3125531726861813	27	3.332204510175204	63	4.1588830833596715	14	2.70805020110221
WILDTYPE__mrna.flip.sense__chr12:56693772..56693886,-__1158.1.0.0	-0.9847477107390455	0.3130093724227732	0.4093122939162394	0.3431018505975871	16	2.833213344056216	85	4.454347296253507	5	1.791759469228055
WILDTYPE__mrna.flip.sense__chr12:9268678..9268792,-__1006.1.0.0	-2.086885011946679	0.32010991540965933	0.4074157958856623	0.34175525393884415	20	3.044522437723423	78	4.3694478524670215	10	2.3978952727983707
WILDTYPE__mrna.flip.sense__chr13:21750721..21750835,+__1010.1.0.0	2.689565159793037	0.10335246163482133	0.43381290065789585	0.3603372599257262	10	2.3978952727983707	88	4.48863636973214	3	1.3862943611198906
WILDTYPE__mrna.flip.sense__chr13:46785916..46786030,-__1012.1.0.0	0.12768422226733692	0.3458618822060033	0.36023599817151364	0.30765821276099664	18	2.9444389791664403	91	4.5217885770490405	6	1.9459101490553132
WILDTYPE__mrna.flip.sense__chr14:35451808..35451922,+__1160.1.0.0	-0.7283715720023961	0.12075172311291844	0.49291606656972453	0.40073129900605037	34	3.5553480614894135	57	4.060443010546419	13	2.6390573296152584
WILDTYPE__mrna.flip.sense__chr14:95623831..95623945,-__1162.1.0.0	-2.1632978153959477	0.1017325558006023	0.40019768593643495	0.3366134308931432	21	3.091042453358316	68	4.23410650459726	10	2.3978952727983707
WILDTYPE__mrna.flip.sense__chr15:40331342..40331456,-__1163.1.0.0	2.7843706733303235	0.033111349378441145	0.4570942863192235	0.37644423776117814	54	4.007333185232471	82	4.418840607796598	25	3.258096538021482
WILDTYPE__mrna.flip.sense__chr15:40733258..40733372,+__1025.1.0.0	1.816418781964404	0.18307950280858012	0.4364788688696609	0.3621948891791064	45	3.828641396489095	95	4.564348191467836	20	3.044522437723423
WILDTYPE__mrna.flip.sense__chr15:40987292..40987406,+__1164.1.0.0	-0.2160261404143927	0.35129541638305756	0.3102312723391032	0.27020366540135043	17	2.8903717578961645	75	4.330733340286331	7	2.0794415416798357
WILDTYPE__mrna.flip.sense__chr15:50647280..50647394,-__1165.1.0.0	-0.42920226849294546	0.10888599210944298	0.3274436522603114	0.2832550267248384	10	2.3978952727983707	60	4.110873864173311	5	1.791759469228055
WILDTYPE__mrna.flip.sense__chr15:91478435..91478549,+__1166.1.0.0	1.5136901793008573	0.1635383664719926	0.4221625211909205	0.35217861542064716	45	3.828641396489095	79	4.382026634673881	23	3.1780538303479458
